ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
ALSO N;CH0024590272;ALSN;2459027;267;269;259;20210309;262.5;263;16850;0;2203;19053;CHF;20210309;269;20200319;123;20060323;;XSWX;RS;CH;0;249.05
ALUFLEXPACK N;CH0453226893;AFP;45322689;34.8;35.4;34;20210309;34.9;35.4;11300;13032;559;24891;CHF;20210208;42.2;20200318;11.3;20190628;;XSWX;RS;CH;0;36.52
APG SGA N;CH0019107025;APGN;1910702;184;189.8;182;20210309;189;189.2;1097;0;3;1100;CHF;20200311;228.5;20200316;155.2;20040818;;XSWX;RS;CH;0;190.24
ARBONIA N;CH0110240600;ARBN;11024060;16.8;16.9;16.5;20210309;16.6;16.9;209240;0;14031;223271;CHF;20210309;16.9;20200316;5.75;20100422;;XSWX;RS;CH;0;14.78
Arundel N;CH0002271010;ARON;227101;2.6;;;20210304;2.6;;0;0;0;0;CHF;20200828;4;20200331;1.52;20050729;;XSWX;RS;CH;0;2.49
ARYZTA N;CH0043238366;ARYN;4323836;0.8365;0.84;0.819;20210309;0.8245;0.819;3267203;0;277705;3544908;CHF;20200916;0.875;20200416;0.281;20180924;;XSWX;RS;CH;0;0.75
ASCOM N;CH0011339204;ASCN;1133920;15;15;14.12;20210309;14.24;14.12;81847;0;3397;85244;CHF;20210202;15.76;20200323;4.37;20001108;;XSWX;RS;CH;0;14.18
ASMALLWORLD N;CH0404880129;ASWN;40488012;3.1;3.19;3.1;20210309;3.12;3.12;3052;0;0;3052;CHF;20201230;4.88;20200526;1.3;20180320;;XSWX;RS;CH;0;3.15
AUTONEUM N;CH0127480363;AUTN;12748036;176.1;176.7;171.1;20210309;173.9;174.8;16232;20000;1511;37743;CHF;20210309;176.7;20200319;50;20110513;;XSWX;RS;CH;0;161.89
BACHEM N -B-;CH0012530207;BANB;1253020;337;339;330;20210309;337;337.5;8413;0;318;8731;CHF;20201005;418;20200316;150;20010629;;XSWX;RS;CH;0;368.67
BALOISE N;CH0012410517;BALN;1241051;161.7;168.4;158.7;20210309;168.8;167;289528;0;31537;321065;CHF;20210308;168.8;20200323;105.7;20180924;;XSWX;RS;CH;0;157.02
BANQUE PROFIL DE GESTION N;CH0473243506;BPDG;47324350;1.87;1.87;1.87;20210309;1.87;1.87;700;0;0;700;CHF;20201118;2.72;20200414;1.16;20190517;;XSWX;RS;CH;0;1.97
BARRY CALLEBAUT N;CH0009002962;BARN;900296;2064;2080;2062;20210309;2068;2068;3886;0;119;4005;CHF;20201230;2124;20200316;1626;19980615;;XSWX;RS;CH;0;2027.93
BASELLAND KB PS;CH0001473559;BLKB;147355;920;928;918;20210309;928;928;723;0;10;733;CHF;20210104;946;20200319;846;19960802;;XSWX;PC;CH;0;929.92
BASILEA N;CH0011432447;BSLN;1143244;46.5;46.98;44.72;20210309;45.24;45.32;68857;0;3643;72500;CHF;20210212;61.95;20200316;29.28;20040325;;XSWX;RS;CH;0;51.19
BASLER KB PS;CH0009236461;BSKP;923646;64.2;65;64;20210309;64.8;65;2990;0;0;2990;CHF;20200528;73.8;20201218;57.2;19980710;;XSWX;PC;CH;0;61.38
BB BIOTECH N;CH0038389992;BION;3838999;85.65;86;84.25;20210309;86;85.95;93500;11060;3679;108239;CHF;20210209;93.45;20200316;41.78;20080422;;XSWX;RS;CH;0;82.5
BB BIOTECH N 2. LINIE;CH0027659793;BIOEE;2765979;48.8;;;20160311;48.8;;0;0;0;0;CHF;;;;;20061108;20220411;XSWX;RS;CH;0;
BC GENEVE N;CH0350494719;BCGE;35049471;159;161.5;159;20210309;160.5;160;1575;0;0;1575;CHF;20200312;193;20210121;152.5;20170202;;XSWX;RS;CH;0;158.64
BC JURA N;CH0350665672;BCJ;35066567;54;54;53;20210309;53.5;53;241;0;0;241;CHF;20201207;58.5;20201026;50;20170505;;XSWX;RS;CH;0;53.65
BC VAUD N;CH0531751755;BCVN;53175175;94.3;95.5;94.1;20210309;95.5;95.5;56810;0;4746;61556;CHF;20210216;101.6;20200319;67.5;20200528;;XSWX;RS;CH;0;95.99
BEKB / BCBE N;CH0009691608;BEKN;969160;216;217.5;214.5;20210309;215.5;216;4538;0;0;4538;CHF;20200619;238;20200323;197.6;20000802;;XSWX;RS;CH;0;220.98
BELIMO N;CH0001503199;BEAN;150319;7110;7140;7050;20210309;7200;7100;892;0;33;925;CHF;20201117;8090;20200317;4675;19960802;;XSWX;RS;CH;10;7249.51
BELL FOOD GROUP N;CH0315966322;BELL;31596632;271.5;276.5;268;20210309;274.5;276.5;2422;0;36;2458;CHF;20210305;280;20200316;210;20160428;;XSWX;RS;CH;0;253.46
BELLEVUE GROUP N;CH0028422100;BBN;2842210;42.2;42.6;42;20210309;41.9;42;24002;0;544;24546;CHF;20210302;43.5;20200415;19.55;20070115;;XSWX;RS;CH;0;35.92
BK LINTH N;CH0001307757;LINN;130775;530;535;530;20210309;535;535;21;0;0;21;CHF;20201005;565;20200612;460;19960802;;XSWX;RS;CH;0;510.2
BKW N;CH0130293662;BKW;13029366;104;105.4;101.8;20210309;101.8;102;96757;0;1735;98492;CHF;20210208;111.4;20200319;69.1;20111212;;XSWX;RS;CH;0;102.95
Blackstone Resources N;CH0460027110;BLS;46002711;4.28;4.44;4.22;20210309;4.22;4.28;57345;0;0;57345;CHF;20200810;7.2;20200330;0.64;20190208;;XSWX;RS;CH;0;4.33
BOBST GRP N;CH0012684657;BOBNN;1268465;64.15;64.45;61.6;20210309;62.05;61.85;28762;60000;1145;89907;CHF;20210223;68.4;20200316;33;20011112;;XSWX;RS;CH;0;60.87
BOSSARD N;CH0238627142;BOSN;23862714;211;211;207;20210309;209.5;209;7030;0;93;7123;CHF;20210203;215;20200316;90;20140414;;XSWX;RS;CH;0;193.3
BUCHER N;CH0002432174;BUCN;243217;469.4;470;457.6;20210309;466.6;463.2;13648;0;547;14195;CHF;20210303;481.6;20200316;220.2;20050504;;XSWX;RS;CH;0;429.02
BURCKHARDT N;CH0025536027;BCHN;2553602;342.5;344.5;340.5;20210309;344;340.5;929;0;262;1191;CHF;20210302;356;20200316;138;20060626;;XSWX;RS;CH;0;321.45
BURKHALTER N;CH0212255803;BRKN;21225580;72.4;72.4;71.2;20210309;71.5;71.5;3745;0;2195;5940;CHF;20200605;72.9;20200316;45.3;20130529;;XSWX;RS;CH;0;67.19
BVZ HOL N;CH0008207356;BVZN;820735;865;880;865;20210309;865;880;14;0;0;14;CHF;20200311;1160;20201006;675;19990819;;XSWX;RS;CH;0;797.49
CALIDA N;CH0126639464;CALN;12663946;36.3;36.5;35.8;20210309;36.1;36.2;6479;0;253;6732;CHF;20210125;37;20200318;25;20110418;;XSWX;RS;CH;0;34.16
CASTLE ALT N;CH0005092751;CASN;509275;13.5;;;20210224;13.5;;0;0;0;0;CHF;20200617;13.5;20200312;12.3;19970410;;XSWX;RS;CH;0;13
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;10.1;10.4;10.1;20210309;10.3;10.4;5205;0;0;5205;CHF;20200512;11.6;20200316;8.04;20081216;;XSWX;RS;CH;0;10.02
CASTLE PRIVATE N 2. LINIE;CH0184587159;CPENE;18458715;13.9;;;20191230;13.9;;0;0;0;0;CHF;;;;;20190614;20220613;XSWX;RS;CH;0;
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;99.1;99.1;97.8;20210309;97.85;98.2;76077;0;2634;78711;CHF;20201110;115.3;20200318;70;20131030;;XSWX;RS;CH;0;100.38
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.33;0.34;0.32;20210309;0.34;0.32;338299;0;0;338299;CHF;20210303;0.37;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.25
CI COM SA;CH0001625810;CIE;162581;3.34;3.88;3.18;20210309;3.52;3.5;5436;0;0;5436;CHF;20210212;5.2;20200316;1.6;19960802;;XSWX;BS;CH;0;3.93
CICOR TECH N;CH0008702190;CICN;870219;52;52;51.4;20210309;52;52;765;0;56;821;CHF;20210308;52.2;20200316;28.25;19980424;;XSWX;RS;CH;0;48.15
CIE FIN TR I;CH0014345117;CFT;1434511;113;113;112;20210309;112.5;113;301;0;0;301;CHF;20200831;117;20200316;89.4272;20020704;;XSWX;BS;CH;0;110.99
COLTENE N;CH0025343259;CLTN;2534325;112;113.4;109.4;20210309;113;112.8;7617;0;382;7999;CHF;20210308;114.6;20200319;56.1;20060623;;XSWX;RS;CH;0;92.97
COMET N;CH0360826991;COTN;36082699;217.5;217.5;209.5;20210309;215.5;214;19175;0;735;19910;CHF;20210303;226.5;20200319;71.3;20170426;;XSWX;RS;CH;0;203.94
CONZZETA N;CH0244017502;CON;24401750;1300;1302;1288;20210309;1302;1300;557;0;1;558;CHF;20210303;1314;20200316;716;20140714;;XSWX;RS;CH;0;1180.78
CPH N;CH0001624714;CPHN;162471;66.6;67;66.4;20210309;66.6;66.8;1597;0;0;1597;CHF;20200602;76;20200320;57;20010611;;XSWX;RS;CH;0;69.8
CREALOGIX N;CH0011115703;CLXN;1111570;123;123;123;20210309;124;123;15;0;0;15;CHF;20210111;133.5;20200323;82;20000907;;XSWX;RS;CH;0;124.46
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;12.915;12.915;12.715;20210309;13.015;12.885;500000;0;0;500000;CHF;20210225;13.495;20200313;7.3;20200106;20211230;XSWX;RS;CH;0;12.49
CS REF LogisticsPlus ANR;CH0589954467;CSLOG1;58995446;10.3;10.3;9.86;20210309;9.94;9.86;147396;0;0;147396;CHF;20210301;11.24;20210305;9.73;20210301;20210310;XSWX;RI;CH;0;10.29
DAETWYLER I;CH0030486770;DAE;3048677;285.5;286;280;20210309;284;283;7180;0;693;7873;CHF;20210309;286;20200316;125.6;20070706;;XSWX;BS;CH;0;264.13
DATACOLOR N;CH0008531045;DCN;853104;570;;;20210305;570;;0;0;0;0;CHF;20200312;690;20201030;505;19980423;;XSWX;RS;CH;0;547.69
DKSH N;CH0126673539;DKSH;12667353;70.1;70.55;68.7;20210309;69.4;68.7;69284;0;12210;81494;CHF;20210208;75;20200316;41;20120320;;XSWX;RS;CH;0;69.23
dormakaba N;CH0011795959;DOKA;1179595;617;622;609.5;20210309;614.5;610;8699;0;616;9315;CHF;20210309;622;20200316;379;20010212;;XSWX;RS;CH;0;535.12
DOTTIKON ES N;CH0582581713;DESN;58258171;181;187;179;20210309;179;179;8518;0;0;8518;CHF;20201207;218;20200323;48;20201204;;XSWX;RS;CH;0;189.38
DUFRY N;CH0023405456;DUFN;2340545;64.42;64.98;61;20210309;62.38;61.74;678695;0;53511;732206;CHF;20210302;65.94;20200318;19.4;20190410;;XSWX;RS;CH;0;53.59
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;124;124;120;20210309;120;120;608;0;0;608;CHF;20210104;134.5;20200318;90;20080926;;XSWX;RS;CH;0;125.12
EEII I;CH0007162958;EEII;716295;2.8;;;20201221;2.8;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;2.34
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;7.02;7.1;7;20210309;7.15;7.1;111419;0;501;111920;CHF;20200608;7.27;20200316;3.825;20051007;;XSWX;RS;CH;0;6.36
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;515;515;510;20210309;500;510;60;0;0;60;CHF;20210309;515;20200408;434;19961204;;XSWX;RS;CH;0;483.85
EMMI N;CH0012829898;EMMN;1282989;932.5;941.5;923.5;20210309;929;929;4135;0;212;4347;CHF;20210203;953.5;20200318;725;20041206;;XSWX;RS;CH;0;913.74
EMS-CHEMIE N;CH0016440353;EMSN;1644035;806;809.5;799;20210309;806;804;11789;0;6068;17857;CHF;20210216;903.5;20200316;496.6;20100401;;XSWX;RS;CH;0;842.91
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35.4;35.5;35.2;20210309;35;35.2;474;0;0;474;CHF;20210304;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.4
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;;;20210305;9.35;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.212;0.22;0.2115;20210309;0.2145;0.215;1468603;0;0;1468603;CHF;20200810;0.374;20200323;0.1502;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;67.2;67.7;62.4;20210309;62.7;62.5;17652;0;262;17914;CHF;20210309;67.7;20200316;33.8;19980817;;XSWX;RS;CH;0;58.46
FISCHER N;CH0001752309;FI-N;175230;1317;1324;1302;20210309;1315;1314;9806;0;992;10798;CHF;20210309;1324;20200316;518;19960802;;XSWX;RS;CH;0;1168.95
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;166.1;170.2;164.1;20210309;168.7;168.8;72562;0;4231;76793;CHF;20210309;170.2;20200316;83.65;20160506;;XSWX;RS;CH;0;154.95
FORBO N;CH0003541510;FORN;354151;1672;1680;1656;20210309;1678;1676;1777;0;157;1934;CHF;20210308;1690;20200323;1044;19960802;;XSWX;RS;CH;0;1551.1
Fundamenta Real Estate N;CH0045825517;FREN;4582551;18.25;18.25;17.95;20210309;18.2;18.1;6859;0;2911;9770;CHF;20210218;18.75;20200318;14.4;20181206;;XSWX;RS;CH;0;17.87
GALENICA N;CH0360674466;GALE;36067446;58;59.4;57.45;20210309;58.3;59.4;239918;0;24025;263943;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.62
GAM N;CH0102659627;GAM;10265962;2.396;2.406;2.342;20210309;2.376;2.342;445376;0;50804;496180;CHF;20200608;2.92;20200323;1.18;20100621;;XSWX;RS;CH;0;2.15
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;195;195;193.5;20210309;195;194;389;0;0;389;CHF;20200326;208;20201104;145;20000808;;XSWX;BS;CH;0;184.14
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;575.2;575.2;565.6;20210309;569.6;565.6;1000;0;0;1000;CHF;20210113;599;20200316;367;20200917;20220916;XSWX;RS;CH;0;553.56
GLARNER KB N;CH0189396655;GLKBN;18939665;30.8;31;30.7;20210309;31;30.8;1414;0;0;1414;CHF;20200312;34.1;20200319;28;20140624;;XSWX;RS;CH;0;30.07
GMSA N;CH0012949464;GMI;1294946;330;332;330;20210309;340;330;55;0;0;55;CHF;20200421;374;20200323;280;20011015;;XSWX;RS;CH;0;332.5
GRAUB KB PS;CH0001340204;GRKP;134020;1460;1470;1450;20210309;1465;1470;78;0;0;78;CHF;20200925;1580;20200319;1350;19960802;;XSWX;PC;CH;0;1487.13
GURIT I;CH0008012236;GUR;801223;2370;2385;2305;20210309;2310;2370;528;0;323;851;CHF;20210112;2800;20200316;980;19990615;;XSWX;BS;CH;0;2518.18
HBM N;CH0012627250;HBMN;1262725;340.5;342.5;334;20210309;340;337;2553;0;167;2720;CHF;20210215;351.5;20200323;152.2;20080214;;XSWX;RS;CH;0;317.87
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;108.4;109.7;107.5;20210309;109.3;109.2;115285;0;7989;123274;CHF;20200311;117.4;20200323;66;20190513;;XSWX;RS;CH;0;94.38
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;102;103.5;101;20210309;103.5;101.5;2786;0;0;2786;CHF;20210105;113;20200317;73;20140516;;XSWX;RS;CH;0;104.12
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;26;26;26;20210309;26.8;26;98;0;0;98;CHF;20200323;40.6;20210225;24.8;19960802;;XSWX;BS;CH;0;28.33
HOCHDORF N;CH0024666528;HOCN;2466652;60.5;61.2;60.1;20210309;61.6;60.1;933;0;0;933;CHF;20200804;82;20200316;50;20110517;;XSWX;RS;CH;0;61.59
HUBER+SUHNER N;CH0030380734;HUBN;3038073;71.9;72.1;70.8;20210309;71.7;71;15928;0;6764;22692;CHF;20210125;77;20200316;44.75;20070706;;XSWX;RS;CH;0;72.28
HYPO LENZB N;CH0001341608;HBLN;134160;4300;4300;4280;20210309;4300;4280;7;0;0;7;CHF;20200311;4540;20201228;4160;19960802;;XSWX;RS;CH;0;4258.29
IDORSIA N;CH0363463438;IDIA;36346343;25.26;25.58;24.84;20210309;25.1;24.92;292521;0;16255;308776;CHF;20200518;32.62;20200316;18.69;20170616;;XSWX;RS;CH;0;26.12
IMPLENIA N;CH0023868554;IMPN;2386855;27.08;27.84;26.82;20210309;27.38;27.84;38234;0;3171;41405;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;25.43
INA INVEST N;CH0524026959;INA;52402695;19;19.08;19;20210309;19;19;6538;0;0;6538;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;19.06
INFICON N;CH0011029946;IFCN;1102994;1038;1046;992;20210309;1002;1018;3900;0;121;4021;CHF;20210303;1088;20200323;488.6;20001109;;XSWX;RS;CH;0;952.28
INTERROLL N;CH0006372897;INRN;637289;3005;3040;2930;20210309;2950;2955;864;0;94;958;CHF;20210303;3095;20200319;1160;19970605;;XSWX;RS;CH;0;2757.85
INTERSHOP N;CH0273774791;ISN;27377479;600;602;596;20210309;602;598;1061;0;167;1228;CHF;20200311;665;20200319;467;20150414;;XSWX;RS;CH;0;598.69
INVESTIS N;CH0325094297;IREN;32509429;87.8;87.8;86.2;20210309;87.8;87;1239;0;0;1239;CHF;20210106;92;20200318;70.2;20160630;;XSWX;RS;CH;0;87.86
IVF HARTMANN N;CH0187624256;VBSN;18762425;182;182;180;20210309;182;182;577;0;0;577;CHF;20210203;193;20200323;125;20120716;;XSWX;RS;CH;0;185.04
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;58.88;58.88;58.18;20210309;58.28;58.18;28000;0;0;28000;CHF;20210309;58.88;20200317;24.76;20191120;20220228;XSWX;RS;CH;0;57.21
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;146.8;148.4;141.8;20210309;143;142;2445;0;0;2445;CHF;20210301;149.2;20200316;91.9;20040416;;XSWX;RS;CH;0;138.07
KARDEX N;CH0100837282;KARN;10083728;197.2;198.2;195;20210309;196.8;196.8;4883;0;789;5672;CHF;20210121;219.5;20200316;92.3;20090423;;XSWX;RS;CH;0;199.55
KLINGELNBERG N;CH0420462266;KLIN;42046226;21.4;21.4;21.1;20210309;21;21.1;1687;0;0;1687;CHF;20210104;23.4;20200317;9.41;20180620;;XSWX;RS;CH;0;20.98
KOMAX N;CH0010702154;KOMN;1070215;254.4;254.4;245;20210309;248;246;19641;0;501;20142;CHF;20210309;254.4;20200515;119;20000524;;XSWX;RS;CH;0;212.36
KUDELSKI I;CH0012268360;KUD;1226836;4.7;4.795;4.665;20210309;4.7;4.665;19224;0;1000;20224;CHF;20210128;5.21;20200325;2.505;20100401;;XSWX;BS;CH;0;4.37
Kuros N;CH0325814116;KURN;32581411;2.24;2.24;2.2;20210309;2.25;2.2;23350;0;0;23350;CHF;20200811;2.6994;20200316;1.3866;20160623;;XSWX;RS;CH;0;2.17
LALIQUE GROUP N;CH0033813293;LLQ;3381329;33.2;;;20210305;33.2;;0;0;0;0;CHF;20201123;40;20200316;21.2;20180625;;XSWX;RS;CH;0;34.88
Landis+Gyr N;CH0371153492;LAND;37115349;63.55;64.3;62.15;20210309;63;63.45;86461;5607;21901;113969;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;67.45
LECLANCHE N;CH0110303119;LECN;11030311;0.972;0.998;0.934;20210309;0.97;0.96;122028;0;3509;125537;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.04
LEM N;CH0022427626;LEHN;2242762;1898;1900;1854;20210309;1846;1858;410;0;3;413;CHF;20210125;1958;20200323;850;20050923;;XSWX;RS;CH;0;1812.19
LEONTEQ N;CH0190891181;LEON;19089118;43.1;43.7;42.1;20210309;43.45;43.7;22462;0;231;22693;CHF;20200722;48;20200421;29.65;20121019;;XSWX;RS;CH;0;40.57
LINDT N;CH0010570759;LISN;1057075;85500;86000;84000;20210309;84100;84100;118;6;2;126;CHF;20210104;89400;20200318;65200;20170918;;XSWX;RS;CH;0;85869.98
LINDT PS;CH0010570767;LISP;1057076;8205;8235;8060;20210309;8090;8060;1572;0;55;1627;CHF;20210105;8665;20200318;6365;20000508;;XSWX;PC;CH;0;8174.01
LUZERNER KB N;CH0011693600;LUKN;1169360;436.5;440.5;436;20210309;439.5;440.5;1382;0;35;1417;CHF;20210304;443.5;20200316;347.5;20010312;;XSWX;RS;CH;0;406.28
MCH GROUP N;CH0039542854;MCHN;3954285;13.65;13.75;13.4;20210309;13.7;13.75;4657;0;400;5057;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;12.73
MEDACTA GROUP N;CH0468525222;MOVE;46852522;101.8;105.4;99.1;20210309;101;100.2;4294;0;35;4329;CHF;20210217;110;20200319;39.8;20190404;;XSWX;RS;CH;0;96.71
MEDARTIS N;CH0386200239;MED;38620023;51.8;52;50.1;20210309;52;52;3973;0;67;4040;CHF;20210208;54.9;20200323;31.6;20180323;;XSWX;RS;CH;0;48.26
MEIER TOBLER N;CH0208062627;MTG;20806262;14.5;14.8;14.25;20210309;14.65;14.8;15651;0;0;15651;CHF;20210309;14.8;20201027;8.92;20130410;;XSWX;RS;CH;0;13.12
Metall Zug AG;CH0039821084;METN;3982108;1800;1820;1750;20210309;1745;1750;293;0;1;294;CHF;20210309;1820;20200316;887.6352;20080526;;XSWX;RS;CH;0;1568.92
MEYER BURGER N;CH0108503795;MBTN;10850379;0.4356;0.4474;0.422;20210309;0.434;0.4474;16656598;0;517482;17174080;CHF;20210222;0.5045;20200316;0.0665;20100118;;XSWX;RS;CH;0;0.39
MIKRON N;CH0003390066;MIKN;339006;6.02;6.02;5.86;20210309;5.84;5.88;7388;0;0;7388;CHF;20210127;6.36;20200319;4.2;19960802;;XSWX;RS;CH;0;5.77
MOBILEZONE N;CH0276837694;MOZN;27683769;11.22;11.26;11.08;20210309;11.2;11.12;33111;0;1000;34111;CHF;20210309;11.26;20200323;7.08;20150428;;XSWX;RS;CH;0;10.27
MOBIMO N;CH0011108872;MOBN;1110887;277;282;275.5;20210309;279;282;12447;0;865;13312;CHF;20210114;297;20200323;231;20050623;;XSWX;RS;CH;0;283.53
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;21.15;22.5;20.8;20210309;20.7;22.5;125733;0;4961;130694;CHF;20210211;28.7;20200316;11.08;20141105;;XSWX;RS;CH;0;23.46
nebag N;CH0005059438;NBEN;505943;9.55;9.55;9.4;20210309;9.55;9.55;447;0;0;447;CHF;20210205;9.8;20200319;6.95;20051104;;XSWX;RS;CH;0;9.41
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;100.48;100.64;99.58;20210309;99.33;99.6;400000;0;0;400000;CHF;20200723;112.06;20200316;83.74;20170704;20221230;XSWX;RS;CH;0;100.08
NEW VALUE N;CH0010819867;NEWN;1081986;0.422;0.478;0.42;20210309;0.422;0.42;18850;0;0;18850;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.44
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;78.24;78.61;77.42;20210309;79.1;77.42;335000;0;0;335000;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.73
Novavest Real Estate N;CH0212186248;NREN;21218624;46.8;46.8;46.3;20210309;46.3;46.3;874;0;0;874;CHF;20200731;47.0884;20200318;38.6264;20191216;;XSWX;RS;CH;0;43.84
O FUESSLI N;CH0003420806;OFN;342080;116.5;116.5;113.5;20210309;115;116.5;2292;0;0;2292;CHF;20210309;116.5;20200529;86;19960802;;XSWX;RS;CH;0;108.55
OBSEVA N;CH0346177709;OBSN;34617770;3.22;3.35;3.01;20210309;3.2;3.03;205443;0;0;205443;CHF;20200706;6.9;20200316;1.48;20180713;;XSWX;RS;CH;0;3.47
OC OERLIKON N;CH0000816824;OERL;81682;10.7;10.76;10.58;20210309;10.7;10.58;795708;0;109531;905239;CHF;20210303;10.92;20200316;5.31;20100401;;XSWX;RS;CH;0;9.51
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;11;11.04;10.9;20210309;10.94;10.92;8475;0;0;8475;CHF;20210302;11.5;20200316;6.3;20080514;;XSWX;RS;CH;0;9.99
ORIOR N;CH0111677362;ORON;11167736;78.4;78.4;77;20210309;77.6;77.2;11373;0;494;11867;CHF;20200311;86.7;20201021;65.7;20100422;;XSWX;RS;CH;0;73.82
Peach Property N;CH0118530366;PEAN;11853036;47;47.4;45.8;20210309;46.8;47;10623;0;1900;12523;CHF;20210309;47.4;20200317;24.8;20101112;;XSWX;RS;CH;0;44.84
