ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
BASILEA N;CH0011432447;BSLN;1143244;47.54;47.96;46.8;20210318;46.9;46.8;96416;0;3310;99726;CHF;20210212;61.95;20200323;35.72;20040325;;XSWX;RS;CH;0;50.69
BASLER KB PS;CH0009236461;BSKP;923646;64.2;65.2;64.2;20210318;65.2;65.2;4724;0;100;4824;CHF;20200528;73.8;20201218;57.2;19980710;;XSWX;PC;CH;0;62.12
BB BIOTECH N;CH0038389992;BION;3838999;91.15;91.25;90.35;20210318;90.5;90.75;49387;0;466;49853;CHF;20210209;93.45;20200323;48.62;20080422;;XSWX;RS;CH;0;84.16
BB BIOTECH N 2. LINIE;CH0027659793;BIOEE;2765979;48.8;;;20160311;48.8;;0;0;0;0;CHF;;;;;20061108;20220411;XSWX;RS;CH;0;
BC GENEVE N;CH0350494719;BCGE;35049471;161;162.5;160;20210318;161;162.5;605;0;0;605;CHF;20200605;184;20210121;152.5;20170202;;XSWX;RS;CH;0;158.84
BC JURA N;CH0350665672;BCJ;35066567;54;54;54;20210318;54;54;48;0;0;48;CHF;20201207;58.5;20201026;50;20170505;;XSWX;RS;CH;0;53.45
BC VAUD N;CH0531751755;BCVN;53175175;96.9;97.3;96.1;20210318;96;96.1;93354;0;1411;94765;CHF;20210216;101.6;20200323;68.9;20200528;;XSWX;RS;CH;0;96.1
BEKB / BCBE N;CH0009691608;BEKN;969160;213.5;217;212;20210318;215;217;6042;0;958;7000;CHF;20200619;238;20200323;197.6;20000802;;XSWX;RS;CH;0;219.35
BELIMO N;CH0001503199;BEAN;150319;7140;7140;7030;20210318;7110;7140;653;0;94;747;CHF;20201117;8090;20200323;5490;19960802;;XSWX;RS;CH;0;7194.54
BELL FOOD GROUP N;CH0315966322;BELL;31596632;295;295;280.5;20210318;284.5;280.5;5530;0;811;6341;CHF;20210318;295;20200518;221.5;20160428;;XSWX;RS;CH;0;259.39
BELLEVUE GROUP N;CH0028422100;BBN;2842210;41.1;42;40.9;20210318;41.7;41.6;35004;100000;146;135150;CHF;20210302;43.5;20200415;19.55;20070115;;XSWX;RS;CH;0;37.34
BK LINTH N;CH0001307757;LINN;130775;530;535;530;20210318;525;530;21;0;0;21;CHF;20201005;565;20200612;460;19960802;;XSWX;RS;CH;0;515.23
BKW N;CH0130293662;BKW;13029366;105.4;108.6;104.8;20210318;108;108.2;80242;4753;4433;89428;CHF;20210208;111.4;20200323;71.7;20111212;;XSWX;RS;CH;0;104.07
Blackstone Resources N;CH0460027110;BLS;46002711;4.74;4.9;4.58;20210318;4.88;4.8;89846;0;0;89846;CHF;20200810;7.2;20200330;0.64;20190208;;XSWX;RS;CH;0;4.37
BOBST GRP N;CH0012684657;BOBNN;1268465;63.6;63.85;62.3;20210318;62.1;62.65;14760;0;1123;15883;CHF;20210223;68.4;20200323;37.42;20011112;;XSWX;RS;CH;0;61.71
BOSSARD N;CH0238627142;BOSN;23862714;216.5;220;212.5;20210318;211;213.5;18865;0;451;19316;CHF;20210318;220;20200323;94.25;20140414;;XSWX;RS;CH;0;198.94
BUCHER N;CH0002432174;BUCN;243217;484;485;478.2;20210318;478.6;479;14548;0;2211;16759;CHF;20210311;485.2;20200323;221.4;20050504;;XSWX;RS;CH;0;438.89
BURCKHARDT N;CH0025536027;BCHN;2553602;328;332;324;20210318;322;324.5;1904;0;64;1968;CHF;20210302;356;20200323;157.6;20060626;;XSWX;RS;CH;0;325.75
BURKHALTER N;CH0212255803;BRKN;21225580;70;70.4;69.3;20210318;70.4;70.4;1098;0;159;1257;CHF;20200605;72.9;20200324;50.5;20130529;;XSWX;RS;CH;0;67.66
BVZ HOL N;CH0008207356;BVZN;820735;865;875;850;20210318;875;875;54;0;0;54;CHF;20200430;1130;20201006;675;19990819;;XSWX;RS;CH;0;799.5
CALIDA N;CH0126639464;CALN;12663946;36.9;37;35.4;20210318;36.3;36.2;8187;0;290;8477;CHF;20210318;37;20201110;26.3;20110418;;XSWX;RS;CH;0;34.8
CASTLE ALT N;CH0005092751;CASN;509275;13.9;13.9;13;20210318;13.5;13.5;8510;0;0;8510;CHF;20210318;13.9;20200327;12.5;19970410;;XSWX;RS;CH;0;13.05
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;10.3;10.3;10.3;20210318;10.4;10.3;1984;0;0;1984;CHF;20200512;11.6;20201006;9.3;20081216;;XSWX;RS;CH;0;10.05
CASTLE PRIVATE N 2. LINIE;CH0184587159;CPENE;18458715;13.9;;;20191230;13.9;;0;0;0;0;CHF;;;;;20190614;20220613;XSWX;RS;CH;0;
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;105.1;106.7;104.9;20210318;104.9;105.6;129606;0;5820;135426;CHF;20201110;115.3;20200323;74.8;20131030;;XSWX;RS;CH;0;100.55
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.37;0.38;0.35;20210318;0.36;0.35;1422158;0;0;1422158;CHF;20210318;0.38;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.29
CI COM SA;CH0001625810;CIE;162581;3.32;3.32;3.32;20210318;3.48;3.32;300;0;0;300;CHF;20210212;5.2;20200403;1.65;19960802;;XSWX;BS;CH;0;3.92
CICOR TECH N;CH0008702190;CICN;870219;54.2;54.4;53.6;20210318;54.2;54.4;674;0;0;674;CHF;20210318;54.4;20200324;30.3;19980424;;XSWX;RS;CH;0;49.18
CIE FIN TR I;CH0014345117;CFT;1434511;119.5;120;118;20210318;118;118;3011;0;0;3011;CHF;20210318;120;20200326;92.4269;20020704;;XSWX;BS;CH;0;111.9
COLTENE N;CH0025343259;CLTN;2534325;117;118.4;113.4;20210318;112.2;113.4;5101;0;188;5289;CHF;20210311;119;20200320;59;20060623;;XSWX;RS;CH;0;101.33
COMET N;CH0360826991;COTN;36082699;230;234.5;227;20210318;224;227;28062;0;4195;32257;CHF;20210318;234.5;20200323;80.2;20170426;;XSWX;RS;CH;0;210.09
CONZZETA N;CH0244017502;CON;24401750;1278;1278;1238;20210318;1258;1250;1817;906;128;2851;CHF;20210315;1326;20200323;719;20140714;;XSWX;RS;CH;0;1202.25
CPH N;CH0001624714;CPHN;162471;65.4;68.4;65;20210318;65.8;66;2340;0;0;2340;CHF;20200602;76;20200320;57;20010611;;XSWX;RS;CH;0;69.17
CREALOGIX N;CH0011115703;CLXN;1111570;120;121.5;119;20210318;121.5;120;555;0;0;555;CHF;20210111;133.5;20200323;82;20000907;;XSWX;RS;CH;0;124.96
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;12.43;12.435;12.205;20210318;12.105;12.205;600000;0;0;600000;CHF;20210225;13.495;20210128;11.51;20200106;20211230;XSWX;RS;CH;0;12.42
DAETWYLER I;CH0030486770;DAE;3048677;284.5;285;280.5;20210318;282.5;282;5720;0;645;6365;CHF;20210310;289;20200323;136.8;20070706;;XSWX;BS;CH;0;267.84
DATACOLOR N;CH0008531045;DCN;853104;580;;;20210316;590;;0;0;0;0;CHF;20201118;650;20201030;505;19980423;;XSWX;RS;CH;0;550.52
DKSH N;CH0126673539;DKSH;12667353;72.7;73.7;72.35;20210318;72.9;73.1;49955;0;4152;54107;CHF;20210208;75;20200323;44.54;20120320;;XSWX;RS;CH;0;70.35
dormakaba N;CH0011795959;DOKA;1179595;644.5;651;638;20210318;637.5;638;8328;0;415;8743;CHF;20210318;651;20200323;393;20010212;;XSWX;RS;CH;0;550.13
DOTTIKON ES N;CH0582581713;DESN;58258171;182;183;178;20210318;178;178;7274;0;0;7274;CHF;20201207;218;20200323;48;20201204;;XSWX;RS;CH;0;184.77
DUFRY N;CH0023405456;DUFN;2340545;68.24;70.66;67.76;20210318;67.82;69;467287;0;23097;490384;CHF;20210318;70.66;20200803;21.3;20190410;;XSWX;RS;CH;0;55.14
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;119.5;;;20210317;119.5;;0;0;0;0;CHF;20210104;134.5;20200415;93.2;20080926;;XSWX;RS;CH;0;125.24
EEII I;CH0007162958;EEII;716295;3;;;20201221;3;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;2.34
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;7.23;7.27;7;20210318;6.95;7.07;168908;159000;1023;328931;CHF;20210318;7.27;20200323;4.6;20051007;;XSWX;RS;CH;0;6.54
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;535;535;535;20210318;530;535;27;0;0;27;CHF;20210318;535;20200408;434;19961204;;XSWX;RS;CH;0;497.71
EMMI N;CH0012829898;EMMN;1282989;950.5;950.5;938.5;20210318;939.5;939.5;3571;0;823;4394;CHF;20210203;953.5;20200323;753;20041206;;XSWX;RS;CH;0;920.93
EMS-CHEMIE N;CH0016440353;EMSN;1644035;834;834.5;823.5;20210318;827;829.5;10340;0;724;11064;CHF;20210216;903.5;20200323;540.5;20100401;;XSWX;RS;CH;0;843.87
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35.3;35.4;35;20210318;35.2;35;1383;0;0;1383;CHF;20210304;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.63
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;;;20210305;9.35;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.212;0.214;0.2085;20210318;0.2115;0.213;882214;0;0;882214;CHF;20200810;0.374;20200323;0.1502;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;71.8;71.8;69;20210318;69.5;69;9342;0;120;9462;CHF;20210318;71.8;20200323;35.3;19980817;;XSWX;RS;CH;0;60.59
FISCHER N;CH0001752309;FI-N;175230;1283;1295;1273;20210318;1280;1290;14707;0;1161;15868;CHF;20210309;1324;20200323;552;19960802;;XSWX;RS;CH;0;1196.57
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;161.6;161.9;159.8;20210318;160.7;161.1;51072;0;6542;57614;CHF;20210309;170.2;20200514;99.25;20160506;;XSWX;RS;CH;0;156.08
FORBO N;CH0003541510;FORN;354151;1672;1680;1630;20210318;1620;1630;3534;0;327;3861;CHF;20210311;1714;20200323;1044;19960802;;XSWX;RS;CH;0;1575.1
Fundamenta Real Estate N;CH0045825517;FREN;4582551;18.7;18.8;18.65;20210318;18.8;18.8;7453;0;0;7453;CHF;20210317;19;20200320;14.8;20181206;;XSWX;RS;CH;0;17.95
GALENICA N;CH0360674466;GALE;36067446;58.35;59.2;58.35;20210318;58.8;59.05;164205;0;9978;174183;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.62
GAM N;CH0102659627;GAM;10265962;2.944;2.98;2.876;20210318;2.846;2.878;1021516;207041;41546;1270103;CHF;20210318;2.98;20200323;1.18;20100621;;XSWX;RS;CH;0;2.27
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;190;192;189;20210318;190.5;192;368;0;0;368;CHF;20200326;208;20201104;145;20000808;;XSWX;BS;CH;0;185.42
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;581.2;582.4;579.4;20210318;579.6;582.4;1000;0;0;1000;CHF;20210113;599;20200323;395;20200917;20220916;XSWX;RS;CH;0;559.77
GLARNER KB N;CH0189396655;GLKBN;18939665;30.7;30.8;30.3;20210318;30.2;30.4;1900;0;0;1900;CHF;20200331;32.7;20200320;28.3;20140624;;XSWX;RS;CH;0;30.18
GMSA N;CH0012949464;GMI;1294946;340;;;20210317;340;;0;0;0;0;CHF;20200421;374;20200323;280;20011015;;XSWX;RS;CH;0;332.87
GRAUB KB PS;CH0001340204;GRKP;134020;1510;1525;1480;20210318;1480;1480;950;500;4;1454;CHF;20200925;1580;20200323;1370;19960802;;XSWX;PC;CH;0;1484.54
GURIT I;CH0008012236;GUR;801223;2330;2340;2270;20210318;2315;2315;1269;0;127;1396;CHF;20210112;2800;20200320;1006;19990615;;XSWX;BS;CH;0;2516.23
HBM N;CH0012627250;HBMN;1262725;333;333;328;20210318;328;333;5227;0;137;5364;CHF;20210215;351.5;20200323;152.2;20080214;;XSWX;RS;CH;0;321.38
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;108.5;109.1;106.7;20210318;107.5;108.8;108836;0;22610;131446;CHF;20210309;109.7;20200323;66;20190513;;XSWX;RS;CH;0;96.23
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;107;108;105.5;20210318;106.5;105.5;1929;0;0;1929;CHF;20210105;113;20200320;76.4;20140516;;XSWX;RS;CH;0;104.34
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;27;;;20210317;27;;0;0;0;0;CHF;20200323;40.6;20210225;24.8;19960802;;XSWX;BS;CH;0;28.25
HOCHDORF N;CH0024666528;HOCN;2466652;59.5;61;59.5;20210318;60.9;61;658;0;0;658;CHF;20200804;82;20200323;54;20110517;;XSWX;RS;CH;0;61.34
HUBER+SUHNER N;CH0030380734;HUBN;3038073;73.1;73.9;71.2;20210318;70.8;71.4;28120;0;4838;32958;CHF;20210125;77;20200323;48.4;20070706;;XSWX;RS;CH;0;72.74
HYPO LENZB N;CH0001341608;HBLN;134160;4360;4380;4320;20210318;4360;4320;17;0;0;17;CHF;20210222;4400;20201228;4160;19960802;;XSWX;RS;CH;0;4269.87
IDORSIA N;CH0363463438;IDIA;36346343;26.38;26.72;26.18;20210318;26.5;26.72;193023;0;11930;204953;CHF;20200518;32.62;20201022;22.5;20170616;;XSWX;RS;CH;0;26.26
IMPLENIA N;CH0023868554;IMPN;2386855;27.66;27.96;27.1;20210318;27.06;27.16;35297;0;691;35988;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;25.98
INA INVEST N;CH0524026959;INA;52402695;18.52;18.72;18.52;20210318;18.68;18.58;3081;0;17;3098;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;19.01
INFICON N;CH0011029946;IFCN;1102994;1016;1018;989;20210318;991;990;2739;0;154;2893;CHF;20210303;1088;20200323;488.6;20001109;;XSWX;RS;CH;0;973.01
INTERROLL N;CH0006372897;INRN;637289;3145;3145;3065;20210318;3055;3065;808;0;192;1000;CHF;20210318;3145;20200323;1268;19970605;;XSWX;RS;CH;0;2785.74
INTERSHOP N;CH0273774791;ISN;27377479;618;621;618;20210318;620;621;466;0;55;521;CHF;20210317;627;20200507;469.5;20150414;;XSWX;RS;CH;0;600.99
INVESTIS N;CH0325094297;IREN;32509429;87.8;87.8;87;20210318;87.8;87.8;450;0;0;450;CHF;20210106;92;20200320;71.2;20160630;;XSWX;RS;CH;0;87.78
IVF HARTMANN N;CH0187624256;VBSN;18762425;181;;;20210317;181;;0;0;0;0;CHF;20210203;193;20200323;125;20120716;;XSWX;RS;CH;0;184.74
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;60.98;61.04;59.4;20210318;59.48;59.6;28000;0;0;28000;CHF;20210318;61.04;20200323;27.24;20191120;20220228;XSWX;RS;CH;0;58.14
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;145.6;146.2;144;20210318;146.4;145.8;1496;0;0;1496;CHF;20210301;149.2;20201029;99.5;20040416;;XSWX;RS;CH;0;138.73
KARDEX N;CH0100837282;KARN;10083728;202;202.5;196.6;20210318;196.8;197;13639;0;775;14414;CHF;20210121;219.5;20200323;101.4;20090423;;XSWX;RS;CH;0;201.57
KLINGELNBERG N;CH0420462266;KLIN;42046226;22.4;22.4;22;20210318;21.9;22;1708;0;0;1708;CHF;20210104;23.4;20200401;9.5;20180620;;XSWX;RS;CH;0;21.34
KOMAX N;CH0010702154;KOMN;1070215;236.8;238.2;228;20210318;230.4;228.2;14752;0;1286;16038;CHF;20210310;266.6;20200515;119;20000524;;XSWX;RS;CH;0;220.76
KUDELSKI I;CH0012268360;KUD;1226836;4.7;4.7;4.625;20210318;4.655;4.65;14760;0;0;14760;CHF;20210128;5.21;20200325;2.505;20100401;;XSWX;BS;CH;0;4.42
Kuros N;CH0325814116;KURN;32581411;2.23;2.27;2.2;20210318;2.2;2.23;74612;0;0;74612;CHF;20200811;2.6994;20200403;1.6307;20160623;;XSWX;RS;CH;0;2.18
LALIQUE GROUP N;CH0033813293;LLQ;3381329;34.8;34.8;34.8;20210318;33.2;34.8;5;0;0;5;CHF;20201123;40;20200810;22.4;20180625;;XSWX;RS;CH;0;34.67
Landis+Gyr N;CH0371153492;LAND;37115349;63.7;65.05;63.25;20210318;64.4;64.65;64989;28100;10614;103703;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;67.32
LECLANCHE N;CH0110303119;LECN;11030311;0.936;0.936;0.912;20210318;0.912;0.912;53028;0;0;53028;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.05
LEM N;CH0022427626;LEHN;2242762;1944;1998;1920;20210318;1930;1930;1188;0;126;1314;CHF;20210318;1998;20200323;850;20050923;;XSWX;RS;CH;0;1837.59
LEONTEQ N;CH0190891181;LEON;19089118;45.5;46;44.25;20210318;44.15;44.25;21675;0;1285;22960;CHF;20200722;48;20200421;29.65;20121019;;XSWX;RS;CH;0;41.19
LINDT N;CH0010570759;LISN;1057075;86100;86100;85600;20210318;85700;86000;140;0;4;144;CHF;20210104;89400;20200323;68200;20170918;;XSWX;RS;CH;0;85737.29
LINDT PS;CH0010570767;LISP;1057076;8125;8245;8105;20210318;8195;8245;1573;0;72;1645;CHF;20210105;8665;20200323;6775;20000508;;XSWX;PC;CH;0;8150.01
LUZERNER KB N;CH0011693600;LUKN;1169360;435;435;425;20210318;430;431;1471;10000;115;11586;CHF;20210304;443.5;20200323;360;20010312;;XSWX;RS;CH;0;408.65
MCH GROUP N;CH0039542854;MCHN;3954285;13.35;13.55;13.3;20210318;13.55;13.4;2412;0;11;2423;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;13.08
MEDACTA GROUP N;CH0468525222;MOVE;46852522;109;109.8;104.4;20210318;108;107;4680;0;1263;5943;CHF;20210217;110;20200323;43.55;20190404;;XSWX;RS;CH;0;99.21
MEDARTIS N;CH0386200239;MED;38620023;61.3;61.3;59.5;20210318;59.9;60;21212;0;0;21212;CHF;20210318;61.3;20200323;31.6;20180323;;XSWX;RS;CH;0;52.4
MEIER TOBLER N;CH0208062627;MTG;20806262;16.05;16.15;15.9;20210318;15.9;15.9;9541;0;0;9541;CHF;20210318;16.15;20201027;8.92;20130410;;XSWX;RS;CH;0;13.71
Metall Zug AG;CH0039821084;METN;3982108;1960;1990;1940;20210318;1955;1985;612;0;117;729;CHF;20210316;2000;20200323;952.2523;20080526;;XSWX;RS;CH;0;1655.63
MEYER BURGER N;CH0108503795;MBTN;10850379;0.4206;0.428;0.416;20210318;0.4158;0.4268;7525131;0;517057;8042188;CHF;20210222;0.5045;20200320;0.072;20100118;;XSWX;RS;CH;3100000;0.4
MIKRON N;CH0003390066;MIKN;339006;6;6.14;5.98;20210318;6.08;6.02;10830;0;0;10830;CHF;20210127;6.36;20200320;4.22;19960802;;XSWX;RS;CH;0;5.84
MOBILEZONE N;CH0276837694;MOZN;27683769;11.78;11.78;11.5;20210318;11.66;11.62;70274;0;14473;84747;CHF;20210316;12.3;20200323;7.08;20150428;;XSWX;RS;CH;0;10.58
MOBIMO N;CH0011108872;MOBN;1110887;286.5;288;284.5;20210318;285.5;285;6289;0;169;6458;CHF;20210114;297;20200323;231;20050623;;XSWX;RS;CH;0;284.16
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;24.15;24.95;23.85;20210318;23.7;23.85;63444;0;5242;68686;CHF;20210211;28.7;20200626;13.42;20141105;;XSWX;RS;CH;0;23.6
nebag N;CH0005059438;NBEN;505943;9.65;9.65;9.55;20210318;9.6;9.55;2550;0;0;2550;CHF;20210205;9.8;20200320;7.1;20051104;;XSWX;RS;CH;0;9.46
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;101.88;101.92;101.02;20210318;101.26;101.5;280000;0;0;280000;CHF;20200723;112.06;20200323;92.57;20170704;20221230;XSWX;RS;CH;0;100.07
NEW VALUE N;CH0010819867;NEWN;1081986;0.58;0.6;0.45;20210318;0.45;0.45;15665;0;0;15665;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.47
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;79.63;79.88;79.08;20210318;79.05;79.64;335000;0;0;335000;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.44
Novavest Real Estate N;CH0212186248;NREN;21218624;46.4;46.4;46.4;20210318;46.1;46.4;400;0;0;400;CHF;20200731;47.0884;20200403;40.3188;20191216;;XSWX;RS;CH;0;44
O FUESSLI N;CH0003420806;OFN;342080;112;114;111;20210318;112.5;111;3049;0;174;3223;CHF;20210316;120.5;20200529;86;19960802;;XSWX;RS;CH;0;109.87
OBSEVA N;CH0346177709;OBSN;34617770;3.26;3.32;3.16;20210318;3.28;3.16;60349;0;872;61221;CHF;20200706;6.9;20201124;1.745;20180713;;XSWX;RS;CH;0;3.53
OC OERLIKON N;CH0000816824;OERL;81682;10.94;11.05;10.91;20210318;10.86;10.94;555812;0;50918;606730;CHF;20210316;11.06;20200323;6;20100401;;XSWX;RS;CH;0;9.77
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;10.5;10.52;10.4;20210318;10.5;10.5;19698;0;0;19698;CHF;20210302;11.5;20200323;6.92;20080514;;XSWX;RS;CH;0;10.14
ORIOR N;CH0111677362;ORON;11167736;85.2;85.2;82.9;20210318;83.9;83.8;11951;20000;1003;32954;CHF;20210315;86.5;20201021;65.7;20100422;;XSWX;RS;CH;0;75.64
Peach Property N;CH0118530366;PEAN;11853036;53.2;53.4;50.8;20210318;51.2;50.8;32377;0;1815;34192;CHF;20210318;53.4;20200323;25.7;20101112;;XSWX;RS;CH;0;46.28
