ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
ALUFLEXPACK N;CH0453226893;AFP;45322689;33.3;33.7;33.3;20210329;34.1;33.6;2905;0;58;2963;CHF;20210208;42.2;20200417;17.7;20190628;;XSWX;RS;CH;0;37.18
APG SGA N;CH0019107025;APGN;1910702;212.5;214.5;209;20210329;215;214;2478;0;414;2892;CHF;20210319;232;20200403;158.2;20040818;;XSWX;RS;CH;0;203.09
ARBONIA N;CH0110240600;ARBN;11024060;16.7;16.74;16.48;20210329;16.7;16.56;74738;0;8799;83537;CHF;20210315;17;20200401;7.19;20100422;;XSWX;RS;CH;0;15.44
Arundel N;CH0002271010;ARON;227101;2.58;2.6;2.34;20210329;2.5;2.34;302;0;0;302;CHF;20200828;4;20200331;1.52;20050729;;XSWX;RS;CH;0;2.52
ARYZTA N;CH0043238366;ARYN;4323836;1.051;1.073;1.031;20210329;1.063;1.066;4058666;0;283675;4342341;CHF;20210322;1.13;20200416;0.281;20180924;;XSWX;RS;CH;0;0.89
ASCOM N;CH0011339204;ASCN;1133920;14.58;14.76;14.48;20210329;14.66;14.56;50792;0;1933;52725;CHF;20210202;15.76;20200331;5.29;20001108;;XSWX;RS;CH;0;14.55
ASMALLWORLD N;CH0404880129;ASWN;40488012;3.1;3.19;3.1;20210329;3.1;3.13;2324;0;0;2324;CHF;20201230;4.88;20200526;1.3;20180320;;XSWX;RS;CH;0;3.32
AUTONEUM N;CH0127480363;AUTN;12748036;171.9;173.9;166.7;20210329;170.4;170.6;16148;0;450;16598;CHF;20210318;201;20200402;57.2;20110513;;XSWX;RS;CH;0;171.29
BACHEM N -B-;CH0012530207;BANB;1253020;400;405;397.5;20210329;397.5;397.5;12438;0;454;12892;CHF;20201005;418;20200401;185.2;20010629;;XSWX;RS;CH;0;369.36
BALOISE N;CH0012410517;BALN;1241051;161.7;162.8;160.5;20210329;161;160.5;71075;13000;3396;87471;CHF;20210308;168.8;20201028;120.8;20180924;;XSWX;RS;CH;0;157.98
BANQUE PROFIL DE GESTION N;CH0473243506;BPDG;47324350;1.8;1.82;1.8;20210329;1.8;1.82;4001;0;0;4001;CHF;20201118;2.72;20200414;1.16;20190517;;XSWX;RS;CH;0;1.89
BARRY CALLEBAUT N;CH0009002962;BARN;900296;2146;2166;2130;20210329;2136;2132;6543;0;311;6854;CHF;20210329;2166;20200615;1766;19980615;;XSWX;RS;CH;0;2035.39
BASELLAND KB PS;CH0001473559;BLKB;147355;924;924;916;20210329;918;920;610;0;12;622;CHF;20210104;946;20200408;854;19960802;;XSWX;PC;CH;0;924.9
BASILEA N;CH0011432447;BSLN;1143244;46.72;47;46.12;20210329;47.2;46.8;37938;0;333;38271;CHF;20210212;61.95;20200402;40.6;20040325;;XSWX;RS;CH;0;50.23
BASLER KB PS;CH0009236461;BSKP;923646;64.2;64.6;63;20210329;63.6;63.8;5459;0;0;5459;CHF;20200528;73.8;20201218;57.2;19980710;;XSWX;PC;CH;0;62.51
BB BIOTECH N;CH0038389992;BION;3838999;80.5;82.4;80.35;20210329;82.2;82;60921;0;8299;69220;CHF;20210209;93.45;20200401;51.15;20080422;;XSWX;RS;CH;0;85.25
BB BIOTECH N 2. LINIE;CH0027659793;BIOEE;2765979;48.8;;;20160311;48.8;;0;0;0;0;CHF;;;;;20061108;20220411;XSWX;RS;CH;0;
BC GENEVE N;CH0350494719;BCGE;35049471;163;163;159.5;20210329;160.5;160.5;1006;0;0;1006;CHF;20200605;184;20210121;152.5;20170202;;XSWX;RS;CH;0;159.14
BC JURA N;CH0350665672;BCJ;35066567;54;55.5;54;20210329;54.5;55.5;95;0;0;95;CHF;20201207;58.5;20201026;50;20170505;;XSWX;RS;CH;0;53.63
BC VAUD N;CH0531751755;BCVN;53175175;93.7;95;93.7;20210329;94.7;94.7;56183;0;5172;61355;CHF;20210216;101.6;20200402;77.6;20200528;;XSWX;RS;CH;252;96.11
BEKB / BCBE N;CH0009691608;BEKN;969160;212;212.5;210;20210329;210.5;210;3646;0;92;3738;CHF;20200619;238;20200406;205;20000802;;XSWX;RS;CH;0;215
BELIMO N;CH0001503199;BEAN;150319;7480;7500;7420;20210329;7450;7460;316;35;87;438;CHF;20201117;8090;20200331;6040;19960802;;XSWX;RS;CH;0;7157.44
BELL FOOD GROUP N;CH0315966322;BELL;31596632;287;288;280;20210329;287;285;3807;0;18;3825;CHF;20210322;296;20200518;221.5;20160428;;XSWX;RS;CH;0;264.62
BELLEVUE GROUP N;CH0028422100;BBN;2842210;35.4;37.5;34.8;20210329;37.7;37.4;47649;0;839;48488;CHF;20210302;43.5;20200415;19.55;20070115;;XSWX;RS;CH;0;38.37
BK LINTH N;CH0001307757;LINN;130775;535;535;520;20210329;520;525;89;0;0;89;CHF;20201005;565;20200612;460;19960802;;XSWX;RS;CH;0;520.07
BKW N;CH0130293662;BKW;13029366;103;104.4;102.2;20210329;102.4;102.4;54066;3900;1057;59023;CHF;20210208;111.4;20200529;76.1;20111212;;XSWX;RS;CH;0;104.41
Blackstone Resources N;CH0460027110;BLS;46002711;4.26;4.5;4.24;20210329;4.22;4.28;78927;0;0;78927;CHF;20200810;7.2;20200505;0.65;20190208;;XSWX;RS;CH;0;4.43
BOBST GRP N;CH0012684657;BOBNN;1268465;61.45;62.5;61.1;20210329;61.55;62.3;7974;0;14;7988;CHF;20210223;68.4;20201030;42.22;20011112;;XSWX;RS;CH;0;62.41
BOSSARD N;CH0238627142;BOSN;23862714;206;209;205.5;20210329;208;208.5;5279;0;693;5972;CHF;20210318;220;20200403;106;20140414;;XSWX;RS;CH;0;202.36
BUCHER N;CH0002432174;BUCN;243217;472.4;476.4;467.6;20210329;470.2;471;8501;0;128;8629;CHF;20210311;485.2;20200514;244.4;20050504;;XSWX;RS;CH;0;446.07
BURCKHARDT N;CH0025536027;BCHN;2553602;315;319.5;313.5;20210329;313.5;314;1645;0;43;1688;CHF;20210302;356;20200514;162;20060626;;XSWX;RS;CH;0;326.98
BURKHALTER N;CH0212255803;BRKN;21225580;71;71.4;70.7;20210329;71.4;70.9;3684;0;150;3834;CHF;20200605;72.9;20200402;52.6;20130529;;XSWX;RS;CH;0;68.12
BVZ HOL N;CH0008207356;BVZN;820735;870;870;855;20210329;865;870;17;100;0;117;CHF;20200430;1130;20201006;675;19990819;;XSWX;RS;CH;0;800.95
CALIDA N;CH0126639464;CALN;12663946;36.4;37.3;36;20210329;37.2;37;5909;0;125;6034;CHF;20210329;37.3;20201110;26.3;20110418;;XSWX;RS;CH;0;35.17
CASTLE ALT N;CH0005092751;CASN;509275;14;14;14;20210329;13.9;14;50;0;0;50;CHF;20210329;14;20200825;12.8;19970410;;XSWX;RS;CH;0;13.08
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;9.95;10;9.85;20210329;9.75;9.85;3834;0;0;3834;CHF;20200512;11.6;20201006;9.3;20081216;;XSWX;RS;CH;0;10.05
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;103.9;104.2;103.6;20210329;103.8;103.8;48431;0;3398;51829;CHF;20201110;115.3;20200515;79.2;20131030;;XSWX;RS;CH;261;100.7
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.35;0.36;0.35;20210329;0.35;0.35;2081315;0;0;2081315;CHF;20210323;0.39;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.3
CI COM SA;CH0001625810;CIE;162581;3.48;;;20210322;3.48;;0;0;0;0;CHF;20210212;5.2;20200403;1.65;19960802;;XSWX;BS;CH;0;3.95
CICOR TECH N;CH0008702190;CICN;870219;51.4;51.4;51;20210329;51.4;51.4;446;0;0;446;CHF;20210318;54.4;20200811;34.8;19980424;;XSWX;RS;CH;0;49.63
CIE FIN TR I;CH0014345117;CFT;1434511;119.5;119.5;118;20210329;118;119;68;0;0;68;CHF;20210322;120;20200406;94.2079;20020704;;XSWX;BS;CH;0;113.12
COLTENE N;CH0025343259;CLTN;2534325;117.6;119;114.8;20210329;117.6;116;8611;0;41;8652;CHF;20210329;119;20200401;61.4;20060623;;XSWX;RS;CH;0;104.71
COMET N;CH0360826991;COTN;36082699;213.5;219;213.5;20210329;215.5;216.5;20479;0;471;20950;CHF;20210322;237;20200403;90.7;20170426;;XSWX;RS;CH;0;213.62
CONZZETA N;CH0244017502;CON;24401750;1174;1188;1168;20210329;1194;1174;1874;0;42;1916;CHF;20210315;1326;20200403;722;20140714;;XSWX;RS;CH;0;1212.87
CPH N;CH0001624714;CPHN;162471;62.4;65;62.4;20210329;65.2;65;2786;0;0;2786;CHF;20200602;76;20201106;61.8;20010611;;XSWX;RS;CH;0;68.31
CREALOGIX N;CH0011115703;CLXN;1111570;119.5;119.5;117.5;20210329;119.5;118;178;0;0;178;CHF;20210111;133.5;20200401;83;20000907;;XSWX;RS;CH;0;124.79
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;10.71;11.41;10.385;20210329;12.525;11.15;1000000;0;0;1000000;CHF;20210225;13.495;20210329;10.385;20200106;20211230;XSWX;RS;CH;0;12.33
DAETWYLER I;CH0030486770;DAE;3048677;277.5;281;277;20210329;280.5;281;8716;0;61;8777;CHF;20210324;298;20200402;145.2;20070706;;XSWX;BS;CH;0;270.47
DATACOLOR N;CH0008531045;DCN;853104;590;;;20210322;590;;0;0;0;0;CHF;20201118;650;20201030;505;19980423;;XSWX;RS;CH;0;554.91
DKSH N;CH0126673539;DKSH;12667353;71.9;72.45;71.25;20210329;71.15;71.95;67086;0;2877;69963;CHF;20210208;75;20200331;46.96;20120320;;XSWX;RS;CH;0;70.99
dormakaba N;CH0011795959;DOKA;1179595;639.5;643.5;635.5;20210329;635.5;635.5;3875;350;543;4768;CHF;20210318;651;20201028;410.2;20010212;;XSWX;RS;CH;0;563.39
DOTTIKON ES N;CH0582581713;DESN;58258171;183;185;182;20210329;184;184;3349;0;0;3349;CHF;20201207;218;20200401;60;20201204;;XSWX;RS;CH;0;185.69
DUFRY N;CH0023405456;DUFN;2340545;60.98;61.12;59.4;20210329;60.72;60.76;415516;0;45550;461066;CHF;20210318;70.66;20200803;21.3;20190410;;XSWX;RS;CH;674;56.49
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;118.5;122;115;20210329;121;121.5;2473;0;0;2473;CHF;20210104;134.5;20200415;93.2;20080926;;XSWX;RS;CH;0;123.74
EEII I;CH0007162958;EEII;716295;3;;;20201221;3;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;7.11;7.17;7.06;20210329;7.14;7.11;151174;0;13440;164614;CHF;20210318;7.27;20201022;4.8;20051007;;XSWX;RS;CH;0;6.66
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;535;;;20210319;535;;0;0;0;0;CHF;20210319;535;20200408;434;19961204;;XSWX;RS;CH;0;502.07
EMMI N;CH0012829898;EMMN;1282989;970;978;966;20210329;964.5;966;3956;0;544;4500;CHF;20210329;978;20200615;795.5;20041206;;XSWX;RS;CH;0;927.02
EMS-CHEMIE N;CH0016440353;EMSN;1644035;839;849.5;838;20210329;836;838;13084;0;1956;15040;CHF;20210216;903.5;20200406;565.5;20100401;;XSWX;RS;CH;0;841.96
ENERGIEDIENST N;CH0039651184;EDHN;3965118;37.5;40.3;35.7;20210329;35.6;35.7;13981;0;21;14002;CHF;20210329;40.3;20201105;26.5;20080627;;XSWX;RS;CH;0;32.16
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;;;20210305;9.35;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.206;0.21;0.2025;20210329;0.21;0.21;1483347;0;34702;1518049;CHF;20200810;0.374;20200402;0.171;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;69.1;69.1;67.9;20210329;68.5;69.1;8432;0;27;8459;CHF;20210319;71.9;20200401;37.3;19980817;;XSWX;RS;CH;0;62.32
FISCHER N;CH0001752309;FI-N;175230;1251;1260;1246;20210329;1249;1255;3873;0;436;4309;CHF;20210309;1324;20200514;612.5;19960802;;XSWX;RS;CH;0;1208.54
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;151.7;153;151.6;20210329;152.5;152.5;28768;1400;4211;34379;CHF;20210309;170.2;20200514;99.25;20160506;;XSWX;RS;CH;0;156.08
FORBO N;CH0003541510;FORN;354151;1698;1718;1696;20210329;1714;1714;1562;0;11;1573;CHF;20210326;1742;20200403;1086;19960802;;XSWX;RS;CH;0;1604.98
FORBO N 2. LINIE;CH0183903761;FORNE;18390376;1720;1724;1716;20210329;1732;1716;505;0;0;505;CHF;20210326;1744;20210325;1700;20210325;20220331;XSWX;RS;CH;0;1723.21
Fundamenta Real Estate N;CH0045825517;FREN;4582551;20;20.1;19.85;20210329;20;19.9;6227;16300;0;22527;CHF;20210326;20.2;20200414;15.4;20181206;;XSWX;RS;CH;0;18.11
GALENICA N;CH0360674466;GALE;36067446;60.8;60.95;60.3;20210329;60.3;60.5;129646;0;9362;139008;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.64
GAM N;CH0102659627;GAM;10265962;2.512;2.61;2.472;20210329;2.616;2.608;297659;0;9137;306796;CHF;20210318;2.98;20201030;1.414;20100621;;XSWX;RS;CH;0;2.35
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;194.5;194.5;192;20210329;194;194.5;24;0;110;134;CHF;20200331;205;20201104;145;20000808;;XSWX;BS;CH;0;186.68
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;601.2;603;596.6;20210329;595.6;596.6;1000;0;0;1000;CHF;20210329;603;20200922;522;20200917;20220916;XSWX;RS;CH;0;564.11
GLARNER KB N;CH0189396655;GLKBN;18939665;31;31;30.5;20210329;31;30.8;1612;0;0;1612;CHF;20200331;32.7;20201202;28.6;20140624;;XSWX;RS;CH;0;30.28
GMSA N;CH0012949464;GMI;1294946;340;344;340;20210329;352;342;520;0;0;520;CHF;20200421;374;20210104;308;20011015;;XSWX;RS;CH;0;334.8
GRAUB KB PS;CH0001340204;GRKP;134020;1465;1465;1455;20210329;1465;1455;47;0;0;47;CHF;20200925;1580;20200402;1400;19960802;;XSWX;PC;CH;0;1481.45
GURIT I;CH0008012236;GUR;801223;2380;2445;2370;20210329;2395;2390;577;0;6;583;CHF;20210112;2800;20200331;1138;19990615;;XSWX;BS;CH;0;2497.72
HBM N;CH0012627250;HBMN;1262725;332;335;326.5;20210329;326;331.5;4677;0;160;4837;CHF;20210215;351.5;20200401;184.2;20080214;;XSWX;RS;CH;0;323.83
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;111.8;112.9;111.3;20210329;110.8;111.9;121929;10000;6618;138547;CHF;20210329;112.9;20201029;69.25;20190513;;XSWX;RS;CH;0;98.87
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;107;107.5;106.5;20210329;107.5;107.5;212;0;0;212;CHF;20210105;113;20200818;84.4;20140516;;XSWX;RS;CH;0;104.19
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;28.4;28.4;28;20210329;28;28;2001;0;0;2001;CHF;20200423;39;20210225;24.8;19960802;;XSWX;BS;CH;0;28.12
HOCHDORF N;CH0024666528;HOCN;2466652;60.5;60.6;60;20210329;60;60.6;640;0;7;647;CHF;20200804;82;20201102;55.1;20110517;;XSWX;RS;CH;0;61.01
HUBER+SUHNER N;CH0030380734;HUBN;3038073;73.6;74.3;72.8;20210329;73.6;72.9;22419;0;125;22544;CHF;20210125;77;20200403;55.1;20070706;;XSWX;RS;CH;0;73.04
HYPO LENZB N;CH0001341608;HBLN;134160;4280;4280;4280;20210329;4280;4280;15;0;0;15;CHF;20210322;4420;20201228;4160;19960802;;XSWX;RS;CH;0;4281.98
IDORSIA N;CH0363463438;IDIA;36346343;25.3;26.1;25.24;20210329;26;25.98;230324;0;25360;255684;CHF;20200518;32.62;20201022;22.5;20170616;;XSWX;RS;CH;0;26.35
IMPLENIA N;CH0023868554;IMPN;2386855;26.6;27.06;26.5;20210329;26.98;26.78;38208;0;1697;39905;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;26.54
INA INVEST N;CH0524026959;INA;52402695;18.74;18.8;18.42;20210329;18.74;18.42;10035;0;175;10210;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;18.92
INFICON N;CH0011029946;IFCN;1102994;974;988;972;20210329;984;980;2233;0;4;2237;CHF;20210303;1088;20200403;564;20001109;;XSWX;RS;CH;0;987.1
INTERROLL N;CH0006372897;INRN;637289;3250;3260;3160;20210329;3215;3200;1111;0;118;1229;CHF;20210319;3370;20200403;1478;19970605;;XSWX;RS;CH;0;2858.19
INTERSHOP N;CH0273774791;ISN;27377479;617;629;615;20210329;621;628;483;435;0;918;CHF;20210329;629;20200507;469.5;20150414;;XSWX;RS;CH;0;601.75
INVESTIS N;CH0325094297;IREN;32509429;91.8;91.8;90.6;20210329;91;91.6;11056;33832;0;44888;CHF;20210106;92;20200421;76.4;20160630;;XSWX;RS;CH;0;88.47
IVF HARTMANN N;CH0187624256;VBSN;18762425;180;180;176;20210329;179;177;142;0;0;142;CHF;20210203;193;20200403;138;20120716;;XSWX;RS;CH;0;185.21
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;61.32;61.94;60.72;20210329;61.9;61.94;26000;0;0;26000;CHF;20210326;62.24;20210305;55.78;20191120;20220228;XSWX;RS;CH;0;59.16
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;148;148;145;20210329;144.6;145;2687;750;25;3462;CHF;20210301;149.2;20201029;99.5;20040416;;XSWX;RS;CH;0;139.6
KARDEX N;CH0100837282;KARN;10083728;192;193.6;190.8;20210329;192.6;193.6;4666;2012;976;7654;CHF;20210121;219.5;20200402;120.2;20090423;;XSWX;RS;CH;0;201.41
KLINGELNBERG N;CH0420462266;KLIN;42046226;24.2;24.2;22.7;20210329;22.7;22.9;16779;0;298;17077;CHF;20210329;24.2;20200401;9.5;20180620;;XSWX;RS;CH;0;21.78
KOMAX N;CH0010702154;KOMN;1070215;228;230.2;224;20210329;226.6;226;6455;0;133;6588;CHF;20210310;266.6;20200515;119;20000524;;XSWX;RS;CH;0;224.49
KUDELSKI I;CH0012268360;KUD;1226836;4.335;4.435;4.235;20210329;4.35;4.35;61633;0;500;62133;CHF;20210128;5.21;20200520;2.925;20100401;;XSWX;BS;CH;0;4.5
Kuros N;CH0325814116;KURN;32581411;2.05;2.16;2.05;20210329;2.07;2.1;31217;0;2843;34060;CHF;20200811;2.6994;20200403;1.6307;20160623;;XSWX;RS;CH;0;2.18
LALIQUE GROUP N;CH0033813293;LLQ;3381329;33.2;33.2;33.2;20210329;33.2;33.2;19;0;0;19;CHF;20201123;40;20200810;22.4;20180625;;XSWX;RS;CH;0;34.1
Landis+Gyr N;CH0371153492;LAND;37115349;60.5;61.65;59.55;20210329;59.6;60.05;123599;0;27943;151542;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;66.7
LECLANCHE N;CH0110303119;LECN;11030311;0.978;0.98;0.952;20210329;0.968;0.97;153605;0;0;153605;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.03
LEM N;CH0022427626;LEHN;2242762;1854;1870;1844;20210329;1862;1844;231;73;3;307;CHF;20210318;1998;20200403;980;20050923;;XSWX;RS;CH;0;1851.99
LEONTEQ N;CH0190891181;LEON;19089118;46;47.25;45.65;20210329;46.7;46.65;19429;0;516;19945;CHF;20210324;48.5;20200421;29.65;20121019;;XSWX;RS;CH;0;42.09
LINDT N;CH0010570759;LISN;1057075;87500;88700;87300;20210329;87500;87300;58;0;0;58;CHF;20210104;89400;20201029;77100;20170918;;XSWX;RS;CH;0;85616.22
LINDT PS;CH0010570767;LISP;1057076;8405;8485;8345;20210329;8335;8375;1920;0;51;1971;CHF;20210105;8665;20200804;6965;20000508;;XSWX;PC;CH;0;8131.7
LUZERNER KB N;CH0011693600;LUKN;1169360;429;432;425;20210329;432;427.5;965;0;0;965;CHF;20210304;443.5;20200805;373.5;20010312;;XSWX;RS;CH;0;411.31
MCH GROUP N;CH0039542854;MCHN;3954285;13.35;13.7;13.05;20210329;13.6;13.65;23128;0;482;23610;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;13.52
MEDACTA GROUP N;CH0468525222;MOVE;46852522;103;104;102.6;20210329;104.8;103.2;4798;0;167;4965;CHF;20210217;110;20200403;49.05;20190404;;XSWX;RS;CH;0;100.69
MEDARTIS N;CH0386200239;MED;38620023;62.9;62.9;60;20210329;61;60;17318;0;1275;18593;CHF;20210329;62.9;20200402;34.5;20180323;;XSWX;RS;CH;0;54.08
MEIER TOBLER N;CH0208062627;MTG;20806262;15.6;16.25;15.6;20210329;16.05;16.2;4055;10908;0;14963;CHF;20210322;16.5;20201027;8.92;20130410;;XSWX;RS;CH;0;14.08
Metall Zug AG;CH0039821084;METN;3982108;2020;2020;1975;20210329;2010;2000;249;0;1;250;CHF;20210323;2070;20200401;1040.6757;20080526;;XSWX;RS;CH;0;1711.42
MEYER BURGER N;CH0108503795;MBTN;10850379;0.393;0.398;0.3858;20210329;0.394;0.3952;8744376;0;769180;9513556;CHF;20210222;0.5045;20200401;0.0793;20100118;;XSWX;RS;CH;0;0.41
MIKRON N;CH0003390066;MIKN;339006;6.2;6.2;6.14;20210329;6.2;6.14;540;0;0;540;CHF;20210324;6.36;20200417;4.45;19960802;;XSWX;RS;CH;0;5.92
MOBILEZONE N;CH0276837694;MOZN;27683769;11.92;12;11.88;20210329;11.9;11.96;56441;0;1695;58136;CHF;20210316;12.3;20200807;7.18;20150428;;XSWX;RS;CH;0;10.77
MOBIMO N;CH0011108872;MOBN;1110887;291;293.5;290;20210329;290.5;290;6448;205;300;6953;CHF;20210114;297;20200403;249;20050623;;XSWX;RS;CH;0;285.69
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;23.1;23.25;22.75;20210329;23.25;23.25;29844;0;2764;32608;CHF;20210211;28.7;20200626;13.42;20141105;;XSWX;RS;CH;0;23.8
nebag N;CH0005059438;NBEN;505943;9.6;9.7;9.6;20210329;9.85;9.7;3000;0;0;3000;CHF;20210326;9.85;20200406;7.85;20051104;;XSWX;RS;CH;0;9.51
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;105.56;105.68;104.76;20210329;103.86;104.78;136000;0;0;136000;CHF;20200723;112.06;20210226;95.34;20170704;20221230;XSWX;RS;CH;0;100.03
NEW VALUE N;CH0010819867;NEWN;1081986;0.438;;;20210326;0.438;;0;0;0;0;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.48
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;81.79;;;20210326;81.79;;0;0;0;0;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.42
Novavest Real Estate N;CH0212186248;NREN;21218624;46.6;46.6;46.6;20210329;46.6;46.6;1;0;0;1;CHF;20200731;47.0884;20200403;40.3188;20191216;;XSWX;RS;CH;0;44.2
O FUESSLI N;CH0003420806;OFN;342080;114.5;114.5;111;20210329;112.5;114;1880;0;0;1880;CHF;20210316;120.5;20200529;86;19960802;;XSWX;RS;CH;0;110.93
OBSEVA N;CH0346177709;OBSN;34617770;2.9;2.97;2.83;20210329;3.02;2.95;208891;0;4365;213256;CHF;20200706;6.9;20201124;1.745;20180713;;XSWX;RS;CH;0;3.59
OC OERLIKON N;CH0000816824;OERL;81682;10.75;10.92;10.74;20210329;10.87;10.89;394828;0;37018;431846;CHF;20210316;11.06;20201030;6.185;20100401;;XSWX;RS;CH;0;9.93
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;10.5;10.5;10.34;20210329;10.4;10.4;20275;0;0;20275;CHF;20210302;11.5;20200506;7.5;20080514;;XSWX;RS;CH;0;10.31
ORIOR N;CH0111677362;ORON;11167736;84;84.6;79.7;20210329;83.5;82.5;27209;0;2288;29497;CHF;20210323;86.5;20201021;65.7;20100422;;XSWX;RS;CH;0;76.68
Peach Property N;CH0118530366;PEAN;11853036;50.8;50.8;50;20210329;50.4;50.4;5944;11300;378;17622;CHF;20210322;54;20200331;30.3;20101112;;XSWX;RS;CH;0;49
PERFECT N;CH0009115129;PRFN;911512;0.079;0.079;0.0755;20210329;0.08;0.079;129913;0;0;129913;CHF;20200810;0.3;20200406;0.012;19991018;;XSWX;RS;CH;0;0.08
PERROT DUVAL I;CH0252620700;PEDU;25262070;115;;;20210326;115;;0;0;0;0;CHF;20200429;126;20200915;104;20141110;;XSWX;BS;CH;0;117.71
