ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
BK LINTH N;CH0001307757;LINN;130775;525;525;525;20210319;530;525;1;0;0;1;CHF;20201005;565;20200612;460;19960802;;XSWX;RS;CH;0;515.72
BKW N;CH0130293662;BKW;13029366;103.4;106;103;20210319;105.4;105.2;301096;0;2941;304037;CHF;20210208;111.4;20200323;71.7;20111212;;XSWX;RS;CH;0;104.15
Blackstone Resources N;CH0460027110;BLS;46002711;4.76;4.8;4.6;20210319;4.74;4.76;35009;0;0;35009;CHF;20200810;7.2;20200330;0.64;20190208;;XSWX;RS;CH;0;4.37
BOBST GRP N;CH0012684657;BOBNN;1268465;62.2;63.8;62;20210319;63.6;63.5;14192;0;491;14683;CHF;20210223;68.4;20200323;37.42;20011112;;XSWX;RS;CH;0;61.82
BOSSARD N;CH0238627142;BOSN;23862714;209.5;215;209.5;20210319;216.5;214;28199;0;142;28341;CHF;20210318;220;20200323;94.25;20140414;;XSWX;RS;CH;0;199.69
BUCHER N;CH0002432174;BUCN;243217;477.4;485;475.8;20210319;484;475.8;43128;0;308;43436;CHF;20210311;485.2;20200323;221.4;20050504;;XSWX;RS;CH;0;441.39
BURCKHARDT N;CH0025536027;BCHN;2553602;321;329.5;321;20210319;328;321;2746;0;4;2750;CHF;20210302;356;20200323;157.6;20060626;;XSWX;RS;CH;0;326.02
BURKHALTER N;CH0212255803;BRKN;21225580;69;70.4;69;20210319;70;69.6;2170;0;0;2170;CHF;20200605;72.9;20200324;50.5;20130529;;XSWX;RS;CH;0;67.78
BVZ HOL N;CH0008207356;BVZN;820735;870;875;865;20210319;865;875;17;0;0;17;CHF;20200430;1130;20201006;675;19990819;;XSWX;RS;CH;0;799.31
CALIDA N;CH0126639464;CALN;12663946;35.9;36.9;35.8;20210319;36.9;36.9;4214;0;0;4214;CHF;20210318;37;20201110;26.3;20110418;;XSWX;RS;CH;0;34.85
CASTLE ALT N;CH0005092751;CASN;509275;13.9;;;20210318;13.9;;0;0;0;0;CHF;20210318;13.9;20200327;12.5;19970410;;XSWX;RS;CH;0;13.05
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;10.2;10.2;10.2;20210319;10.3;10.2;7500;0;0;7500;CHF;20200512;11.6;20201006;9.3;20081216;;XSWX;RS;CH;0;10.05
CASTLE PRIVATE N 2. LINIE;CH0184587159;CPENE;18458715;13.9;;;20191230;13.9;;0;0;0;0;CHF;;;;;20190614;20220613;XSWX;RS;CH;0;
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;104.6;105.4;104.4;20210319;105.1;105.3;269700;0;4687;274387;CHF;20201110;115.3;20200323;74.8;20131030;;XSWX;RS;CH;0;100.71
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.35;0.37;0.35;20210319;0.37;0.37;411060;0;0;411060;CHF;20210318;0.38;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.29
CI COM SA;CH0001625810;CIE;162581;3.48;3.7;3.38;20210319;3.32;3.38;735;0;0;735;CHF;20210212;5.2;20200403;1.65;19960802;;XSWX;BS;CH;0;3.92
CICOR TECH N;CH0008702190;CICN;870219;54.2;54.2;54.2;20210319;54.2;54.2;333;0;0;333;CHF;20210318;54.4;20200324;30.3;19980424;;XSWX;RS;CH;0;49.22
CIE FIN TR I;CH0014345117;CFT;1434511;119.5;119.5;119;20210319;119.5;119;124;0;0;124;CHF;20210318;120;20200326;92.4269;20020704;;XSWX;BS;CH;0;112
COLTENE N;CH0025343259;CLTN;2534325;118.2;118.4;114.8;20210319;117;117;4249;0;83;4332;CHF;20210311;119;20200323;59.2;20060623;;XSWX;RS;CH;0;102.09
COMET N;CH0360826991;COTN;36082699;233;234;230;20210319;230;231;19869;0;471;20340;CHF;20210318;234.5;20200323;80.2;20170426;;XSWX;RS;CH;0;211.04
CONZZETA N;CH0244017502;CON;24401750;1238;1262;1222;20210319;1278;1260;3102;27;110;3239;CHF;20210315;1326;20200323;719;20140714;;XSWX;RS;CH;0;1205.01
CPH N;CH0001624714;CPHN;162471;66;66;65.4;20210319;65.4;65.6;5911;0;0;5911;CHF;20200602;76;20200324;59;20010611;;XSWX;RS;CH;0;68.81
CREALOGIX N;CH0011115703;CLXN;1111570;119;120.5;118.5;20210319;120;120;554;0;0;554;CHF;20210111;133.5;20200323;82;20000907;;XSWX;RS;CH;0;124.92
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;12.115;12.285;12.04;20210319;12.43;12.285;276000;0;0;276000;CHF;20210225;13.495;20210128;11.51;20200106;20211230;XSWX;RS;CH;0;12.41
DAETWYLER I;CH0030486770;DAE;3048677;280.5;283.5;279;20210319;284.5;281;10951;0;2201;13152;CHF;20210310;289;20200323;136.8;20070706;;XSWX;BS;CH;0;268.33
DATACOLOR N;CH0008531045;DCN;853104;580;;;20210316;580;;0;0;0;0;CHF;20201118;650;20201030;505;19980423;;XSWX;RS;CH;0;550.52
DKSH N;CH0126673539;DKSH;12667353;72.1;73.6;71.85;20210319;72.7;72.45;175874;0;13183;189057;CHF;20210208;75;20200323;44.54;20120320;;XSWX;RS;CH;0;70.56
dormakaba N;CH0011795959;DOKA;1179595;629.5;642;627;20210319;644.5;639;11716;0;241;11957;CHF;20210318;651;20200323;393;20010212;;XSWX;RS;CH;0;553.31
DOTTIKON ES N;CH0582581713;DESN;58258171;183;186;182;20210319;182;183;12176;0;0;12176;CHF;20201207;218;20200323;48;20201204;;XSWX;RS;CH;0;184.76
DUFRY N;CH0023405456;DUFN;2340545;68.1;68.6;64.56;20210319;68.24;67.66;756650;214397;47714;1018761;CHF;20210318;70.66;20200803;21.3;20190410;;XSWX;RS;CH;0;55.69
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;119.5;119.5;119.5;20210319;119.5;119.5;27;0;0;27;CHF;20210104;134.5;20200415;93.2;20080926;;XSWX;RS;CH;0;125.24
EEII I;CH0007162958;EEII;716295;3;;;20201221;3;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;2.34
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;7.08;7.25;7.07;20210319;7.23;7.13;142504;0;3236;145740;CHF;20210318;7.27;20200323;4.6;20051007;;XSWX;RS;CH;0;6.57
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;535;535;535;20210319;535;535;70;0;0;70;CHF;20210319;535;20200408;434;19961204;;XSWX;RS;CH;0;501.41
EMMI N;CH0012829898;EMMN;1282989;954.5;956.5;941;20210319;950.5;941;3837;0;60;3897;CHF;20210319;956.5;20200323;753;20041206;;XSWX;RS;CH;0;921.99
EMS-CHEMIE N;CH0016440353;EMSN;1644035;826.5;831.5;820.5;20210319;834;831.5;32426;0;665;33091;CHF;20210216;903.5;20200323;540.5;20100401;;XSWX;RS;CH;0;843.48
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35.2;35.2;35;20210319;35.3;35.1;1154;0;0;1154;CHF;20210304;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.65
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;;;20210305;9.35;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.207;0.2125;0.205;20210319;0.212;0.21;2301288;0;0;2301288;CHF;20200810;0.374;20200323;0.1502;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;71.1;71.9;70.2;20210319;71.8;70.6;9536;0;0;9536;CHF;20210319;71.9;20200323;35.3;19980817;;XSWX;RS;CH;0;60.96
FISCHER N;CH0001752309;FI-N;175230;1246;1276;1235;20210319;1283;1273;33739;0;355;34094;CHF;20210309;1324;20200323;552;19960802;;XSWX;RS;CH;0;1201.1
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;158.1;160.3;157.9;20210319;161.6;160.3;138311;0;8425;146736;CHF;20210309;170.2;20200514;99.25;20160506;;XSWX;RS;CH;0;156.35
FORBO N;CH0003541510;FORN;354151;1660;1666;1632;20210319;1672;1662;2662;0;69;2731;CHF;20210311;1714;20200323;1044;19960802;;XSWX;RS;CH;0;1578.9
Fundamenta Real Estate N;CH0045825517;FREN;4582551;19.15;19.5;18.8;20210319;18.7;18.8;22356;0;0;22356;CHF;20210319;19.5;20200324;15;20181206;;XSWX;RS;CH;0;18
GALENICA N;CH0360674466;GALE;36067446;58.7;59.05;58.1;20210319;58.35;58.25;168279;0;1738;170017;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.61
GAM N;CH0102659627;GAM;10265962;2.842;2.916;2.836;20210319;2.944;2.904;550307;11231;77678;639216;CHF;20210318;2.98;20200323;1.18;20100621;;XSWX;RS;CH;0;2.29
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;194;194;185;20210319;190;189;2051;0;0;2051;CHF;20200326;208;20201104;145;20000808;;XSWX;BS;CH;0;185.88
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;577.8;578.8;576;20210319;581.2;577.6;1000;0;0;1000;CHF;20210113;599;20200323;395;20200917;20220916;XSWX;RS;CH;0;560.5
GLARNER KB N;CH0189396655;GLKBN;18939665;30;30.7;30;20210319;30.7;30.7;2226;0;0;2226;CHF;20200331;32.7;20201202;28.6;20140624;;XSWX;RS;CH;0;30.18
GMSA N;CH0012949464;GMI;1294946;328;328;328;20210319;340;328;250;0;0;250;CHF;20200421;374;20200323;280;20011015;;XSWX;RS;CH;0;332.62
GRAUB KB PS;CH0001340204;GRKP;134020;1480;1500;1480;20210319;1510;1500;94;0;0;94;CHF;20200925;1580;20200323;1370;19960802;;XSWX;PC;CH;0;1484
GURIT I;CH0008012236;GUR;801223;2330;2355;2295;20210319;2330;2355;1657;0;75;1732;CHF;20210112;2800;20200323;1020;19990615;;XSWX;BS;CH;0;2513.25
HBM N;CH0012627250;HBMN;1262725;334.5;336;325.5;20210319;333;333;5895;0;865;6760;CHF;20210215;351.5;20200323;152.2;20080214;;XSWX;RS;CH;0;322.09
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;109.3;109.3;107.1;20210319;108.5;107.8;211624;41400;5217;258241;CHF;20210309;109.7;20200323;66;20190513;;XSWX;RS;CH;525;96.98
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;106;107;106;20210319;107;107;2425;0;0;2425;CHF;20210105;113;20200818;84.4;20140516;;XSWX;RS;CH;0;104.4
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;27;27;27;20210319;27;27;45;0;0;45;CHF;20200323;40.6;20210225;24.8;19960802;;XSWX;BS;CH;0;28.25
HOCHDORF N;CH0024666528;HOCN;2466652;60.9;60.9;59.5;20210319;59.5;59.5;514;0;0;514;CHF;20200804;82;20200323;54;20110517;;XSWX;RS;CH;0;61.3
HUBER+SUHNER N;CH0030380734;HUBN;3038073;72.5;73;71.6;20210319;73.1;71.6;18079;0;400;18479;CHF;20210125;77;20200323;48.4;20070706;;XSWX;RS;CH;0;72.8
HYPO LENZB N;CH0001341608;HBLN;134160;4380;4380;4320;20210319;4360;4360;31;0;0;31;CHF;20210222;4400;20201228;4160;19960802;;XSWX;RS;CH;0;4272.95
IDORSIA N;CH0363463438;IDIA;36346343;26.76;27.1;25.8;20210319;26.38;26.26;677187;0;31705;708892;CHF;20200518;32.62;20201022;22.5;20170616;;XSWX;RS;CH;0;26.3
IMPLENIA N;CH0023868554;IMPN;2386855;27.78;28.38;27.64;20210319;27.66;27.8;70941;0;420;71361;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;26.16
INA INVEST N;CH0524026959;INA;52402695;18.5;18.8;18.5;20210319;18.52;18.74;17967;0;0;17967;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;18.99
INFICON N;CH0011029946;IFCN;1102994;1004;1016;1000;20210319;1016;1006;7451;0;457;7908;CHF;20210303;1088;20200323;488.6;20001109;;XSWX;RS;CH;0;977.46
INTERROLL N;CH0006372897;INRN;637289;3280;3370;3160;20210319;3145;3160;3295;0;56;3351;CHF;20210319;3370;20200323;1268;19970605;;XSWX;RS;CH;0;2811.51
INTERSHOP N;CH0273774791;ISN;27377479;605;622;605;20210319;618;621;1626;0;0;1626;CHF;20210317;627;20200507;469.5;20150414;;XSWX;RS;CH;0;601.16
INVESTIS N;CH0325094297;IREN;32509429;88.6;88.6;87.2;20210319;87.8;87.8;2366;0;0;2366;CHF;20210106;92;20200323;73;20160630;;XSWX;RS;CH;0;87.78
IVF HARTMANN N;CH0187624256;VBSN;18762425;180;180;175;20210319;181;178;348;0;0;348;CHF;20210203;193;20200323;125;20120716;;XSWX;RS;CH;0;184.75
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;60.18;60.3;59.66;20210319;60.98;60.3;27000;0;0;27000;CHF;20210318;61.04;20200323;27.24;20191120;20220228;XSWX;RS;CH;0;58.27
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;145.8;145.8;143.2;20210319;145.6;145;1336;0;209;1545;CHF;20210301;149.2;20201029;99.5;20040416;;XSWX;RS;CH;0;139.04
KARDEX N;CH0100837282;KARN;10083728;197.8;200;195;20210319;202;200;32627;0;345;32972;CHF;20210121;219.5;20200323;101.4;20090423;;XSWX;RS;CH;0;201.53
KLINGELNBERG N;CH0420462266;KLIN;42046226;22.4;22.5;22.3;20210319;22.4;22.3;679;0;250;929;CHF;20210104;23.4;20200401;9.5;20180620;;XSWX;RS;CH;0;21.39
KOMAX N;CH0010702154;KOMN;1070215;229.2;235.8;229;20210319;236.8;235.8;32388;13835;1358;47581;CHF;20210310;266.6;20200515;119;20000524;;XSWX;RS;CH;0;221.65
KUDELSKI I;CH0012268360;KUD;1226836;4.62;4.685;4.52;20210319;4.7;4.685;55511;0;39;55550;CHF;20210128;5.21;20200325;2.505;20100401;;XSWX;BS;CH;0;4.44
Kuros N;CH0325814116;KURN;32581411;2.09;2.25;2.07;20210319;2.23;2.25;105621;0;2545;108166;CHF;20200811;2.6994;20200403;1.6307;20160623;;XSWX;RS;CH;0;2.18
LALIQUE GROUP N;CH0033813293;LLQ;3381329;34.2;34.2;34.2;20210319;34.8;34.2;97;0;0;97;CHF;20201123;40;20200810;22.4;20180625;;XSWX;RS;CH;0;34.65
Landis+Gyr N;CH0371153492;LAND;37115349;62.55;63.35;62.15;20210319;63.7;63.25;103976;0;6284;110260;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;67.25
LECLANCHE N;CH0110303119;LECN;11030311;0.91;0.938;0.9;20210319;0.936;0.93;211855;0;0;211855;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.05
LEM N;CH0022427626;LEHN;2242762;1950;1960;1920;20210319;1944;1954;382;0;12;394;CHF;20210318;1998;20200323;850;20050923;;XSWX;RS;CH;0;1841.15
LEONTEQ N;CH0190891181;LEON;19089118;44.45;45.9;43.95;20210319;45.5;45.5;26799;0;425;27224;CHF;20200722;48;20200421;29.65;20121019;;XSWX;RS;CH;0;41.28
LINDT N;CH0010570759;LISN;1057075;86000;86900;86000;20210319;86100;86500;201;0;1;202;CHF;20210104;89400;20200323;68200;20170918;;XSWX;RS;CH;0;85728.58
LINDT PS;CH0010570767;LISP;1057076;8145;8205;8100;20210319;8125;8100;2796;0;145;2941;CHF;20210105;8665;20200323;6775;20000508;;XSWX;PC;CH;0;8147.26
LUZERNER KB N;CH0011693600;LUKN;1169360;427;435;426;20210319;435;435;1469;0;0;1469;CHF;20210304;443.5;20200323;360;20010312;;XSWX;RS;CH;0;409.1
MCH GROUP N;CH0039542854;MCHN;3954285;13.5;13.5;13.35;20210319;13.35;13.35;4505;0;0;4505;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;13.11
MEDACTA GROUP N;CH0468525222;MOVE;46852522;108;109.8;104;20210319;109;109;3455;0;40;3495;CHF;20210217;110;20200323;43.55;20190404;;XSWX;RS;CH;0;99.53
MEDARTIS N;CH0386200239;MED;38620023;59.7;61.3;59.5;20210319;61.3;61;6965;0;1921;8886;CHF;20210319;61.3;20200323;31.6;20180323;;XSWX;RS;CH;0;52.66
MEIER TOBLER N;CH0208062627;MTG;20806262;16.35;16.5;15.95;20210319;16.05;15.95;14224;0;0;14224;CHF;20210319;16.5;20201027;8.92;20130410;;XSWX;RS;CH;0;13.82
Metall Zug AG;CH0039821084;METN;3982108;1955;1965;1935;20210319;1960;1965;263;0;0;263;CHF;20210316;2000;20200323;952.2523;20080526;;XSWX;RS;CH;0;1664.64
MEYER BURGER N;CH0108503795;MBTN;10850379;0.4002;0.418;0.3976;20210319;0.4206;0.4136;34544943;0;2137250;36682193;CHF;20210222;0.5045;20200323;0.0726;20100118;;XSWX;RS;CH;0;0.4
MIKRON N;CH0003390066;MIKN;339006;5.98;6.04;5.98;20210319;6;6;2254;0;0;2254;CHF;20210127;6.36;20200325;4.3;19960802;;XSWX;RS;CH;0;5.85
MOBILEZONE N;CH0276837694;MOZN;27683769;11.68;11.8;11.62;20210319;11.78;11.62;63845;0;8018;71863;CHF;20210316;12.3;20200323;7.08;20150428;;XSWX;RS;CH;0;10.6
MOBIMO N;CH0011108872;MOBN;1110887;296;296;285.5;20210319;286.5;285.5;52071;0;796;52867;CHF;20210114;297;20200323;231;20050623;;XSWX;RS;CH;0;285.13
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;23.9;24.75;23.7;20210319;24.15;24.45;46502;0;1358;47860;CHF;20210211;28.7;20200626;13.42;20141105;;XSWX;RS;CH;0;23.63
nebag N;CH0005059438;NBEN;505943;9.5;9.6;9.5;20210319;9.65;9.6;463;0;0;463;CHF;20210205;9.8;20200323;7.3;20051104;;XSWX;RS;CH;0;9.46
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;102.2;102.94;101.54;20210319;101.88;101.66;220000;0;0;220000;CHF;20200723;112.06;20200323;92.57;20170704;20221230;XSWX;RS;CH;0;100.08
NEW VALUE N;CH0010819867;NEWN;1081986;0.56;0.56;0.56;20210319;0.58;0.56;200;0;0;200;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.47
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;79.65;80.09;79.33;20210319;79.63;79.37;335000;0;0;335000;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.45
Novavest Real Estate N;CH0212186248;NREN;21218624;46.6;46.6;46.4;20210319;46.4;46.4;1052;0;0;1052;CHF;20200731;47.0884;20200403;40.3188;20191216;;XSWX;RS;CH;0;44.03
O FUESSLI N;CH0003420806;OFN;342080;114;114;109;20210319;112;114;2278;0;100;2378;CHF;20210316;120.5;20200529;86;19960802;;XSWX;RS;CH;0;110.18
OBSEVA N;CH0346177709;OBSN;34617770;3.25;3.28;3.12;20210319;3.26;3.26;183097;0;0;183097;CHF;20200706;6.9;20201124;1.745;20180713;;XSWX;RS;CH;0;3.53
OC OERLIKON N;CH0000816824;OERL;81682;10.77;10.9;10.66;20210319;10.94;10.87;753415;0;28753;782168;CHF;20210316;11.06;20200323;6;20100401;;XSWX;RS;CH;0;9.81
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;10.42;10.5;10.3;20210319;10.5;10.4;16271;0;0;16271;CHF;20210302;11.5;20200323;6.92;20080514;;XSWX;RS;CH;0;10.19
ORIOR N;CH0111677362;ORON;11167736;86.3;86.3;84.1;20210319;85.2;84.8;11739;0;100;11839;CHF;20210315;86.5;20201021;65.7;20100422;;XSWX;RS;CH;0;75.81
Peach Property N;CH0118530366;PEAN;11853036;53.6;53.6;51.8;20210319;53.2;53;241595;0;330;241925;CHF;20210319;53.6;20200323;25.7;20101112;;XSWX;RS;CH;0;48.59
PERFECT N;CH0009115129;PRFN;911512;0.08;0.0805;0.077;20210319;0.082;0.0805;113500;0;0;113500;CHF;20200810;0.3;20200406;0.012;19991018;;XSWX;RS;CH;0;0.08
