ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
LONZA N;CH0013841017;LONN;1384101;541;542.8;534.2;20210319;542.8;535.8;497178;15140;18423;530741;CHF;20201117;637.8;20200323;322.6;20201207;;XSWX;RS;CH;0;575.63
NESTLE N;CH0038863350;NESN;3886335;102.8;102.98;101.4;20210319;101.62;101.42;13979033;2080059;250779;16309871;CHF;20200730;112.62;20200323;91.98;20201207;;XSWX;RS;CH;0;100.59
NOVARTIS N;CH0012005267;NOVN;1200526;79.89;80.07;79.2;20210319;79.55;79.6;12814068;691718;269144;13774930;CHF;20200428;89.34;20200323;69.92;20201207;;XSWX;RS;CH;0;81.39
PARTNERS GROUP N;CH0024608827;PGHN;2460882;1137.5;1137.5;1116.5;20210319;1145;1120;172262;3000;1922;177184;CHF;20210316;1157;20200323;545.8;20201207;;XSWX;RS;CH;0;1085.89
RICHEMONT N;CH0210483332;CFR;21048333;89.32;91.38;88.9;20210319;92.14;90.7;4960093;88706;90039;5138838;CHF;20210318;92.14;20200403;49.5;20201207;;XSWX;RS;CH;0;85.62
ROCHE GS;CH0012032048;ROG;1203204;308.2;308.3;303.7;20210319;306.45;304.45;3916835;850700;66690;4834225;CHF;20200428;357.85;20200323;277.25;20201207;;XSWX;GC;CH;80000;308.46
SCHINDLER PS;CH0024638196;SCHP;2463819;266.2;268.8;263.8;20210319;266.2;265.4;193213;0;9798;203011;CHF;20210315;271.8;20200323;197;20201207;;XSWX;PC;CH;0;247.37
SGS N;CH0002497458;SGSN;249745;2690;2717;2690;20210319;2716;2693;59423;16680;676;76779;CHF;20210216;2781;20200514;2055;20201207;;XSWX;RS;CH;0;2702.04
SIKA N;CH0418792922;SIKA;41879292;261.9;264.7;260.4;20210319;265.7;260.4;891453;23000;40555;955008;CHF;20210311;266;20200323;134.15;20201207;;XSWX;RS;CH;0;250.64
SONOVA N;CH0012549785;SOON;1254978;242.7;244.8;239.7;20210319;246.3;242.4;345893;10882;14114;370889;CHF;20210316;249.5;20200323;145.1821;20201207;;XSWX;RS;CH;0;230.51
STRAUMANN N;CH0012280076;STMN;1228007;1098;1112;1086.5;20210319;1111.5;1105;55105;0;3101;58206;CHF;20210217;1182;20200323;558.4;20201207;;XSWX;RS;CH;0;1070.34
SWATCH GROUP I;CH0012255151;UHR;1225515;276.5;280.2;273.8;20210319;281.5;278.6;329796;26000;16934;372730;CHF;20210315;286.6;20200515;168.05;20201207;;XSWX;BS;CH;0;261.02
SWISS LIFE HOLDING AG N;CH0014852781;SLHN;1485278;452.8;456.9;451.1;20210319;457.4;452.4;350110;24000;7637;381747;CHF;20210302;470.2;20200323;256.3;20201207;;XSWX;RS;CH;480;435.3
SWISS RE N;CH0126881561;SREN;12688156;91.46;91.78;90.56;20210319;91.94;90.94;2835877;100789;42089;2978755;CHF;20210315;92.58;20200323;54.1;20201207;;XSWX;RS;CH;4390;85.1
SWISSCOM N;CH0008742519;SCMN;874251;486.5;492.1;485.8;20210319;487.5;487.8;321360;68780;11802;401942;CHF;20200407;548;20210226;456.3;20201207;;XSWX;RS;CH;0;477.17
TEMENOS N;CH0012453913;TEMN;1245391;133.1;133.25;129.15;20210319;131;130.5;308009;0;23224;331233;CHF;20200715;164.5;20200323;94.38;20201207;;XSWX;RS;CH;0;119.85
UBS GROUP N;CH0244767585;UBSG;24476758;14.85;14.97;14.685;20210319;15.1;14.89;35244668;2934553;868317;39047538;CHF;20210318;15.15;20200323;7.79;20201207;;XSWX;RS;CH;0;13.77
ZURICH INSURANCE N;CH0011075394;ZURN;1107539;394.9;396.9;392.7;20210319;397.3;394.3;964793;143429;14145;1122367;CHF;20210308;399.8;20200323;268.8;20201207;;XSWX;RS;CH;2295;379.17

Produced at: 23:45:02 2021-03-19
