ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
STRAUMANN N;CH0012280076;STMN;1228007;1108;1146;1101.5;20210312;1147;1146;37442;0;2704;40146;CHF;20210217;1182;20200319;547.2;20201207;;XSWX;RS;CH;0;1063.97
SWATCH GROUP I;CH0012255151;UHR;1225515;285.1;286.3;283.4;20210312;284;284.7;97929;0;1871;99800;CHF;20210312;286.3;20200316;151;20201207;;XSWX;BS;CH;0;257.22
SWISS LIFE HOLDING AG N;CH0014852781;SLHN;1485278;454.8;456.1;448.6;20210312;450.7;450.5;112526;19900;4238;136664;CHF;20210302;470.2;20200323;256.3;20201207;;XSWX;RS;CH;0;429.66
SWISS RE N;CH0126881561;SREN;12688156;92.02;92.02;90.88;20210312;91.64;91.48;598176;572500;17384;1188060;CHF;20210310;92.24;20200319;52.68;20201207;;XSWX;RS;CH;0;84.12
SWISSCOM N;CH0008742519;SCMN;874251;479.2;481.3;476;20210312;477.7;476.1;136450;69151;2590;208191;CHF;20200407;548;20200316;446.7;20201207;;XSWX;RS;CH;0;475.65
TEMENOS N;CH0012453913;TEMN;1245391;130.35;132.15;129.7;20210312;131.7;131.6;184578;0;12257;196835;CHF;20200715;164.5;20200316;91.54;20201207;;XSWX;RS;CH;978;119.25
UBS GROUP N;CH0244767585;UBSG;24476758;14.425;14.535;14.21;20210312;14.29;14.3;8506570;1014000;903125;10423695;CHF;20210308;14.795;20200316;7.002;20201207;;XSWX;RS;CH;0;13.5
ZURICH INSURANCE N;CH0011075394;ZURN;1107539;391.9;392.1;389.2;20210312;391;389.8;276594;303400;19389;599383;CHF;20210308;399.8;20200316;248.7;20201207;;XSWX;RS;CH;0;375.57

Produced at: 23:45:02 2021-03-12
