ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
LOGITECH N;CH0025751329;LOGN;2575132;96.9;96.92;94.06;20210322;94.74;94.42;756770;633;40974;798377;CHF;20210216;107.35;20200327;38.5;20201207;;XSWX;RS;CH;0;93.77
LONZA N;CH0013841017;LONN;1384101;552.2;552.8;538.6;20210322;541;539.2;166499;0;4908;171407;CHF;20201117;637.8;20200324;333.7;20201207;;XSWX;RS;CH;0;575.42
NESTLE N;CH0038863350;NESN;3886335;102.78;102.92;101.64;20210322;102.8;102.42;3212164;370716;150526;3733406;CHF;20200730;112.62;20200324;92.78;20201207;;XSWX;RS;CH;0;100.6
NOVARTIS N;CH0012005267;NOVN;1200526;80;80;78.83;20210322;79.89;79.41;4122064;255600;189661;4567325;CHF;20200428;89.34;20201029;70.42;20201207;;XSWX;RS;CH;227800;81.4
PARTNERS GROUP N;CH0024608827;PGHN;2460882;1169.5;1169.5;1120.5;20210322;1137.5;1130;54809;0;3184;57993;CHF;20210322;1169.5;20200324;590.4;20201207;;XSWX;RS;CH;0;1088.35
RICHEMONT N;CH0210483332;CFR;21048333;92;93.1;89.6;20210322;89.32;90.6;1879666;78315;330254;2288235;CHF;20210322;93.1;20200403;49.5;20201207;;XSWX;RS;CH;0;85.85
ROCHE GS;CH0012032048;ROG;1203204;314.8;315.85;309.45;20210322;308.2;311.25;1812261;500700;106714;2419675;CHF;20200428;357.85;20200325;284.25;20201207;;XSWX;GC;CH;0;308.63
SCHINDLER PS;CH0024638196;SCHP;2463819;269.9;270;264.3;20210322;266.2;265.7;93464;0;4708;98172;CHF;20210315;271.8;20200325;199.2;20201207;;XSWX;PC;CH;0;247.83
SGS N;CH0002497458;SGSN;249745;2721;2730;2655;20210322;2690;2682;22900;0;1333;24233;CHF;20210216;2781;20200514;2055;20201207;;XSWX;RS;CH;0;2702.84
SIKA N;CH0418792922;SIKA;41879292;261.8;262.5;258;20210322;261.9;260.1;252663;236;22502;275401;CHF;20210311;266;20200324;142.05;20201207;;XSWX;RS;CH;0;250.97
SONOVA N;CH0012549785;SOON;1254978;243.5;244.6;240;20210322;242.7;241.9;150362;0;10138;160500;CHF;20210316;249.5;20200324;145.5298;20201207;;XSWX;RS;CH;0;230.75
STRAUMANN N;CH0012280076;STMN;1228007;1125.5;1130.5;1093.5;20210322;1098;1096;28850;0;2229;31079;CHF;20210217;1182;20200324;612.2;20201207;;XSWX;RS;CH;0;1071.78
SWATCH GROUP I;CH0012255151;UHR;1225515;276.4;279.1;274.4;20210322;276.5;279.1;172732;0;6042;178774;CHF;20210315;286.6;20200515;168.05;20201207;;XSWX;BS;CH;14400;261.56
SWISS LIFE HOLDING AG N;CH0014852781;SLHN;1485278;453.2;453.7;447.3;20210322;452.8;450.4;167246;12800;7936;187982;CHF;20210302;470.2;20200324;270.7;20201207;;XSWX;RS;CH;0;436.06
SWISS RE N;CH0126881561;SREN;12688156;91.36;91.5;90.34;20210322;91.46;90.94;911497;114000;25652;1051149;CHF;20210315;92.58;20200514;58.52;20201207;;XSWX;RS;CH;0;85.24
SWISSCOM N;CH0008742519;SCMN;874251;490.8;490.8;483.1;20210322;486.5;485.5;133107;3810;7387;144304;CHF;20200407;548;20210226;456.3;20201207;;XSWX;RS;CH;0;477.44
TEMENOS N;CH0012453913;TEMN;1245391;134.5;135.05;130.55;20210322;133.1;132.55;150274;375;9383;160032;CHF;20200715;164.5;20201103;96.42;20201207;;XSWX;RS;CH;0;119.95
UBS GROUP N;CH0244767585;UBSG;24476758;14.82;14.93;14.64;20210322;14.85;14.7;12573732;5641;450050;13029423;CHF;20210318;15.15;20200324;8.15;20201207;;XSWX;RS;CH;852654;13.81
ZURICH INSURANCE N;CH0011075394;ZURN;1107539;395;396.7;391;20210322;394.9;392.5;374784;0;9920;384704;CHF;20210308;399.8;20200514;271.1;20201207;;XSWX;RS;CH;0;379.65

Produced at: 23:45:02 2021-03-22
