ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
LONZA N;CH0013841017;LONN;1384101;528.4;535.8;516.2;20210331;528.6;521.6;254249;67953;13274;335476;CHF;20201117;637.8;20200402;386.3;20201207;;XSWX;RS;CH;367;572.79
NESTLE N;CH0038863350;NESN;3886335;105.34;106.38;105.2;20210331;105.94;106;4041242;80550;128212;4250004;CHF;20200730;112.62;20210226;95;20201207;;XSWX;RS;CH;9963;100.74
NOVARTIS N;CH0012005267;NOVN;1200526;80.77;81.86;80.52;20210331;81.86;81.8;5326894;137000;457060;5920954;CHF;20200428;89.34;20201029;70.42;20201207;;XSWX;RS;CH;29466;81.29
PARTNERS GROUP N;CH0024608827;PGHN;2460882;1207;1225;1200;20210331;1220.5;1222;64154;1900;9563;75617;CHF;20210330;1231;20200402;640.4;20201207;;XSWX;RS;CH;111;1109.87
RICHEMONT N;CH0210483332;CFR;21048333;90.74;92.64;90.36;20210331;92.58;92.22;973082;111000;36542;1120624;CHF;20210322;93.1;20200403;49.5;20201207;;XSWX;RS;CH;2576;86.87
ROCHE GS;CH0012032048;ROG;1203204;305.45;308.05;303.3;20210331;303.85;304.85;1292525;0;54462;1346987;CHF;20200428;357.85;20201030;290.55;20201207;;XSWX;GC;CH;5771;308.56
SCHINDLER PS;CH0024638196;SCHP;2463819;277.6;280.8;277.6;20210331;280.8;280;134991;23530;9407;167928;CHF;20210330;281.1;20200402;204.2;20201207;;XSWX;PC;CH;0;251.67
SGS N;CH0002497458;SGSN;249745;2681;2731;2679;20210331;2720;2718;28447;0;748;29195;CHF;20210216;2781;20200514;2055;20201207;;XSWX;RS;CH;30;2707.1
SIKA N;CH0418792922;SIKA;41879292;270;272.5;267.5;20210331;268.6;269.5;304059;0;40388;344447;CHF;20210331;272.5;20200402;150.1;20201207;;XSWX;RS;CH;699;252.9
SONOVA N;CH0012549785;SOON;1254978;250.4;253.5;249.5;20210331;251.9;251;173681;0;18655;192336;CHF;20210329;257.1;20200403;155.0166;20201207;;XSWX;RS;CH;0;232.86
STRAUMANN N;CH0012280076;STMN;1228007;1179;1186;1151.5;20210331;1153;1157;35535;1720;3090;40345;CHF;20210331;1186;20200515;634;20201207;;XSWX;RS;CH;0;1082.96
SWATCH GROUP I;CH0012255151;UHR;1225515;271.9;277.9;271.1;20210331;278;277.9;147042;0;3877;150919;CHF;20210315;286.6;20200515;168.05;20201207;;XSWX;BS;CH;142;264.28
SWISS LIFE HOLDING AG N;CH0014852781;SLHN;1485278;464.6;473.8;464.6;20210331;470.2;470;154201;0;2533;156734;CHF;20210331;473.8;20200514;296.7;20201207;;XSWX;RS;CH;157;441.51
SWISS RE N;CH0126881561;SREN;12688156;92.96;94.58;92.78;20210331;94.56;94.18;1332680;0;98242;1430922;CHF;20210329;94.96;20200514;58.52;20201207;;XSWX;RS;CH;1426;86.33
SWISSCOM N;CH0008742519;SCMN;874251;507;511.4;507;20210331;507.6;508;154086;0;5791;159877;CHF;20200407;548;20210226;456.3;20201207;;XSWX;RS;CH;125;480.9
TEMENOS N;CH0012453913;TEMN;1245391;136.05;137;135.4;20210331;136.25;136.5;226998;0;21500;248498;CHF;20200715;164.5;20201103;96.42;20201207;;XSWX;RS;CH;0;120.74
UBS GROUP N;CH0244767585;UBSG;24476758;14.635;14.895;14.625;20210331;14.69;14.755;14375592;29;366331;14741952;CHF;20210326;15.235;20200402;8.578;20201207;;XSWX;RS;CH;17530;14.03
ZURICH INSURANCE N;CH0011075394;ZURN;1107539;403.4;411.1;403.4;20210331;410.1;410.1;383845;55600;7311;446756;CHF;20210330;411.3;20200514;271.1;20201207;;XSWX;RS;CH;742;382.6

Produced at: 23:45:02 2021-03-31
