ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
GAM N;CH0102659627;GAM;10265962;2.616;2.658;2.58;20210326;2.608;2.608;338348;0;8491;346839;CHF;20210318;2.98;20201030;1.414;20100621;;XSWX;RS;CH;0;2.34
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;194;194.5;192;20210326;194;194;400;0;0;400;CHF;20200331;205;20201104;145;20000808;;XSWX;BS;CH;0;186.67
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;595.6;598.8;594.8;20210326;591.4;597.6;1000;0;0;1000;CHF;20210113;599;20200922;522;20200917;20220916;XSWX;RS;CH;0;563.54
GLARNER KB N;CH0189396655;GLKBN;18939665;31;31;30.5;20210326;30.6;30.8;3060;0;0;3060;CHF;20200331;32.7;20201202;28.6;20140624;;XSWX;RS;CH;0;30.23
GMSA N;CH0012949464;GMI;1294946;352;352;334;20210326;336;334;1002;0;0;1002;CHF;20200421;374;20200330;302;20011015;;XSWX;RS;CH;0;333.84
GRAUB KB PS;CH0001340204;GRKP;134020;1465;1470;1450;20210326;1455;1465;137;0;0;137;CHF;20200925;1580;20200402;1400;19960802;;XSWX;PC;CH;0;1481.97
GURIT I;CH0008012236;GUR;801223;2395;2405;2325;20210326;2315;2340;1311;0;7;1318;CHF;20210112;2800;20200330;1100;19990615;;XSWX;BS;CH;0;2501.26
HBM N;CH0012627250;HBMN;1262725;326;334;326;20210326;328.5;333;2549;0;150;2699;CHF;20210215;351.5;20200330;183;20080214;;XSWX;RS;CH;0;323.48
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;110.8;111.6;110.3;20210326;110.1;110.6;98367;20000;11634;130001;CHF;20210326;111.6;20201029;69.25;20190513;;XSWX;RS;CH;0;98.5
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;107.5;107.5;105.5;20210326;105.5;106;5751;0;0;5751;CHF;20210105;113;20200818;84.4;20140516;;XSWX;RS;CH;0;104.33
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;28;28;28;20210326;27.8;28;573;0;0;573;CHF;20200423;39;20210225;24.8;19960802;;XSWX;BS;CH;0;28.1
HOCHDORF N;CH0024666528;HOCN;2466652;60;60.5;60;20210326;60;60;392;0;0;392;CHF;20200804;82;20201102;55.1;20110517;;XSWX;RS;CH;0;61.1
HUBER+SUHNER N;CH0030380734;HUBN;3038073;73.6;73.9;73;20210326;73;73.7;15521;0;438;15959;CHF;20210125;77;20200403;55.1;20070706;;XSWX;RS;CH;0;72.98
HYPO LENZB N;CH0001341608;HBLN;134160;4280;4300;4240;20210326;4280;4260;41;0;0;41;CHF;20210322;4420;20201228;4160;19960802;;XSWX;RS;CH;0;4281.47
IDORSIA N;CH0363463438;IDIA;36346343;26;26.28;25.66;20210326;25.72;25.76;203421;0;48385;251806;CHF;20200518;32.62;20201022;22.5;20170616;;XSWX;RS;CH;0;26.35
IMPLENIA N;CH0023868554;IMPN;2386855;26.98;27.26;26.78;20210326;26.94;27.02;13300;0;225;13525;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;26.48
INA INVEST N;CH0524026959;INA;52402695;18.74;18.76;18.42;20210326;18.6;18.42;4931;0;0;4931;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;18.93
INFICON N;CH0011029946;IFCN;1102994;984;992;970;20210326;982;970;1276;0;155;1431;CHF;20210303;1088;20200403;564;20001109;;XSWX;RS;CH;0;984.54
INTERROLL N;CH0006372897;INRN;637289;3215;3220;3070;20210326;3075;3090;1251;942;75;2268;CHF;20210319;3370;20200403;1478;19970605;;XSWX;RS;CH;0;2850.82
INTERSHOP N;CH0273774791;ISN;27377479;621;622;620;20210326;615;620;596;20;1;617;CHF;20210323;627;20200507;469.5;20150414;;XSWX;RS;CH;0;601.94
INVESTIS N;CH0325094297;IREN;32509429;91;91.6;90.4;20210326;91.8;91.4;23431;2500;4;25935;CHF;20210106;92;20200421;76.4;20160630;;XSWX;RS;CH;0;88.28
IVF HARTMANN N;CH0187624256;VBSN;18762425;179;179;179;20210326;179;179;2;0;0;2;CHF;20210203;193;20200330;137;20120716;;XSWX;RS;CH;0;185.28
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;61.9;62.24;61.76;20210326;61;61.76;26000;0;0;26000;CHF;20210326;62.24;20210305;55.78;20191120;20220228;XSWX;RS;CH;0;59.04
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;144.6;144.6;142.4;20210326;142;142.6;892;0;11;903;CHF;20210301;149.2;20201029;99.5;20040416;;XSWX;RS;CH;0;139.5
KARDEX N;CH0100837282;KARN;10083728;192.6;194.8;191.2;20210326;193;194.8;4815;4000;498;9313;CHF;20210121;219.5;20200402;120.2;20090423;;XSWX;RS;CH;0;201.41
KLINGELNBERG N;CH0420462266;KLIN;42046226;22.7;22.8;22.4;20210326;22;22.4;4074;0;0;4074;CHF;20210104;23.4;20200401;9.5;20180620;;XSWX;RS;CH;0;21.74
KOMAX N;CH0010702154;KOMN;1070215;226.6;231.2;224.8;20210326;227.6;230.4;4903;0;706;5609;CHF;20210310;266.6;20200515;119;20000524;;XSWX;RS;CH;0;223.72
KUDELSKI I;CH0012268360;KUD;1226836;4.35;4.465;4.32;20210326;4.35;4.35;41138;0;161;41299;CHF;20210128;5.21;20200330;2.83;20100401;;XSWX;BS;CH;0;4.47
Kuros N;CH0325814116;KURN;32581411;2.07;2.15;2.07;20210326;2.09;2.1;87651;0;0;87651;CHF;20200811;2.6994;20200403;1.6307;20160623;;XSWX;RS;CH;0;2.18
LALIQUE GROUP N;CH0033813293;LLQ;3381329;33.2;34.6;33.2;20210326;34.6;34;124;0;0;124;CHF;20201123;40;20200810;22.4;20180625;;XSWX;RS;CH;0;34.1
Landis+Gyr N;CH0371153492;LAND;37115349;59.6;60.85;59.3;20210326;60.2;60.5;108912;15000;43678;167590;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;66.84
LECLANCHE N;CH0110303119;LECN;11030311;0.968;0.968;0.932;20210326;0.92;0.96;213856;0;0;213856;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.04
LEM N;CH0022427626;LEHN;2242762;1862;1874;1848;20210326;1864;1870;428;101;14;543;CHF;20210318;1998;20200403;980;20050923;;XSWX;RS;CH;0;1851.1
LEONTEQ N;CH0190891181;LEON;19089118;46.7;47.4;46.45;20210326;46.9;47.25;17985;10000;856;28841;CHF;20210324;48.5;20200421;29.65;20121019;;XSWX;RS;CH;0;41.96
LINDT N;CH0010570759;LISN;1057075;87500;88000;86900;20210326;87700;86900;70;0;4;74;CHF;20210104;89400;20200330;76600;20170918;;XSWX;RS;CH;0;85641.39
LINDT PS;CH0010570767;LISP;1057076;8335;8400;8300;20210326;8305;8300;1683;0;35;1718;CHF;20210105;8665;20200804;6965;20000508;;XSWX;PC;CH;0;8132.92
LUZERNER KB N;CH0011693600;LUKN;1169360;432;433;425;20210326;431.5;429.5;1414;0;86;1500;CHF;20210304;443.5;20200805;373.5;20010312;;XSWX;RS;CH;0;410.88
MCH GROUP N;CH0039542854;MCHN;3954285;13.6;13.6;13;20210326;13.25;13.35;12321;0;0;12321;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;13.49
MEDACTA GROUP N;CH0468525222;MOVE;46852522;104.8;105.4;102.4;20210326;104.4;104.8;6119;0;42;6161;CHF;20210217;110;20200403;49.05;20190404;;XSWX;RS;CH;0;100.44
MEDARTIS N;CH0386200239;MED;38620023;61;61.7;60.2;20210326;61.1;61.7;3770;0;1451;5221;CHF;20210326;61.7;20200402;34.5;20180323;;XSWX;RS;CH;0;53.62
MEIER TOBLER N;CH0208062627;MTG;20806262;16.05;16.15;15.85;20210326;16.15;16.15;2053;0;0;2053;CHF;20210322;16.5;20201027;8.92;20130410;;XSWX;RS;CH;0;14.05
Metall Zug AG;CH0039821084;METN;3982108;2010;2010;1995;20210326;2000;2000;89;0;0;89;CHF;20210323;2070;20200330;1020.2703;20080526;;XSWX;RS;CH;0;1705.56
MEYER BURGER N;CH0108503795;MBTN;10850379;0.394;0.398;0.3848;20210326;0.3834;0.3898;14352784;0;1270415;15623199;CHF;20210222;0.5045;20200401;0.0793;20100118;;XSWX;RS;CH;0;0.4
MIKRON N;CH0003390066;MIKN;339006;6.2;6.28;6.14;20210326;6.14;6.14;1543;0;0;1543;CHF;20210324;6.36;20200417;4.45;19960802;;XSWX;RS;CH;0;5.9
MOBILEZONE N;CH0276837694;MOZN;27683769;11.9;11.98;11.8;20210326;11.86;11.9;77163;0;1420;78583;CHF;20210316;12.3;20200807;7.18;20150428;;XSWX;RS;CH;0;10.75
MOBIMO N;CH0011108872;MOBN;1110887;290.5;293;289;20210326;291;293;8800;0;80;8880;CHF;20210114;297;20200403;249;20050623;;XSWX;RS;CH;0;285.64
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;23.25;23.45;22.75;20210326;22.7;23.05;35187;0;8499;43686;CHF;20210211;28.7;20200626;13.42;20141105;;XSWX;RS;CH;0;23.75
nebag N;CH0005059438;NBEN;505943;9.85;9.85;9.6;20210326;9.85;9.8;970;0;0;970;CHF;20210326;9.85;20200406;7.85;20051104;;XSWX;RS;CH;0;9.5
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;103.86;104.38;103.62;20210326;104.98;104.08;184000;0;0;184000;CHF;20200723;112.06;20210226;95.34;20170704;20221230;XSWX;RS;CH;0;100.04
NEW VALUE N;CH0010819867;NEWN;1081986;0.438;0.486;0.438;20210326;0.48;0.486;2701;0;0;2701;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.48
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;81.79;81.79;81.43;20210326;81.47;81.46;179668;0;0;179668;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.46
Novavest Real Estate N;CH0212186248;NREN;21218624;46.6;46.6;46.1;20210326;46.6;46.1;657;0;0;657;CHF;20200731;47.0884;20200403;40.3188;20191216;;XSWX;RS;CH;0;44.2
O FUESSLI N;CH0003420806;OFN;342080;112.5;112.5;110.5;20210326;112;112;2618;0;0;2618;CHF;20210316;120.5;20200529;86;19960802;;XSWX;RS;CH;0;110.78
OBSEVA N;CH0346177709;OBSN;34617770;3.02;3.19;2.98;20210326;3.17;3.15;100121;0;567;100688;CHF;20200706;6.9;20201124;1.745;20180713;;XSWX;RS;CH;0;3.58
OC OERLIKON N;CH0000816824;OERL;81682;10.87;10.95;10.82;20210326;10.81;10.85;290989;0;31037;322026;CHF;20210316;11.06;20201030;6.185;20100401;;XSWX;RS;CH;0;9.91
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;10.4;10.5;10.4;20210326;10.4;10.4;4943;0;0;4943;CHF;20210302;11.5;20200506;7.5;20080514;;XSWX;RS;CH;0;10.28
ORIOR N;CH0111677362;ORON;11167736;83.5;85.2;83.3;20210326;84.2;83.7;10143;11490;303;21936;CHF;20210323;86.5;20201021;65.7;20100422;;XSWX;RS;CH;0;76.44
Peach Property N;CH0118530366;PEAN;11853036;50.4;51;50.2;20210326;51.2;51;3768;0;286;4054;CHF;20210322;54;20200330;27.8;20101112;;XSWX;RS;CH;0;48.97
PERFECT N;CH0009115129;PRFN;911512;0.08;0.08;0.0755;20210326;0.08;0.0755;16045;0;0;16045;CHF;20200810;0.3;20200406;0.012;19991018;;XSWX;RS;CH;0;0.08
PERROT DUVAL I;CH0252620700;PEDU;25262070;115;115;115;20210326;115;115;1;0;0;1;CHF;20200429;126;20200915;104;20141110;;XSWX;BS;CH;0;117.71
PHOENIX I;CH0002187810;PM;218781;459;462.5;459;20210326;457;459.5;264;0;0;264;CHF;20210121;484.5;20200408;320;19960802;;XSWX;BS;CH;0;463.7
PLAZZA N;CH0284142913;PLAN;28414291;320;320;316;20210326;320;319;825;0;0;825;CHF;20210316;324;20200611;266;20150626;;XSWX;RS;CH;0;311.12
POENINA HOLDING N;CH0122527648;PNHO;12252764;52.4;52.6;51.6;20210326;51.8;52.2;589;0;0;589;CHF;20210203;53;20200403;42.3;20171116;;XSWX;RS;CH;0;49.97
Polyphor N;CH0106213793;POLN;10621379;7.55;7.6;7.41;20210326;7.6;7.6;784;0;0;784;CHF;20200427;9.45;20200406;5.12;20180515;;XSWX;RS;CH;0;7.73
PRIVATE EQUITY N;CH0006089921;PEHN;608992;71;71;69;20210326;72;69;1133;0;0;1133;CHF;20210325;72;20200713;42.6;20060516;;XSWX;RS;CH;0;62.73
PSP N;CH0018294154;PSPN;1829415;115.1;116.1;114.9;20210326;115.5;115.9;75699;0;3461;79160;CHF;20200414;122.5;20200728;100.6;20040513;;XSWX;RS;CH;0;113.66
RELIEF THERAPEUTICS N;CH0100191136;RLF;10019113;0.28;0.294;0.246;20210326;0.254;0.253;25801939;0;1931248;27733187;CHF;20200807;0.8;20200420;0.0138;20110919;;XSWX;RS;CH;0;0.35
RIETER N;CH0003671440;RIEN;367144;125.8;127.4;123.8;20210326;125;126.4;13321;0;351;13672;CHF;20210322;133.4;20201029;73.9;19960802;;XSWX;RS;CH;0;112.71
ROCHE I;CH0012032113;RO;1203211;318;318.4;315;20210326;316.4;315.2;106856;750;33569;141175;CHF;20200518;354.8;20200330;291.2;20010504;;XSWX;BS;CH;0;313.09
ROMANDE ENERGIE N;CH0025607331;HREN;2560733;1220;1230;1210;20210326;1210;1230;23;0;0;23;CHF;20210216;1280;20200724;1005;20060619;;XSWX;RS;CH;0;1197.93
SANTHERA N;CH0027148649;SANN;2714864;2.96;3.04;2.96;20210326;3;3.04;75871;0;0;75871;CHF;20200427;10.24;20201106;2.55;20061103;;XSWX;RS;CH;0;3.59
SCHAFFNER N;CH0009062099;SAHN;906209;227;227;226;20210326;226;226;117;0;15;132;CHF;20210318;229;20200330;126;19980617;;XSWX;RS;CH;0;202.34
SCHINDLER N;CH0024638212;SCHN;2463821;266.2;267;261.8;20210326;263;264;12532;0;344;12876;CHF;20210324;267.2;20200330;189.5;20060327;;XSWX;RS;CH;0;247.34
SCHLATTER N;CH0002277314;STRN;227731;27.2;27.2;27.2;20210326;27;27.2;1;0;0;1;CHF;20200420;35.4;20201030;23.2;19960802;;XSWX;RS;CH;0;26.7
SCHWEITER I;CH0010754924;SWTQ;1075492;1622;1638;1612;20210326;1632;1626;937;0;227;1164;CHF;20210208;1690;20200403;880;20000602;;XSWX;BS;CH;0;1564.72
SENSIRION N;CH0406705126;SENS;40670512;61.9;62.6;60.5;20210326;61.8;62;17531;0;405;17936;CHF;20210323;68;20200415;32.65;20180322;;XSWX;RS;CH;0;60.72
SF Sustainable Property ANR;CH1102121899;SFPF1;110212189;1.77;1.8;1.71;20210326;1.62;1.71;211944;0;0;211944;CHF;20210317;2.18;20210325;1.56;20210317;20210326;XSWX;RI;CH;0;1.76
SF Urban Properties N;CH0032816131;SFPN;3281613;98.5;98.5;98.5;20210326;98.5;98.5;127;0;0;127;CHF;20210326;98.5;20200626;86;20120417;;XSWX;RS;CH;0;95.62
SFS Group N;CH0239229302;SFSN;23922930;118.3;118.7;116;20210326;116.6;116;14358;0;218;14576;CHF;20210318;121;20200330;66.2;20140507;;XSWX;RS;CH;0;113.28
