ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;11.955;12.125;11.94;20210315;12.11;12.09;900000;0;0;900000;CHF;20210225;13.495;20210128;11.51;20200106;20211230;XSWX;RS;CH;0;12.46
DAETWYLER I;CH0030486770;DAE;3048677;278;285;278;20210315;281;282.5;6395;0;116;6511;CHF;20210310;289;20200318;130.4;20070706;;XSWX;BS;CH;0;266.2
DATACOLOR N;CH0008531045;DCN;853104;590;;;20210312;595;;0;0;0;0;CHF;20201118;650;20201030;505;19980423;;XSWX;RS;CH;0;549.82
DKSH N;CH0126673539;DKSH;12667353;72;72.9;71.55;20210315;71.35;71.55;30507;0;2043;32550;CHF;20210208;75;20200317;43.8;20120320;;XSWX;RS;CH;0;69.89
dormakaba N;CH0011795959;DOKA;1179595;631;638;628;20210315;626.5;628.5;5740;0;851;6591;CHF;20210315;638;20200319;391.4;20010212;;XSWX;RS;CH;0;542.28
DOTTIKON ES N;CH0582581713;DESN;58258171;174;175;173;20210315;172;173;5655;0;0;5655;CHF;20201207;218;20200323;48;20201204;;XSWX;RS;CH;0;185.07
DUFRY N;CH0023405456;DUFN;2340545;66.5;67.84;63.8;20210315;63.5;63.96;771929;106;63294;835329;CHF;20210315;67.84;20200318;19.4;20190410;;XSWX;RS;CH;0;54.4
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;125;125;124;20210315;124.5;124;102;0;0;102;CHF;20210104;134.5;20200318;90;20080926;;XSWX;RS;CH;0;125.17
EEII I;CH0007162958;EEII;716295;3;;;20201221;3;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;2.34
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;6.97;7.1;6.97;20210315;6.95;6.98;107163;0;3725;110888;CHF;20200608;7.27;20200317;3.9;20051007;;XSWX;RS;CH;0;6.46
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;515;;;20210309;515;;0;0;0;0;CHF;20210309;515;20200408;434;19961204;;XSWX;RS;CH;0;492.29
EMMI N;CH0012829898;EMMN;1282989;925.5;934.5;922.5;20210315;927.5;930;1929;0;155;2084;CHF;20210203;953.5;20200318;725;20041206;;XSWX;RS;CH;0;918.31
EMS-CHEMIE N;CH0016440353;EMSN;1644035;824;838.5;820;20210315;813.5;820.5;15386;0;506;15892;CHF;20210216;903.5;20200317;516.5;20100401;;XSWX;RS;CH;0;843.17
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35;35.4;35;20210315;35.4;35.4;1442;0;134;1576;CHF;20210304;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.57
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;;;20210305;9.35;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.211;0.2185;0.21;20210315;0.2175;0.216;2773249;0;0;2773249;CHF;20200810;0.374;20200323;0.1502;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;67.8;68.7;67.1;20210315;67.2;67.9;9950;0;60;10010;CHF;20210315;68.7;20200323;35.3;19980817;;XSWX;RS;CH;0;59.57
FISCHER N;CH0001752309;FI-N;175230;1294;1309;1290;20210315;1297;1290;8789;431;792;10012;CHF;20210309;1324;20200317;536.5;19960802;;XSWX;RS;CH;0;1185.53
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;165;168.9;164.7;20210315;166.5;167.1;50590;0;7252;57842;CHF;20210309;170.2;20200318;93.9;20160506;;XSWX;RS;CH;0;155.76
FORBO N;CH0003541510;FORN;354151;1628;1678;1628;20210315;1662;1670;1727;829;107;2663;CHF;20210311;1714;20200323;1044;19960802;;XSWX;RS;CH;0;1564.01
Fundamenta Real Estate N;CH0045825517;FREN;4582551;18.6;19;18.55;20210315;18.6;18.7;4779;0;40;4819;CHF;20210315;19;20200318;14.4;20181206;;XSWX;RS;CH;0;17.92
GALENICA N;CH0360674466;GALE;36067446;58.15;58.8;58;20210315;58.25;58.5;108938;0;3461;112399;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.59
GAM N;CH0102659627;GAM;10265962;2.748;2.818;2.59;20210315;2.602;2.624;1236708;0;152598;1389306;CHF;20200608;2.92;20200323;1.18;20100621;;XSWX;RS;CH;0;2.21
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;194;194;190.5;20210315;193.5;193.5;293;0;0;293;CHF;20200326;208;20201104;145;20000808;;XSWX;BS;CH;0;185.05
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;578.4;584.8;578.4;20210315;582;584;1000;0;0;1000;CHF;20210113;599;20200317;385;20200917;20220916;XSWX;RS;CH;0;557.11
GLARNER KB N;CH0189396655;GLKBN;18939665;31;31;30.7;20210315;30.9;31;718;0;300;1018;CHF;20200331;32.7;20200319;28;20140624;;XSWX;RS;CH;0;30.11
GMSA N;CH0012949464;GMI;1294946;328;328;324;20210315;328;328;181;0;0;181;CHF;20200421;374;20200323;280;20011015;;XSWX;RS;CH;0;332.73
GRAUB KB PS;CH0001340204;GRKP;134020;1470;1470;1460;20210315;1460;1470;104;0;0;104;CHF;20200925;1580;20200319;1350;19960802;;XSWX;PC;CH;0;1484.51
GURIT I;CH0008012236;GUR;801223;2410;2500;2375;20210315;2460;2500;1212;0;220;1432;CHF;20210112;2800;20200318;986;19990615;;XSWX;BS;CH;0;2519.38
HBM N;CH0012627250;HBMN;1262725;325;334;324;20210315;332;332;7785;0;144;7929;CHF;20210215;351.5;20200323;152.2;20080214;;XSWX;RS;CH;0;319.61
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;107.4;109.5;107.1;20210315;108.5;108.5;90313;0;7074;97387;CHF;20210309;109.7;20200323;66;20190513;;XSWX;RS;CH;0;95.43
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;106.5;107.5;104.5;20210315;104.5;106;4102;0;25;4127;CHF;20210105;113;20200317;73;20140516;;XSWX;RS;CH;0;104.36
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;28;28;26.6;20210315;26.8;26.8;505;0;0;505;CHF;20200323;40.6;20210225;24.8;19960802;;XSWX;BS;CH;0;28.22
HOCHDORF N;CH0024666528;HOCN;2466652;60.6;61;60.6;20210315;60.8;61;641;0;0;641;CHF;20200804;82;20200317;51.3;20110517;;XSWX;RS;CH;0;61.42
HUBER+SUHNER N;CH0030380734;HUBN;3038073;70.7;71.6;70.5;20210315;71.2;70.9;22105;29700;1804;53609;CHF;20210125;77;20200318;46;20070706;;XSWX;RS;CH;0;72.56
HYPO LENZB N;CH0001341608;HBLN;134160;4380;4380;4300;20210315;4360;4360;18;0;0;18;CHF;20210222;4400;20201228;4160;19960802;;XSWX;RS;CH;0;4264.89
IDORSIA N;CH0363463438;IDIA;36346343;26.32;26.58;26;20210315;26;26.14;252907;5000;6925;264832;CHF;20200518;32.62;20200317;19.97;20170616;;XSWX;RS;CH;0;26.19
IMPLENIA N;CH0023868554;IMPN;2386855;27.22;27.8;27.1;20210315;27.38;27.32;23815;0;179;23994;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;25.72
INA INVEST N;CH0524026959;INA;52402695;18.8;19;18.5;20210315;18.82;18.8;10288;0;1778;12066;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;19.07
INFICON N;CH0011029946;IFCN;1102994;991;1010;940;20210315;1004;940;3468;1400;127;4995;CHF;20210303;1088;20200323;488.6;20001109;;XSWX;RS;CH;0;964.71
INTERROLL N;CH0006372897;INRN;637289;3050;3090;3030;20210315;3030;3040;511;0;120;631;CHF;20210303;3095;20200319;1160;19970605;;XSWX;RS;CH;0;2770.22
INTERSHOP N;CH0273774791;ISN;27377479;620;620;618;20210315;618;618;437;0;11;448;CHF;20210312;622;20200319;467;20150414;;XSWX;RS;CH;0;599.89
INVESTIS N;CH0325094297;IREN;32509429;87.8;87.8;86.2;20210315;87.4;86.6;3066;0;63;3129;CHF;20210106;92;20200318;70.2;20160630;;XSWX;RS;CH;0;87.81
IVF HARTMANN N;CH0187624256;VBSN;18762425;182;182;180;20210315;177;180;78;0;0;78;CHF;20210203;193;20200323;125;20120716;;XSWX;RS;CH;0;185
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;58.22;59.22;58.1;20210315;58.9;59.22;28000;0;0;28000;CHF;20210310;59.6;20200317;24.76;20191120;20220228;XSWX;RS;CH;0;57.83
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;144;146.6;143.4;20210315;144;143.6;1955;0;249;2204;CHF;20210301;149.2;20200318;96;20040416;;XSWX;RS;CH;0;138.6
KARDEX N;CH0100837282;KARN;10083728;194.4;196.2;191.8;20210315;192;191.8;5866;0;453;6319;CHF;20210121;219.5;20200317;95.6;20090423;;XSWX;RS;CH;0;200.36
KLINGELNBERG N;CH0420462266;KLIN;42046226;21.1;22;21.1;20210315;21;22;1202;0;0;1202;CHF;20210104;23.4;20200317;9.41;20180620;;XSWX;RS;CH;0;21.14
KOMAX N;CH0010702154;KOMN;1070215;241;247.4;239.2;20210315;241.2;242;8210;0;278;8488;CHF;20210310;266.6;20200515;119;20000524;;XSWX;RS;CH;0;217.9
KUDELSKI I;CH0012268360;KUD;1226836;4.685;4.725;4.63;20210315;4.73;4.72;57790;0;0;57790;CHF;20210128;5.21;20200325;2.505;20100401;;XSWX;BS;CH;0;4.4
Kuros N;CH0325814116;KURN;32581411;2.19;2.23;2.17;20210315;2.24;2.2;51437;0;0;51437;CHF;20200811;2.6994;20200317;1.4833;20160623;;XSWX;RS;CH;0;2.17
LALIQUE GROUP N;CH0033813293;LLQ;3381329;33.4;33.4;33.4;20210315;33.2;33.4;2;0;0;2;CHF;20201123;40;20200810;22.4;20180625;;XSWX;RS;CH;0;34.91
Landis+Gyr N;CH0371153492;LAND;37115349;64.75;65.6;64.25;20210315;64.15;64.45;47336;0;6598;53934;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;67.45
LECLANCHE N;CH0110303119;LECN;11030311;0.928;0.946;0.922;20210315;0.95;0.94;276030;0;0;276030;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.05
LEM N;CH0022427626;LEHN;2242762;1914;1950;1906;20210315;1908;1906;461;163;22;646;CHF;20210311;1984;20200323;850;20050923;;XSWX;RS;CH;0;1824.6
LEONTEQ N;CH0190891181;LEON;19089118;44.35;45.55;44.2;20210315;44.85;44.95;20738;0;47;20785;CHF;20200722;48;20200421;29.65;20121019;;XSWX;RS;CH;0;40.89
LINDT N;CH0010570759;LISN;1057075;86600;87000;86100;20210315;86200;86800;68;0;0;68;CHF;20210104;89400;20200318;65200;20170918;;XSWX;RS;CH;0;85897.76
LINDT PS;CH0010570767;LISP;1057076;8325;8350;8165;20210315;8235;8165;1435;0;194;1629;CHF;20210105;8665;20200318;6365;20000508;;XSWX;PC;CH;0;8170.15
LUZERNER KB N;CH0011693600;LUKN;1169360;430;430;428;20210315;429;429;956;0;147;1103;CHF;20210304;443.5;20200317;353;20010312;;XSWX;RS;CH;0;407.52
MCH GROUP N;CH0039542854;MCHN;3954285;13.7;13.85;13.5;20210315;13.45;13.6;13186;0;0;13186;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;12.89
MEDACTA GROUP N;CH0468525222;MOVE;46852522;104.8;105.2;103;20210315;104.4;104.6;3437;0;128;3565;CHF;20210217;110;20200319;39.8;20190404;;XSWX;RS;CH;0;97.97
MEDARTIS N;CH0386200239;MED;38620023;59.4;60.1;58;20210315;56.5;58.4;43620;0;4188;47808;CHF;20210315;60.1;20200323;31.6;20180323;;XSWX;RS;CH;0;50.91
MEIER TOBLER N;CH0208062627;MTG;20806262;15.1;15.15;14.8;20210315;15.05;15;3199;0;0;3199;CHF;20210311;15.35;20201027;8.92;20130410;;XSWX;RS;CH;0;13.47
Metall Zug AG;CH0039821084;METN;3982108;1935;1940;1915;20210315;1900;1920;194;0;5;199;CHF;20210312;1950;20200318;897.8379;20080526;;XSWX;RS;CH;0;1594.28
MEYER BURGER N;CH0108503795;MBTN;10850379;0.4344;0.4396;0.415;20210315;0.4292;0.4298;12953322;0;2164748;15118070;CHF;20210222;0.5045;20200318;0.0678;20100118;;XSWX;RS;CH;0;0.39
MIKRON N;CH0003390066;MIKN;339006;6;6.02;5.88;20210315;6;6;3740;0;0;3740;CHF;20210127;6.36;20200319;4.2;19960802;;XSWX;RS;CH;0;5.79
MOBILEZONE N;CH0276837694;MOZN;27683769;11.86;11.94;11.74;20210315;11.72;11.8;173054;0;4400;177454;CHF;20210315;11.94;20200323;7.08;20150428;;XSWX;RS;CH;0;10.43
MOBIMO N;CH0011108872;MOBN;1110887;283.5;284;280;20210315;281;280;5457;0;83;5540;CHF;20210114;297;20200323;231;20050623;;XSWX;RS;CH;0;283.96
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;23.55;23.95;21.75;20210315;21.55;21.85;104531;0;6330;110861;CHF;20210211;28.7;20200317;12.1;20141105;;XSWX;RS;CH;0;23.5
nebag N;CH0005059438;NBEN;505943;9.55;9.55;9.5;20210315;9.55;9.5;11900;0;0;11900;CHF;20210205;9.8;20200319;6.95;20051104;;XSWX;RS;CH;0;9.43
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;100.22;100.68;100.12;20210315;100.22;100.14;400000;0;0;400000;CHF;20200723;112.06;20200317;89.02;20170704;20221230;XSWX;RS;CH;0;100.08
NEW VALUE N;CH0010819867;NEWN;1081986;0.55;0.55;0.545;20210315;0.55;0.545;22795;0;0;22795;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.47
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;78.34;78.6;78;20210315;78.26;78.18;335000;0;0;335000;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.53
Novavest Real Estate N;CH0212186248;NREN;21218624;46.5;46.6;46.5;20210315;46.6;46.5;1499;0;0;1499;CHF;20200731;47.0884;20200318;38.6264;20191216;;XSWX;RS;CH;0;43.93
O FUESSLI N;CH0003420806;OFN;342080;118;118;115.5;20210315;117.5;117.5;1304;14;0;1318;CHF;20210315;118;20200529;86;19960802;;XSWX;RS;CH;0;108.93
OBSEVA N;CH0346177709;OBSN;34617770;3.45;3.53;3.31;20210315;3.38;3.41;162180;0;6;162186;CHF;20200706;6.9;20200317;1.555;20180713;;XSWX;RS;CH;0;3.51
OC OERLIKON N;CH0000816824;OERL;81682;10.64;10.94;10.58;20210315;10.8;10.85;500292;0;4751;505043;CHF;20210311;11.06;20200317;5.685;20100401;;XSWX;RS;CH;0;9.64
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;10.46;10.7;10.46;20210315;10.7;10.6;27805;0;0;27805;CHF;20210302;11.5;20200317;6.52;20080514;;XSWX;RS;CH;0;10.1
ORIOR N;CH0111677362;ORON;11167736;85;86.5;84.1;20210315;86;85.1;10634;0;369;11003;CHF;20210315;86.5;20201021;65.7;20100422;;XSWX;RS;CH;0;75.01
Peach Property N;CH0118530366;PEAN;11853036;48.9;49.2;48.4;20210315;49.5;49;5124;0;240;5364;CHF;20210312;49.9;20200317;24.8;20101112;;XSWX;RS;CH;0;45.2
PERFECT N;CH0009115129;PRFN;911512;0.079;0.082;0.079;20210315;0.079;0.082;72258;0;0;72258;CHF;20200810;0.3;20200406;0.012;19991018;;XSWX;RS;CH;0;0.08
