ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
NESTLE N;CH0038863350;NESN;3886335;97.78;98.26;96.91;20210302;96.93;97.05;3888416;494756;279911;4663083;CHF;20200730;112.62;20200316;83.37;20201207;;XSWX;RS;CH;451434;100.61
NOVARTIS N;CH0012005267;NOVN;1200526;80.94;81.37;79.54;20210302;79.69;80;5071355;341730;261941;5675026;CHF;20200428;89.34;20200316;65.09;20201207;;XSWX;RS;CH;32108;81.82
PARTNERS GROUP N;CH0024608827;PGHN;2460882;1135;1139;1121.5;20210302;1123.5;1122.5;36266;33;2736;39035;CHF;20210302;1139;20200318;525;20201207;;XSWX;RS;CH;232;1047.03
RICHEMONT N;CH0210483332;CFR;21048333;89.32;89.78;88.36;20210302;89.2;88.94;727219;23000;77207;827426;CHF;20210301;90.2;20200316;44.64;20201207;;XSWX;RS;CH;5356;82.27
ROCHE GS;CH0012032048;ROG;1203204;301.65;304.95;299.45;20210302;300.25;300;925418;365600;59735;1350753;CHF;20200428;357.85;20200316;265.75;20201207;;XSWX;GC;CH;7492;308.22
SCHINDLER PS;CH0024638196;SCHP;2463819;255.8;257.2;251.6;20210302;253;252.6;75806;0;8897;84703;CHF;20210224;259.8;20200316;185.2;20201207;;XSWX;PC;CH;0;242.72
SGS N;CH0002497458;SGSN;249745;2646;2656;2629;20210302;2642;2654;12754;0;2358;15112;CHF;20210216;2781;20200316;1801.5;20201207;;XSWX;RS;CH;62;2675.92
SIKA N;CH0418792922;SIKA;41879292;253.6;254.9;245.3;20210302;246;246;356962;7920;52691;417573;CHF;20210112;258.8;20200316;125.1;20201207;;XSWX;RS;CH;1454;243.49
SONOVA N;CH0012549785;SOON;1254978;237.8;239;234.2;20210302;235.3;235.8;152014;0;16315;168329;CHF;20201109;249.4;20200318;140.0662;20201207;;XSWX;RS;CH;0;227.79
STRAUMANN N;CH0012280076;STMN;1228007;1132;1143.5;1124;20210302;1125;1143.5;20816;0;2357;23173;CHF;20210217;1182;20200319;547.2;20201207;;XSWX;RS;CH;0;1055.45
SWATCH GROUP I;CH0012255151;UHR;1225515;279.7;281.9;278;20210302;279.9;278.2;140677;0;12248;152925;CHF;20210302;281.9;20200316;151;20201207;;XSWX;BS;CH;296;251.28
SWISS LIFE HOLDING AG N;CH0014852781;SLHN;1485278;466.9;470.2;453.6;20210302;459.4;456;142359;7500;16224;166083;CHF;20210302;470.2;20200323;256.3;20201207;;XSWX;RS;CH;328;422.52
SWISS RE N;CH0126881561;SREN;12688156;89.36;89.44;86.8;20210302;87.12;87.14;1477970;0;80982;1558952;CHF;20200305;95.36;20200319;52.68;20201207;;XSWX;RS;CH;2966;83.06
SWISSCOM N;CH0008742519;SCMN;874251;464.7;466.7;462.2;20210302;461.8;462.2;81261;7700;2846;91807;CHF;20200305;559.2;20200316;446.7;20201207;;XSWX;RS;CH;260;476
TEMENOS N;CH0012453913;TEMN;1245391;128.05;131.65;127.2;20210302;125.65;128.65;336750;0;45124;381874;CHF;20200715;164.5;20200316;91.54;20201207;;XSWX;RS;CH;0;118.06
UBS GROUP N;CH0244767585;UBSG;24476758;14.6;14.675;14.32;20210302;14.405;14.32;13605698;920417;770627;15296742;CHF;20210302;14.675;20200316;7.002;20201207;;XSWX;RS;CH;36778;13.27
ZURICH INSURANCE N;CH0011075394;ZURN;1107539;385.9;386.7;376.2;20210302;376.4;377.2;418450;12350;17791;448591;CHF;20200305;400.8;20200316;248.7;20201207;;XSWX;RS;CH;1544;371

Produced at: 23:45:02 2021-03-02
