ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
APG SGA N;CH0019107025;APGN;1910702;217.5;217.5;209.5;20210324;219;215.5;2321;0;264;2585;CHF;20210319;232;20200403;158.2;20040818;;XSWX;RS;CH;0;202.08
ARBONIA N;CH0110240600;ARBN;11024060;16.66;16.72;15.82;20210324;16.5;16.5;172392;0;24569;196961;CHF;20210315;17;20200326;6.54;20100422;;XSWX;RS;CH;0;15.34
Arundel N;CH0002271010;ARON;227101;2.46;2.46;2.46;20210324;2.46;2.46;15;0;0;15;CHF;20200828;4;20200331;1.52;20050729;;XSWX;RS;CH;0;2.51
ARYZTA N;CH0043238366;ARYN;4323836;1.044;1.109;1.03;20210324;1.109;1.109;7907758;0;817865;8725623;CHF;20210322;1.13;20200416;0.281;20180924;;XSWX;RS;CH;0;0.87
ASCOM N;CH0011339204;ASCN;1133920;14.76;15;14.7;20210324;14.82;14.96;47942;0;740;48682;CHF;20210202;15.76;20200326;4.8;20001108;;XSWX;RS;CH;0;14.47
ASMALLWORLD N;CH0404880129;ASWN;40488012;3.12;3.12;3.12;20210324;3.14;3.12;2620;0;0;2620;CHF;20201230;4.88;20200526;1.3;20180320;;XSWX;RS;CH;0;3.58
AUTONEUM N;CH0127480363;AUTN;12748036;182.7;185.7;179;20210324;182.1;182.4;25488;0;1725;27213;CHF;20210318;201;20200330;54.6;20110513;;XSWX;RS;CH;0;171.01
BACHEM N -B-;CH0012530207;BANB;1253020;390.5;392;384;20210324;386;386;15517;0;33330;48847;CHF;20201005;418;20200330;183;20010629;;XSWX;RS;CH;0;369.11
BALOISE N;CH0012410517;BALN;1241051;159.5;159.7;157;20210324;158.2;158.2;79267;0;6512;85779;CHF;20210308;168.8;20200326;120.5;20180924;;XSWX;RS;CH;1315;157.84
BANQUE PROFIL DE GESTION N;CH0473243506;BPDG;47324350;1.84;1.84;1.83;20210324;1.75;1.83;3100;0;0;3100;CHF;20201118;2.72;20200414;1.16;20190517;;XSWX;RS;CH;0;1.93
BARRY CALLEBAUT N;CH0009002962;BARN;900296;2094;2110;2078;20210324;2106;2104;4069;0;104;4173;CHF;20201230;2124;20200615;1766;19980615;;XSWX;RS;CH;85;2033.82
BASELLAND KB PS;CH0001473559;BLKB;147355;912;912;906;20210324;912;910;172;0;0;172;CHF;20210104;946;20200326;850;19960802;;XSWX;PC;CH;0;926.09
BASILEA N;CH0011432447;BSLN;1143244;47.36;48.2;46.72;20210324;47.68;47.8;107888;0;4277;112165;CHF;20210212;61.95;20200326;38.56;20040325;;XSWX;RS;CH;0;50.35
BASLER KB PS;CH0009236461;BSKP;923646;64.6;64.6;64;20210324;64.6;64.6;3916;0;0;3916;CHF;20200528;73.8;20201218;57.2;19980710;;XSWX;PC;CH;0;62.39
BB BIOTECH N;CH0038389992;BION;3838999;84.25;85;83.85;20210324;84.9;84.1;69678;417;866;70961;CHF;20210209;93.45;20200326;50.65;20080422;;XSWX;RS;CH;1572;85.01
BB BIOTECH N 2. LINIE;CH0027659793;BIOEE;2765979;48.8;;;20160311;48.8;;0;0;0;0;CHF;;;;;20061108;20220411;XSWX;RS;CH;0;
BC GENEVE N;CH0350494719;BCGE;35049471;160;161;159.5;20210324;160.5;160;627;0;0;627;CHF;20200605;184;20210121;152.5;20170202;;XSWX;RS;CH;0;159.01
BC JURA N;CH0350665672;BCJ;35066567;54;54;54;20210324;54;54;11;0;0;11;CHF;20201207;58.5;20201026;50;20170505;;XSWX;RS;CH;0;53.42
BC VAUD N;CH0531751755;BCVN;53175175;96;96.5;95.6;20210324;96.3;96.5;60196;0;3973;64169;CHF;20210216;101.6;20200326;74;20200528;;XSWX;RS;CH;0;96.19
BEKB / BCBE N;CH0009691608;BEKN;969160;211.5;212;210;20210324;212;212;3836;0;31;3867;CHF;20200619;238;20200406;205;20000802;;XSWX;RS;CH;0;215.41
BELIMO N;CH0001503199;BEAN;150319;7290;7330;7180;20210324;7240;7200;495;27;37;559;CHF;20201117;8090;20200330;5910;19960802;;XSWX;RS;CH;12;7182.95
BELL FOOD GROUP N;CH0315966322;BELL;31596632;292.5;295;288;20210324;290.5;294.5;3003;0;296;3299;CHF;20210322;296;20200518;221.5;20160428;;XSWX;RS;CH;0;262.52
BELLEVUE GROUP N;CH0028422100;BBN;2842210;41.9;42.5;41.5;20210324;41.6;41.8;48806;0;2730;51536;CHF;20210302;43.5;20200415;19.55;20070115;;XSWX;RS;CH;0;38.3
BK LINTH N;CH0001307757;LINN;130775;520;525;520;20210324;530;525;38;0;0;38;CHF;20201005;565;20200612;460;19960802;;XSWX;RS;CH;0;518.16
BKW N;CH0130293662;BKW;13029366;102.2;102.6;100.6;20210324;102.2;102.4;53322;0;4871;58193;CHF;20210208;111.4;20200330;76;20111212;;XSWX;RS;CH;0;104.39
Blackstone Resources N;CH0460027110;BLS;46002711;4.3;4.54;4.18;20210324;4.6;4.44;104694;0;0;104694;CHF;20200810;7.2;20200330;0.64;20190208;;XSWX;RS;CH;0;4.41
BOBST GRP N;CH0012684657;BOBNN;1268465;62.05;63;61.35;20210324;62.45;63;19048;0;817;19865;CHF;20210223;68.4;20200330;41.4;20011112;;XSWX;RS;CH;0;62.16
BOSSARD N;CH0238627142;BOSN;23862714;203.5;208;199.8;20210324;207.5;207;16933;2800;3076;22809;CHF;20210318;220;20200330;103.7;20140414;;XSWX;RS;CH;0;200.61
BUCHER N;CH0002432174;BUCN;243217;479;480.6;473;20210324;476.6;480;13711;0;676;14387;CHF;20210311;485.2;20200327;242.4;20050504;;XSWX;RS;CH;0;443.88
BURCKHARDT N;CH0025536027;BCHN;2553602;318;320;315.5;20210324;318.5;318.5;1756;0;8;1764;CHF;20210302;356;20200514;162;20060626;;XSWX;RS;CH;0;326.39
BURKHALTER N;CH0212255803;BRKN;21225580;70.5;70.5;68.7;20210324;69.6;68.7;2272;0;100;2372;CHF;20200605;72.9;20200402;52.6;20130529;;XSWX;RS;CH;0;67.95
BVZ HOL N;CH0008207356;BVZN;820735;875;885;855;20210324;885;885;54;0;0;54;CHF;20200430;1130;20201006;675;19990819;;XSWX;RS;CH;0;800.34
CALIDA N;CH0126639464;CALN;12663946;36.4;36.9;36.1;20210324;36.9;36.9;7523;0;526;8049;CHF;20210318;37;20201110;26.3;20110418;;XSWX;RS;CH;0;35.02
CASTLE ALT N;CH0005092751;CASN;509275;13.9;;;20210318;13.9;;0;0;0;0;CHF;20210318;13.9;20200327;12.5;19970410;;XSWX;RS;CH;0;13.05
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;9.95;10.1;9.95;20210324;10.1;10.1;37744;0;0;37744;CHF;20200512;11.6;20201006;9.3;20081216;;XSWX;RS;CH;0;10.08
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;104.8;105.5;103.3;20210324;104.6;104.4;58761;0;3894;62655;CHF;20201110;115.3;20200515;79.2;20131030;;XSWX;RS;CH;851;100.79
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.36;0.37;0.36;20210324;0.38;0.37;340146;124;0;340270;CHF;20210323;0.39;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.3
CI COM SA;CH0001625810;CIE;162581;3.48;;;20210322;3.48;;0;0;0;0;CHF;20210212;5.2;20200403;1.65;19960802;;XSWX;BS;CH;0;3.92
CICOR TECH N;CH0008702190;CICN;870219;52;52;52;20210324;52;52;268;0;0;268;CHF;20210318;54.4;20200811;34.8;19980424;;XSWX;RS;CH;0;49.43
CIE FIN TR I;CH0014345117;CFT;1434511;117;117;117;20210324;119;117;267;0;0;267;CHF;20210322;120;20200326;92.4269;20020704;;XSWX;BS;CH;0;112.49
COLTENE N;CH0025343259;CLTN;2534325;115;116.4;109.4;20210324;116.4;116.4;7989;0;40;8029;CHF;20210311;119;20200401;61.4;20060623;;XSWX;RS;CH;0;103.39
COMET N;CH0360826991;COTN;36082699;216;219;211.5;20210324;215.5;217;70937;0;3260;74197;CHF;20210322;237;20200326;89.05;20170426;;XSWX;RS;CH;6530;212.73
CONZZETA N;CH0244017502;CON;24401750;1192;1206;1184;20210324;1204;1206;1750;0;4;1754;CHF;20210315;1326;20200403;722;20140714;;XSWX;RS;CH;0;1210.4
CPH N;CH0001624714;CPHN;162471;65.4;65.8;64.6;20210324;64.8;64.6;569;0;0;569;CHF;20200602;76;20201106;61.8;20010611;;XSWX;RS;CH;0;68.61
CREALOGIX N;CH0011115703;CLXN;1111570;118;119;117;20210324;119.5;119;507;0;0;507;CHF;20210111;133.5;20200401;83;20000907;;XSWX;RS;CH;0;124.58
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;12.23;12.245;11.985;20210324;12.22;12.05;450000;0;0;450000;CHF;20210225;13.495;20210128;11.51;20200106;20211230;XSWX;RS;CH;0;12.4
DAETWYLER I;CH0030486770;DAE;3048677;284.5;298;281;20210324;287.5;298;15331;0;3231;18562;CHF;20210324;298;20200402;145.2;20070706;;XSWX;BS;CH;0;269.58
DATACOLOR N;CH0008531045;DCN;853104;590;;;20210322;590;;0;0;0;0;CHF;20201118;650;20201030;505;19980423;;XSWX;RS;CH;0;551.96
DKSH N;CH0126673539;DKSH;12667353;71.75;72.5;71.35;20210324;72;72.5;48251;0;2078;50329;CHF;20210208;75;20200330;45.42;20120320;;XSWX;RS;CH;0;70.78
dormakaba N;CH0011795959;DOKA;1179595;629;635;623.5;20210324;630;632;4093;0;185;4278;CHF;20210318;651;20200326;406.2;20010212;;XSWX;RS;CH;0;558.25
DOTTIKON ES N;CH0582581713;DESN;58258171;185;186;184;20210324;186;185;2266;0;0;2266;CHF;20201207;218;20200326;52.6;20201204;;XSWX;RS;CH;0;185.03
DUFRY N;CH0023405456;DUFN;2340545;59.54;60.3;57.3;20210324;64;59.98;1840928;17000;165366;2023294;CHF;20210318;70.66;20200803;21.3;20190410;;XSWX;RS;CH;1313;56.26
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;119.5;121;119;20210324;121.5;119.5;466;0;0;466;CHF;20210104;134.5;20200415;93.2;20080926;;XSWX;RS;CH;0;125.29
EEII I;CH0007162958;EEII;716295;3;;;20201221;3;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;7.05;7.08;6.92;20210324;7.04;7.01;70173;0;0;70173;CHF;20210318;7.27;20201022;4.8;20051007;;XSWX;RS;CH;0;6.62
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;535;;;20210319;535;;0;0;0;0;CHF;20210319;535;20200408;434;19961204;;XSWX;RS;CH;0;501.85
EMMI N;CH0012829898;EMMN;1282989;965;975;959;20210324;966.5;971;3821;0;65;3886;CHF;20210324;975;20200615;795.5;20041206;;XSWX;RS;CH;0;924.8
EMS-CHEMIE N;CH0016440353;EMSN;1644035;836;842;831;20210324;837.5;839.5;11381;0;537;11918;CHF;20210216;903.5;20200406;565.5;20100401;;XSWX;RS;CH;193;843.17
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35.4;35.6;35.4;20210324;35.5;35.5;484;0;0;484;CHF;20210304;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.72
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;;;20210305;9.35;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.203;0.211;0.2025;20210324;0.207;0.211;1993807;0;0;1993807;CHF;20200810;0.374;20200402;0.171;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;68.3;70.2;67;20210324;68.2;67.7;6841;0;72;6913;CHF;20210319;71.9;20200401;37.3;19980817;;XSWX;RS;CH;0;61.74
FISCHER N;CH0001752309;FI-N;175230;1243;1248;1217;20210324;1232;1220;10587;401;1193;12181;CHF;20210309;1324;20200514;612.5;19960802;;XSWX;RS;CH;116;1205.1
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;153.3;154.9;149.2;20210324;151.5;150.6;50396;0;6912;57308;CHF;20210309;170.2;20200514;99.25;20160506;;XSWX;RS;CH;536;156.23
FORBO N;CH0003541510;FORN;354151;1690;1708;1686;20210324;1708;1704;1417;0;18;1435;CHF;20210323;1724;20200403;1086;19960802;;XSWX;RS;CH;0;1590.73
Fundamenta Real Estate N;CH0045825517;FREN;4582551;19.4;19.5;19.4;20210324;19.35;19.45;4514;0;253;4767;CHF;20210323;19.9;20200330;15.25;20181206;;XSWX;RS;CH;0;18.04
GALENICA N;CH0360674466;GALE;36067446;59.25;59.75;59;20210324;59.35;59.3;130115;0;16457;146572;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;1418;59.62
GAM N;CH0102659627;GAM;10265962;2.714;2.728;2.644;20210324;2.702;2.66;347220;0;13063;360283;CHF;20210318;2.98;20201030;1.414;20100621;;XSWX;RS;CH;0;2.32
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;193;194;192;20210324;194;193.5;124;0;200;324;CHF;20200326;208;20201104;145;20000808;;XSWX;BS;CH;0;186.39
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;587.6;591.4;587;20210324;588.6;591.4;1000;0;0;1000;CHF;20210113;599;20200922;522;20200917;20220916;XSWX;RS;CH;0;562.49
GLARNER KB N;CH0189396655;GLKBN;18939665;30.6;31;30.2;20210324;31;31;1096;0;0;1096;CHF;20200331;32.7;20201202;28.6;20140624;;XSWX;RS;CH;0;30.2
GMSA N;CH0012949464;GMI;1294946;334;336;334;20210324;336;336;8;0;0;8;CHF;20200421;374;20200330;302;20011015;;XSWX;RS;CH;0;332.63
GRAUB KB PS;CH0001340204;GRKP;134020;1490;1495;1475;20210324;1485;1490;58;0;0;58;CHF;20200925;1580;20200402;1400;19960802;;XSWX;PC;CH;0;1483.11
GURIT I;CH0008012236;GUR;801223;2300;2355;2300;20210324;2365;2345;1944;0;37;1981;CHF;20210112;2800;20200330;1100;19990615;;XSWX;BS;CH;0;2505.09
HBM N;CH0012627250;HBMN;1262725;333.5;334;327.5;20210324;328;331;5218;0;285;5503;CHF;20210215;351.5;20200327;178;20080214;;XSWX;RS;CH;0;323.13
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;109.6;109.7;106.3;20210324;108.8;107.5;95300;0;7023;102323;CHF;20210324;109.7;20201029;69.25;20190513;;XSWX;RS;CH;991;97.82
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;109;110.5;107.5;20210324;107.5;107.5;1164;0;60;1224;CHF;20210105;113;20200818;84.4;20140516;;XSWX;RS;CH;0;104.49
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;27.4;27.4;27.4;20210324;27.4;27.4;27;0;0;27;CHF;20200423;39;20210225;24.8;19960802;;XSWX;BS;CH;0;28.25
HOCHDORF N;CH0024666528;HOCN;2466652;60.1;60.8;59.9;20210324;59.8;60.8;443;0;0;443;CHF;20200804;82;20201102;55.1;20110517;;XSWX;RS;CH;0;61.22
HUBER+SUHNER N;CH0030380734;HUBN;3038073;73.4;73.9;71.9;20210324;72.3;72.4;32484;0;223;32707;CHF;20210125;77;20200403;55.1;20070706;;XSWX;RS;CH;0;72.89
HYPO LENZB N;CH0001341608;HBLN;134160;4260;4260;4260;20210324;4260;4260;10;0;0;10;CHF;20210322;4420;20201228;4160;19960802;;XSWX;RS;CH;0;4280.53
IDORSIA N;CH0363463438;IDIA;36346343;26.18;26.3;25.58;20210324;26.28;26.14;328312;0;35513;363825;CHF;20200518;32.62;20201022;22.5;20170616;;XSWX;RS;CH;0;26.34
IMPLENIA N;CH0023868554;IMPN;2386855;27;27.42;26.58;20210324;27.1;27.42;32390;0;272;32662;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;26.39
INA INVEST N;CH0524026959;INA;52402695;18.32;18.72;18.22;20210324;18.7;18.72;10304;0;175;10479;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;18.95
INFICON N;CH0011029946;IFCN;1102994;997;1016;992;20210324;1000;992;1915;0;52;1967;CHF;20210303;1088;20200403;564;20001109;;XSWX;RS;CH;0;982.04
INTERROLL N;CH0006372897;INRN;637289;3060;3135;3030;20210324;3080;3070;1320;964;19;2303;CHF;20210319;3370;20200403;1478;19970605;;XSWX;RS;CH;0;2840.95
INTERSHOP N;CH0273774791;ISN;27377479;615;621;612;20210324;620;618;875;0;16;891;CHF;20210323;627;20200507;469.5;20150414;;XSWX;RS;CH;0;602.07
INVESTIS N;CH0325094297;IREN;32509429;90.8;91;88.8;20210324;88.8;88.8;8861;0;0;8861;CHF;20210106;92;20200421;76.4;20160630;;XSWX;RS;CH;0;87.86
IVF HARTMANN N;CH0187624256;VBSN;18762425;177;180;177;20210324;180;178;287;0;0;287;CHF;20210203;193;20200327;130;20120716;;XSWX;RS;CH;0;185.15
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;61.8;62;60.42;20210324;61.14;60.54;26000;0;0;26000;CHF;20210324;62;20210305;55.78;20191120;20220228;XSWX;RS;CH;0;58.77
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;143.4;143.4;138.6;20210324;140.6;140;1873;0;0;1873;CHF;20210301;149.2;20201029;99.5;20040416;;XSWX;RS;CH;0;139.35
KARDEX N;CH0100837282;KARN;10083728;191.2;194.2;187.2;20210324;193.2;191.2;9676;0;306;9982;CHF;20210121;219.5;20200402;120.2;20090423;;XSWX;RS;CH;0;201.45
KLINGELNBERG N;CH0420462266;KLIN;42046226;22.4;22.4;21.9;20210324;22.4;22.3;1640;0;0;1640;CHF;20210104;23.4;20200401;9.5;20180620;;XSWX;RS;CH;0;21.68
KOMAX N;CH0010702154;KOMN;1070215;227;234;226.4;20210324;231.2;234;7120;0;906;8026;CHF;20210310;266.6;20200515;119;20000524;;XSWX;RS;CH;0;222.91
KUDELSKI I;CH0012268360;KUD;1226836;4.4;4.495;4.4;20210324;4.5;4.43;55386;0;357;55743;CHF;20210128;5.21;20200326;2.535;20100401;;XSWX;BS;CH;0;4.46
Kuros N;CH0325814116;KURN;32581411;2.16;2.16;2.08;20210324;2.15;2.11;8939;0;0;8939;CHF;20200811;2.6994;20200403;1.6307;20160623;;XSWX;RS;CH;0;2.18
LALIQUE GROUP N;CH0033813293;LLQ;3381329;34;34;34;20210324;34;34;9;0;0;9;CHF;20201123;40;20200810;22.4;20180625;;XSWX;RS;CH;0;34.53
Landis+Gyr N;CH0371153492;LAND;37115349;61.1;61.25;60.35;20210324;61.25;60.35;33698;0;2245;35943;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;67.08
LECLANCHE N;CH0110303119;LECN;11030311;0.902;0.948;0.9;20210324;0.9;0.9;96069;0;0;96069;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.04
LEM N;CH0022427626;LEHN;2242762;1914;1946;1900;20210324;1944;1944;345;0;84;429;CHF;20210318;1998;20200326;970;20050923;;XSWX;RS;CH;0;1847.39
LEONTEQ N;CH0190891181;LEON;19089118;48;48.5;45.5;20210324;45.65;45.75;74432;0;5801;80233;CHF;20210324;48.5;20200421;29.65;20121019;;XSWX;RS;CH;0;41.68
LINDT N;CH0010570759;LISN;1057075;86800;87300;86400;20210324;86900;86500;82;0;4;86;CHF;20210104;89400;20200330;76600;20170918;;XSWX;RS;CH;3;85706.17
LINDT PS;CH0010570767;LISP;1057076;8205;8270;8150;20210324;8175;8160;1086;0;13;1099;CHF;20210105;8665;20200804;6965;20000508;;XSWX;PC;CH;29;8141.4
LUZERNER KB N;CH0011693600;LUKN;1169360;434;434.5;431.5;20210324;435;434;641;0;0;641;CHF;20210304;443.5;20200805;373.5;20010312;;XSWX;RS;CH;0;410.12
MCH GROUP N;CH0039542854;MCHN;3954285;13.4;13.4;13.3;20210324;13.45;13.35;10453;0;0;10453;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;13.36
MEDACTA GROUP N;CH0468525222;MOVE;46852522;108.4;108.4;104;20210324;108.2;108.2;2489;0;307;2796;CHF;20210217;110;20200327;46.4;20190404;;XSWX;RS;CH;0;100.03
MEDARTIS N;CH0386200239;MED;38620023;60.6;61.5;60;20210324;61.7;61.5;2943;0;0;2943;CHF;20210323;61.7;20200327;34.1;20180323;;XSWX;RS;CH;0;53.33
MEIER TOBLER N;CH0208062627;MTG;20806262;16.15;16.2;15.75;20210324;15.85;15.8;5949;0;0;5949;CHF;20210322;16.5;20201027;8.92;20130410;;XSWX;RS;CH;0;14
Metall Zug AG;CH0039821084;METN;3982108;2010;2040;2000;20210324;2040;2030;225;0;0;225;CHF;20210323;2070;20200330;1020.2703;20080526;;XSWX;RS;CH;0;1697.52
MEYER BURGER N;CH0108503795;MBTN;10850379;0.3736;0.3818;0.3704;20210324;0.3842;0.38;10647329;0;483664;11130993;CHF;20210222;0.5045;20200401;0.0793;20100118;;XSWX;RS;CH;0;0.4
MIKRON N;CH0003390066;MIKN;339006;6.36;6.36;5.84;20210324;5.8;5.84;52741;0;883;53624;CHF;20210324;6.36;20200417;4.45;19960802;;XSWX;RS;CH;0;5.89
MOBILEZONE N;CH0276837694;MOZN;27683769;11.88;11.9;11.62;20210324;11.6;11.66;113619;0;14058;127677;CHF;20210316;12.3;20200807;7.18;20150428;;XSWX;RS;CH;0;10.69
MOBIMO N;CH0011108872;MOBN;1110887;292.5;294.5;289.5;20210324;292;294.5;5087;0;152;5239;CHF;20210114;297;20200403;249;20050623;;XSWX;RS;CH;0;285.52
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;23.1;23.9;23.05;20210324;23.85;23.9;14397;0;3741;18138;CHF;20210211;28.7;20200626;13.42;20141105;;XSWX;RS;CH;0;23.72
nebag N;CH0005059438;NBEN;505943;9.8;9.85;9.8;20210324;9.45;9.85;202;0;0;202;CHF;20210324;9.85;20200406;7.85;20051104;;XSWX;RS;CH;0;9.5
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;104.2;104.94;103.84;20210324;104.5;104.58;160000;0;0;160000;CHF;20200723;112.06;20200326;95.07;20170704;20221230;XSWX;RS;CH;0;100.07
NEW VALUE N;CH0010819867;NEWN;1081986;0.48;;;20210323;0.48;;0;0;0;0;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.47
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;80.91;81.06;80.36;20210324;81.18;80.73;335000;0;0;335000;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.5
Novavest Real Estate N;CH0212186248;NREN;21218624;46.4;46.5;46;20210324;46.5;46.1;2417;20000;0;22417;CHF;20200731;47.0884;20200403;40.3188;20191216;;XSWX;RS;CH;0;44.12
O FUESSLI N;CH0003420806;OFN;342080;110.5;112.5;110;20210324;110.5;110;1247;0;0;1247;CHF;20210316;120.5;20200529;86;19960802;;XSWX;RS;CH;0;110.65
OBSEVA N;CH0346177709;OBSN;34617770;3.06;3.2;3.01;20210324;3.18;3.2;153597;0;173;153770;CHF;20200706;6.9;20201124;1.745;20180713;;XSWX;RS;CH;0;3.57
OC OERLIKON N;CH0000816824;OERL;81682;10.74;10.81;10.65;20210324;10.81;10.7;650132;0;57907;708039;CHF;20210316;11.06;20201030;6.185;20100401;;XSWX;RS;CH;5654;9.88
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;10.48;10.5;10.4;20210324;10.5;10.5;6805;0;0;6805;CHF;20210302;11.5;20200506;7.5;20080514;;XSWX;RS;CH;0;10.22
ORIOR N;CH0111677362;ORON;11167736;84.8;85.6;83.5;20210324;85.9;85.5;15293;0;1095;16388;CHF;20210323;86.5;20201021;65.7;20100422;;XSWX;RS;CH;0;76.24
Peach Property N;CH0118530366;PEAN;11853036;52;52;51.6;20210324;51.8;51.8;10858;0;3180;14038;CHF;20210322;54;20200330;27.8;20101112;;XSWX;RS;CH;0;48.88
PERFECT N;CH0009115129;PRFN;911512;0.08;0.08;0.0755;20210324;0.079;0.08;76624;0;0;76624;CHF;20200810;0.3;20200406;0.012;19991018;;XSWX;RS;CH;0;0.08
PERROT DUVAL I;CH0252620700;PEDU;25262070;115;115;115;20210324;115;115;1;0;0;1;CHF;20200429;126;20200915;104;20141110;;XSWX;BS;CH;0;117.71
