ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
SGS N;CH0002497458;SGSN;249745;2705;2714;2649;20210310;2671;2670;16529;0;909;17438;CHF;20210216;2781;20200316;1801.5;20201207;;XSWX;RS;CH;15;2686.71
SIKA N;CH0418792922;SIKA;41879292;258.6;259.7;254.5;20210310;257.4;258.2;281487;0;25445;306932;CHF;20210310;259.7;20200316;125.1;20201207;;XSWX;RS;CH;355;246.61
SONOVA N;CH0012549785;SOON;1254978;233.7;235.2;226.2;20210310;227.6;227.6;186984;957;18293;206234;CHF;20201109;249.4;20200318;140.0662;20201207;;XSWX;RS;CH;135;228.03
STRAUMANN N;CH0012280076;STMN;1228007;1118;1131;1103;20210310;1110;1112;21169;2280;1269;24718;CHF;20210217;1182;20200319;547.2;20201207;;XSWX;RS;CH;25;1060
SWATCH GROUP I;CH0012255151;UHR;1225515;284.3;285.4;282.5;20210310;285.2;283.3;107874;67900;4178;179952;CHF;20210309;286.1;20200316;151;20201207;;XSWX;BS;CH;75;255.96
SWISS LIFE HOLDING AG N;CH0014852781;SLHN;1485278;452.6;459.2;452.1;20210310;457.7;455.5;135635;0;3000;138635;CHF;20210302;470.2;20200323;256.3;20201207;;XSWX;RS;CH;75;427.95
SWISS RE N;CH0126881561;SREN;12688156;92.02;92.24;90.84;20210310;91.38;91;987104;60500;149455;1197059;CHF;20210310;92.24;20200319;52.68;20201207;;XSWX;RS;CH;715;83.85
SWISSCOM N;CH0008742519;SCMN;874251;478.8;479.7;471;20210310;473.2;472.6;109796;62375;3338;175509;CHF;20200407;548;20200316;446.7;20201207;;XSWX;RS;CH;65;475.57
TEMENOS N;CH0012453913;TEMN;1245391;132.1;133.05;130;20210310;131.3;131.9;270589;190964;36785;498338;CHF;20200715;164.5;20200316;91.54;20201207;;XSWX;RS;CH;170;118.97
UBS GROUP N;CH0244767585;UBSG;24476758;14.515;14.66;14.435;20210310;14.525;14.46;8754620;31159;1895778;10681557;CHF;20210308;14.795;20200316;7.002;20201207;;XSWX;RS;CH;9195;13.45
ZURICH INSURANCE N;CH0011075394;ZURN;1107539;394.9;397.5;393.9;20210310;396.9;395;300654;7750;13214;321618;CHF;20210308;399.8;20200316;248.7;20201207;;XSWX;RS;CH;375;374.33

Produced at: 23:45:01 2021-03-10
