ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
ALUFLEXPACK N;CH0453226893;AFP;45322689;35.1;35.3;33.8;20210310;34.8;35;7126;7571;1620;16317;CHF;20210208;42.2;20200318;11.3;20190628;;XSWX;RS;CH;0;36.53
APG SGA N;CH0019107025;APGN;1910702;183;185;180.8;20210310;184;185;918;0;57;975;CHF;20200312;218;20200316;155.2;20040818;;XSWX;RS;CH;0;190.03
ARBONIA N;CH0110240600;ARBN;11024060;16.8;16.92;16.6;20210310;16.8;16.86;176157;0;2029;178186;CHF;20210310;16.92;20200316;5.75;20100422;;XSWX;RS;CH;0;14.9
Arundel N;CH0002271010;ARON;227101;2.6;;;20210304;2.6;;0;0;0;0;CHF;20200828;4;20200331;1.52;20050729;;XSWX;RS;CH;0;2.48
ARYZTA N;CH0043238366;ARYN;4323836;0.8425;0.873;0.8295;20210310;0.8365;0.84;4414567;0;20646;4435213;CHF;20200916;0.875;20200416;0.281;20180924;;XSWX;RS;CH;0;0.76
ASCOM N;CH0011339204;ASCN;1133920;15.04;15.1;14.82;20210310;15;15.1;97423;0;12615;110038;CHF;20210202;15.76;20200323;4.37;20001108;;XSWX;RS;CH;0;14.2
ASMALLWORLD N;CH0404880129;ASWN;40488012;3.1;3.1;3.1;20210310;3.1;3.1;500;0;0;500;CHF;20201230;4.88;20200526;1.3;20180320;;XSWX;RS;CH;0;3.15
AUTONEUM N;CH0127480363;AUTN;12748036;183.5;184;176.7;20210310;176.1;176.7;30130;0;1553;31683;CHF;20210310;184;20200319;50;20110513;;XSWX;RS;CH;0;162.97
BACHEM N -B-;CH0012530207;BANB;1253020;342.5;347;337.5;20210310;337;341;8411;0;920;9331;CHF;20201005;418;20200316;150;20010629;;XSWX;RS;CH;0;368.49
BALOISE N;CH0012410517;BALN;1241051;159.7;162.6;158.7;20210310;161.7;160.6;178035;0;19568;197603;CHF;20210308;168.8;20200323;105.7;20180924;;XSWX;RS;CH;115;157.18
BANQUE PROFIL DE GESTION N;CH0473243506;BPDG;47324350;1.85;1.86;1.84;20210310;1.87;1.86;255;0;0;255;CHF;20201118;2.72;20200414;1.16;20190517;;XSWX;RS;CH;0;1.97
BARRY CALLEBAUT N;CH0009002962;BARN;900296;2098;2102;2056;20210310;2064;2062;5191;0;188;5379;CHF;20201230;2124;20200316;1626;19980615;;XSWX;RS;CH;10;2029.04
BASELLAND KB PS;CH0001473559;BLKB;147355;928;928;920;20210310;920;922;609;0;0;609;CHF;20210104;946;20200319;846;19960802;;XSWX;PC;CH;0;929.71
BASILEA N;CH0011432447;BSLN;1143244;46.64;47.2;45.96;20210310;46.5;46.24;62929;0;838;63767;CHF;20210212;61.95;20200316;29.28;20040325;;XSWX;RS;CH;0;51.11
BASLER KB PS;CH0009236461;BSKP;923646;65;65;64;20210310;64.2;64.2;2696;0;0;2696;CHF;20200528;73.8;20201218;57.2;19980710;;XSWX;PC;CH;0;61.4
BB BIOTECH N;CH0038389992;BION;3838999;87;87.5;85.8;20210310;85.65;85.9;75011;64;10314;85389;CHF;20210209;93.45;20200316;41.78;20080422;;XSWX;RS;CH;0;82.71
BB BIOTECH N 2. LINIE;CH0027659793;BIOEE;2765979;48.8;;;20160311;48.8;;0;0;0;0;CHF;;;;;20061108;20220411;XSWX;RS;CH;0;
BC GENEVE N;CH0350494719;BCGE;35049471;160;160;159;20210310;159;159;339;0;0;339;CHF;20200312;193;20210121;152.5;20170202;;XSWX;RS;CH;0;158.64
BC JURA N;CH0350665672;BCJ;35066567;54;54;53;20210310;54;53;7;0;0;7;CHF;20201207;58.5;20201026;50;20170505;;XSWX;RS;CH;0;53.64
BC VAUD N;CH0531751755;BCVN;53175175;93.8;94.3;93.5;20210310;94.3;93.9;76488;0;11396;87884;CHF;20210216;101.6;20200319;67.5;20200528;;XSWX;RS;CH;75;95.97
BEKB / BCBE N;CH0009691608;BEKN;969160;214.5;216.5;213.5;20210310;216;216.5;5939;0;23;5962;CHF;20200619;238;20200323;197.6;20000802;;XSWX;RS;CH;0;220.71
BELIMO N;CH0001503199;BEAN;150319;7160;7200;7050;20210310;7110;7150;610;0;79;689;CHF;20201117;8090;20200317;4675;19960802;;XSWX;RS;CH;0;7243.59
BELL FOOD GROUP N;CH0315966322;BELL;31596632;269.5;272.5;267.5;20210310;271.5;268;1236;0;69;1305;CHF;20210305;280;20200316;210;20160428;;XSWX;RS;CH;0;253.63
BELLEVUE GROUP N;CH0028422100;BBN;2842210;42.2;42.8;42;20210310;42.2;42.3;28209;4704;189;33102;CHF;20210302;43.5;20200415;19.55;20070115;;XSWX;RS;CH;0;36.12
BK LINTH N;CH0001307757;LINN;130775;525;535;525;20210310;530;535;21;0;0;21;CHF;20201005;565;20200612;460;19960802;;XSWX;RS;CH;0;510.55
BKW N;CH0130293662;BKW;13029366;104.4;104.8;102.6;20210310;104;104;55469;0;2513;57982;CHF;20210208;111.4;20200319;69.1;20111212;;XSWX;RS;CH;0;103.04
Blackstone Resources N;CH0460027110;BLS;46002711;4.1;4.36;4.1;20210310;4.28;4.36;45310;0;0;45310;CHF;20200810;7.2;20200330;0.64;20190208;;XSWX;RS;CH;0;4.33
BOBST GRP N;CH0012684657;BOBNN;1268465;64.6;64.75;62.95;20210310;64.15;64.2;27714;0;132;27846;CHF;20210223;68.4;20200316;33;20011112;;XSWX;RS;CH;0;61.07
BOSSARD N;CH0238627142;BOSN;23862714;212;212;209.5;20210310;211;209.5;5842;0;64;5906;CHF;20210203;215;20200316;90;20140414;;XSWX;RS;CH;0;194.12
BUCHER N;CH0002432174;BUCN;243217;475;477.2;463.2;20210310;469.4;470.2;18633;0;2751;21384;CHF;20210303;481.6;20200316;220.2;20050504;;XSWX;RS;CH;0;430.58
BURCKHARDT N;CH0025536027;BCHN;2553602;342;348;342;20210310;342.5;342;1978;0;352;2330;CHF;20210302;356;20200316;138;20060626;;XSWX;RS;CH;0;322.03
BURKHALTER N;CH0212255803;BRKN;21225580;71.9;72.4;71;20210310;72.4;72.4;3306;0;193;3499;CHF;20200605;72.9;20200316;45.3;20130529;;XSWX;RS;CH;0;67.28
BVZ HOL N;CH0008207356;BVZN;820735;875;875;875;20210310;865;875;7;0;0;7;CHF;20200430;1130;20201006;675;19990819;;XSWX;RS;CH;0;797.39
CALIDA N;CH0126639464;CALN;12663946;35;36.5;34.5;20210310;36.3;36.5;19143;0;461;19604;CHF;20210125;37;20200318;25;20110418;;XSWX;RS;CH;0;34.26
CASTLE ALT N;CH0005092751;CASN;509275;13.5;;;20210224;13.5;;0;0;0;0;CHF;20200617;13.5;20200312;12.3;19970410;;XSWX;RS;CH;0;13
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;10.4;10.4;10.3;20210310;10.1;10.3;2790;0;0;2790;CHF;20200512;11.6;20200316;8.04;20081216;;XSWX;RS;CH;0;10.03
CASTLE PRIVATE N 2. LINIE;CH0184587159;CPENE;18458715;13.9;;;20191230;13.9;;0;0;0;0;CHF;;;;;20190614;20220613;XSWX;RS;CH;0;
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;100.2;100.5;98.95;20210310;99.1;99.2;121282;0;2426;123708;CHF;20201110;115.3;20200318;70;20131030;;XSWX;RS;CH;0;100.35
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.34;0.35;0.32;20210310;0.33;0.32;1404966;0;0;1404966;CHF;20210303;0.37;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.26
CI COM SA;CH0001625810;CIE;162581;3.34;;;20210309;3.34;;0;0;0;0;CHF;20210212;5.2;20200316;1.6;19960802;;XSWX;BS;CH;0;3.93
CICOR TECH N;CH0008702190;CICN;870219;51.8;52;51.4;20210310;52;51.4;532;0;0;532;CHF;20210308;52.2;20200316;28.25;19980424;;XSWX;RS;CH;0;48.21
CIE FIN TR I;CH0014345117;CFT;1434511;113;113;112;20210310;113;113;406;0;0;406;CHF;20200831;117;20200316;89.4272;20020704;;XSWX;BS;CH;0;111.03
COLTENE N;CH0025343259;CLTN;2534325;114.4;115;112;20210310;112;112;7259;0;84;7343;CHF;20210310;115;20200319;56.1;20060623;;XSWX;RS;CH;0;93.54
COMET N;CH0360826991;COTN;36082699;216.5;220;215;20210310;217.5;219;9071;0;3099;12170;CHF;20210303;226.5;20200319;71.3;20170426;;XSWX;RS;CH;0;204.54
CONZZETA N;CH0244017502;CON;24401750;1280;1300;1274;20210310;1300;1290;1231;10;318;1559;CHF;20210303;1314;20200316;716;20140714;;XSWX;RS;CH;0;1183.96
CPH N;CH0001624714;CPHN;162471;66.8;67;66.6;20210310;66.6;66.8;385;0;0;385;CHF;20200602;76;20200320;57;20010611;;XSWX;RS;CH;0;69.79
CREALOGIX N;CH0011115703;CLXN;1111570;123;123;121;20210310;123;123;269;0;0;269;CHF;20210111;133.5;20200323;82;20000907;;XSWX;RS;CH;0;124.58
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;12.81;13.235;12.81;20210310;12.915;13.205;300000;0;0;300000;CHF;20210225;13.495;20200313;7.3;20200106;20211230;XSWX;RS;CH;0;12.51
CS REF LogisticsPlus ANR;CH0589954467;CSLOG1;58995446;10.41;10.55;10.02;20210310;10.3;10.15;245343;0;0;245343;CHF;20210301;11.24;20210305;9.73;20210301;20210310;XSWX;RI;CH;0;10.28
DAETWYLER I;CH0030486770;DAE;3048677;286;289;284;20210310;285.5;286;7114;0;1094;8208;CHF;20210310;289;20200316;125.6;20070706;;XSWX;BS;CH;0;264.55
DATACOLOR N;CH0008531045;DCN;853104;570;;;20210305;570;;0;0;0;0;CHF;20200312;690;20201030;505;19980423;;XSWX;RS;CH;0;547.69
DKSH N;CH0126673539;DKSH;12667353;72.6;73.45;69;20210310;70.1;70.15;151828;0;11542;163370;CHF;20210208;75;20200316;41;20120320;;XSWX;RS;CH;0;69.48
dormakaba N;CH0011795959;DOKA;1179595;624;625;607.5;20210310;617;616.5;6619;0;310;6929;CHF;20210310;625;20200316;379;20010212;;XSWX;RS;CH;0;536.73
DOTTIKON ES N;CH0582581713;DESN;58258171;169;179;163;20210310;181;164;62915;90500;0;153415;CHF;20201207;218;20200323;48;20201204;;XSWX;RS;CH;0;185.98
DUFRY N;CH0023405456;DUFN;2340545;64.26;64.92;60;20210310;64.42;60;519924;10000;30632;560556;CHF;20210302;65.94;20200318;19.4;20190410;;XSWX;RS;CH;0;53.75
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;120;123;120;20210310;124;123;159;0;0;159;CHF;20210104;134.5;20200318;90;20080926;;XSWX;RS;CH;0;125.13
EEII I;CH0007162958;EEII;716295;2.8;;;20201221;2.8;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;2.34
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;6.97;7.19;6.9;20210310;7.02;6.9;261806;0;16202;278008;CHF;20200608;7.27;20200316;3.825;20051007;;XSWX;RS;CH;0;6.41
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;515;;;20210309;515;;0;0;0;0;CHF;20210309;515;20200408;434;19961204;;XSWX;RS;CH;0;492.29
EMMI N;CH0012829898;EMMN;1282989;930;940;928;20210310;932.5;940;4034;0;159;4193;CHF;20210203;953.5;20200318;725;20041206;;XSWX;RS;CH;0;914.57
EMS-CHEMIE N;CH0016440353;EMSN;1644035;821.5;825.5;799.5;20210310;806;805.5;16023;0;782;16805;CHF;20210216;903.5;20200316;496.6;20100401;;XSWX;RS;CH;20;843.15
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35.4;35.4;35.2;20210310;35.4;35.4;351;0;0;351;CHF;20210304;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.47
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;;;20210305;9.35;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.22;0.225;0.2115;20210310;0.212;0.214;2500767;0;0;2500767;CHF;20200810;0.374;20200323;0.1502;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;66.8;67.2;65;20210310;67.2;65;10087;0;0;10087;CHF;20210309;67.7;20200316;33.8;19980817;;XSWX;RS;CH;0;58.78
FISCHER N;CH0001752309;FI-N;175230;1298;1316;1292;20210310;1317;1306;12976;0;1172;14148;CHF;20210309;1324;20200316;518;19960802;;XSWX;RS;CH;0;1174.35
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;163.8;166.7;163.8;20210310;166.1;165.4;58073;2600;2895;63568;CHF;20210309;170.2;20200316;83.65;20160506;;XSWX;RS;CH;0;155.1
FORBO N;CH0003541510;FORN;354151;1674;1678;1644;20210310;1672;1678;1593;0;186;1779;CHF;20210308;1690;20200323;1044;19960802;;XSWX;RS;CH;0;1553.65
Fundamenta Real Estate N;CH0045825517;FREN;4582551;18.25;18.25;18.15;20210310;18.25;18.15;12453;16000;0;28453;CHF;20210218;18.75;20200318;14.4;20181206;;XSWX;RS;CH;0;17.88
GALENICA N;CH0360674466;GALE;36067446;59.8;60.25;58.7;20210310;58;59.55;263457;0;12165;275622;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.63
GAM N;CH0102659627;GAM;10265962;2.416;2.434;2.368;20210310;2.396;2.368;579208;0;168282;747490;CHF;20200608;2.92;20200323;1.18;20100621;;XSWX;RS;CH;0;2.16
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;197;197;193;20210310;195;194.5;395;0;0;395;CHF;20200326;208;20201104;145;20000808;;XSWX;BS;CH;0;184.39
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;572;573.8;558;20210310;575.2;573.8;1000;0;0;1000;CHF;20210113;599;20200316;367;20200917;20220916;XSWX;RS;CH;0;554.24
GLARNER KB N;CH0189396655;GLKBN;18939665;30.6;31;30.6;20210310;30.8;31;1147;0;0;1147;CHF;20200312;34.1;20200319;28;20140624;;XSWX;RS;CH;0;30.07
GMSA N;CH0012949464;GMI;1294946;348;348;338;20210310;330;338;515;0;0;515;CHF;20200421;374;20200323;280;20011015;;XSWX;RS;CH;0;333.6
GRAUB KB PS;CH0001340204;GRKP;134020;1455;1460;1445;20210310;1460;1450;113;0;8;121;CHF;20200925;1580;20200319;1350;19960802;;XSWX;PC;CH;0;1486.37
GURIT I;CH0008012236;GUR;801223;2355;2400;2345;20210310;2370;2380;598;0;29;627;CHF;20210112;2800;20200316;980;19990615;;XSWX;BS;CH;0;2517.32
HBM N;CH0012627250;HBMN;1262725;340;342;336;20210310;340.5;341;4951;0;150;5101;CHF;20210215;351.5;20200323;152.2;20080214;;XSWX;RS;CH;0;318.43
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;108.3;109.3;107.5;20210310;108.4;108;80618;0;8296;88914;CHF;20210309;109.7;20200323;66;20190513;;XSWX;RS;CH;0;94.64
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;104.5;104.5;102.5;20210310;102;104;510;6000;0;6510;CHF;20210105;113;20200317;73;20140516;;XSWX;RS;CH;0;104.15
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;26;26;26;20210310;26;26;559;0;0;559;CHF;20200323;40.6;20210225;24.8;19960802;;XSWX;BS;CH;0;28.26
HOCHDORF N;CH0024666528;HOCN;2466652;60.1;60.8;60.1;20210310;60.5;60.8;37;0;0;37;CHF;20200804;82;20200316;50;20110517;;XSWX;RS;CH;0;61.54
HUBER+SUHNER N;CH0030380734;HUBN;3038073;71.4;72.7;71.2;20210310;71.9;72.7;18905;0;7227;26132;CHF;20210125;77;20200316;44.75;20070706;;XSWX;RS;CH;0;72.29
HYPO LENZB N;CH0001341608;HBLN;134160;4360;4360;4300;20210310;4300;4320;21;0;0;21;CHF;20200312;4500;20201228;4160;19960802;;XSWX;RS;CH;0;4260.07
IDORSIA N;CH0363463438;IDIA;36346343;25.7;25.92;25.32;20210310;25.26;25.5;347621;0;35172;382793;CHF;20200518;32.62;20200316;18.69;20170616;;XSWX;RS;CH;0;26.13
IMPLENIA N;CH0023868554;IMPN;2386855;26.86;28.08;26.68;20210310;27.08;28;67857;0;732;68589;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;25.53
INA INVEST N;CH0524026959;INA;52402695;19.2;19.2;18.92;20210310;19;18.96;7039;0;0;7039;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;19.07
INFICON N;CH0011029946;IFCN;1102994;1006;1030;1000;20210310;1038;1030;3413;0;880;4293;CHF;20210303;1088;20200323;488.6;20001109;;XSWX;RS;CH;0;955.68
INTERROLL N;CH0006372897;INRN;637289;2960;3025;2935;20210310;3005;3015;496;0;58;554;CHF;20210303;3095;20200319;1160;19970605;;XSWX;RS;CH;0;2759.92
INTERSHOP N;CH0273774791;ISN;27377479;614;615;600;20210310;600;601;1676;0;0;1676;CHF;20200312;653;20200319;467;20150414;;XSWX;RS;CH;0;598.99
INVESTIS N;CH0325094297;IREN;32509429;87.8;87.8;86.2;20210310;87.8;86.2;934;6000;0;6934;CHF;20210106;92;20200318;70.2;20160630;;XSWX;RS;CH;0;87.83
IVF HARTMANN N;CH0187624256;VBSN;18762425;182;182;180;20210310;182;181;357;0;0;357;CHF;20210203;193;20200323;125;20120716;;XSWX;RS;CH;0;185.1
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;59.24;59.6;59.04;20210310;58.88;59.38;28000;0;0;28000;CHF;20210310;59.6;20200317;24.76;20191120;20220228;XSWX;RS;CH;0;57.5
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;144.6;146;142;20210310;146.8;144.4;3672;0;133;3805;CHF;20210301;149.2;20200316;91.9;20040416;;XSWX;RS;CH;0;138.3
KARDEX N;CH0100837282;KARN;10083728;194.6;197.2;192.8;20210310;197.2;194.4;3682;0;465;4147;CHF;20210121;219.5;20200316;92.3;20090423;;XSWX;RS;CH;0;199.8
KLINGELNBERG N;CH0420462266;KLIN;42046226;21.7;21.7;21.1;20210310;21.4;21.1;276;0;0;276;CHF;20210104;23.4;20200317;9.41;20180620;;XSWX;RS;CH;0;21
KOMAX N;CH0010702154;KOMN;1070215;250;266.6;247.6;20210310;254.4;255;18704;0;388;19092;CHF;20210310;266.6;20200515;119;20000524;;XSWX;RS;CH;0;213.89
KUDELSKI I;CH0012268360;KUD;1226836;4.68;4.72;4.66;20210310;4.7;4.705;16583;0;1050;17633;CHF;20210128;5.21;20200325;2.505;20100401;;XSWX;BS;CH;0;4.38
Kuros N;CH0325814116;KURN;32581411;2.24;2.25;2.22;20210310;2.24;2.25;10626;0;0;10626;CHF;20200811;2.6994;20200316;1.3866;20160623;;XSWX;RS;CH;0;2.17
LALIQUE GROUP N;CH0033813293;LLQ;3381329;33.2;33.2;33.2;20210310;33.2;33.2;100;0;0;100;CHF;20201123;40;20200316;21.2;20180625;;XSWX;RS;CH;0;34.91
Landis+Gyr N;CH0371153492;LAND;37115349;63.3;64.25;63.05;20210310;63.55;63.6;36222;0;4937;41159;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;67.46
LECLANCHE N;CH0110303119;LECN;11030311;0.95;0.98;0.95;20210310;0.972;0.95;128177;0;7215;135392;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.04
LEM N;CH0022427626;LEHN;2242762;1950;1950;1894;20210310;1898;1900;578;0;3;581;CHF;20210125;1958;20200323;850;20050923;;XSWX;RS;CH;0;1816.57
LEONTEQ N;CH0190891181;LEON;19089118;43.5;44;43.2;20210310;43.1;43.2;21017;0;220;21237;CHF;20200722;48;20200421;29.65;20121019;;XSWX;RS;CH;0;40.66
LINDT N;CH0010570759;LISN;1057075;85700;86400;85000;20210310;85500;85000;69;0;1;70;CHF;20210104;89400;20200318;65200;20170918;;XSWX;RS;CH;0;85878.82
LINDT PS;CH0010570767;LISP;1057076;8220;8265;8175;20210310;8205;8175;974;0;26;1000;CHF;20210105;8665;20200318;6365;20000508;;XSWX;PC;CH;5;8172.85
LUZERNER KB N;CH0011693600;LUKN;1169360;424;435.5;423;20210310;436.5;435.5;1450;0;180;1630;CHF;20210304;443.5;20200316;347.5;20010312;;XSWX;RS;CH;0;406.65
MCH GROUP N;CH0039542854;MCHN;3954285;13.75;13.85;13.65;20210310;13.65;13.65;16001;0;1132;17133;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;12.77
MEDACTA GROUP N;CH0468525222;MOVE;46852522;103.4;104.2;99.9;20210310;101.8;101.6;3700;0;83;3783;CHF;20210217;110;20200319;39.8;20190404;;XSWX;RS;CH;0;96.9
MEDARTIS N;CH0386200239;MED;38620023;54;54;51.7;20210310;51.8;52;14523;0;1558;16081;CHF;20210208;54.9;20200323;31.6;20180323;;XSWX;RS;CH;0;48.58
MEIER TOBLER N;CH0208062627;MTG;20806262;15;15;14.55;20210310;14.5;14.6;21944;0;0;21944;CHF;20210310;15;20201027;8.92;20130410;;XSWX;RS;CH;0;13.19
Metall Zug AG;CH0039821084;METN;3982108;1820;1840;1780;20210310;1800;1800;217;0;0;217;CHF;20210310;1840;20200316;887.6352;20080526;;XSWX;RS;CH;0;1572.38
MEYER BURGER N;CH0108503795;MBTN;10850379;0.4218;0.44;0.4206;20210310;0.4356;0.44;12183171;0;1925026;14108197;CHF;20210222;0.5045;20200316;0.0665;20100118;;XSWX;RS;CH;0;0.39
MIKRON N;CH0003390066;MIKN;339006;5.92;6.02;5.8;20210310;6.02;6.02;11736;0;0;11736;CHF;20210127;6.36;20200319;4.2;19960802;;XSWX;RS;CH;0;5.77
MOBILEZONE N;CH0276837694;MOZN;27683769;11.28;11.3;11.1;20210310;11.22;11.1;45316;0;2922;48238;CHF;20210310;11.3;20200323;7.08;20150428;;XSWX;RS;CH;0;10.28
MOBIMO N;CH0011108872;MOBN;1110887;278;279;275.5;20210310;277;278;6847;600;292;7739;CHF;20210114;297;20200323;231;20050623;;XSWX;RS;CH;0;283.7
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;21.1;21.7;21;20210310;21.15;21.45;25424;0;18498;43922;CHF;20210211;28.7;20200316;11.08;20141105;;XSWX;RS;CH;0;23.49
nebag N;CH0005059438;NBEN;505943;9.45;9.55;9.4;20210310;9.55;9.4;554;0;0;554;CHF;20210205;9.8;20200319;6.95;20051104;;XSWX;RS;CH;0;9.41
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;100.78;101.06;99.89;20210310;100.48;99.93;400000;0;0;400000;CHF;20200723;112.06;20200316;83.74;20170704;20221230;XSWX;RS;CH;0;100.08
NEW VALUE N;CH0010819867;NEWN;1081986;0.478;0.48;0.478;20210310;0.422;0.48;12050;0;0;12050;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.44
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;78.38;78.52;77.46;20210310;78.24;77.46;335000;0;0;335000;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.67
Novavest Real Estate N;CH0212186248;NREN;21218624;46.6;46.6;46.5;20210310;46.8;46.6;962;0;0;962;CHF;20200731;47.0884;20200318;38.6264;20191216;;XSWX;RS;CH;0;43.87
O FUESSLI N;CH0003420806;OFN;342080;115.5;116.5;115;20210310;116.5;116;665;0;0;665;CHF;20210310;116.5;20200529;86;19960802;;XSWX;RS;CH;0;108.6
OBSEVA N;CH0346177709;OBSN;34617770;3.31;3.4;3.22;20210310;3.22;3.3;124253;0;0;124253;CHF;20200706;6.9;20200316;1.48;20180713;;XSWX;RS;CH;0;3.5
OC OERLIKON N;CH0000816824;OERL;81682;10.87;10.9;10.61;20210310;10.7;10.68;925836;129947;26856;1082639;CHF;20210303;10.92;20200316;5.31;20100401;;XSWX;RS;CH;0;9.55
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;10.84;10.98;10.5;20210310;11;10.8;28321;0;0;28321;CHF;20210302;11.5;20200316;6.3;20080514;;XSWX;RS;CH;0;10.03
ORIOR N;CH0111677362;ORON;11167736;81.1;81.9;78.9;20210310;78.4;79.6;28662;1500;2232;32394;CHF;20200427;83.1;20201021;65.7;20100422;;XSWX;RS;CH;0;74.08
Peach Property N;CH0118530366;PEAN;11853036;47.3;47.4;45;20210310;47;46.7;16378;0;3386;19764;CHF;20210310;47.4;20200317;24.8;20101112;;XSWX;RS;CH;0;44.89
