ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
LOGITECH N;CH0025751329;LOGN;2575132;95.48;96.36;94.5;20210325;95.84;95;634446;10400;32347;677193;CHF;20210216;107.35;20200327;38.5;20201207;;XSWX;RS;CH;0;94.15
LONZA N;CH0013841017;LONN;1384101;547.4;557;543;20210325;554.2;553;130943;35;12412;143390;CHF;20201117;637.8;20200327;379.7;20201207;;XSWX;RS;CH;0;575.15
NESTLE N;CH0038863350;NESN;3886335;104.5;105.26;103.98;20210325;104.06;104.2;4060163;407775;325767;4793705;CHF;20200730;112.62;20210226;95;20201207;;XSWX;RS;CH;0;100.69
NOVARTIS N;CH0012005267;NOVN;1200526;81.67;81.67;80.2;20210325;80.61;80.2;5103535;238150;401231;5742916;CHF;20200428;89.34;20201029;70.42;20201207;;XSWX;RS;CH;0;81.39
PARTNERS GROUP N;CH0024608827;PGHN;2460882;1203;1208;1192.5;20210325;1205;1195.5;91418;0;11909;103327;CHF;20210324;1211;20200402;640.4;20201207;;XSWX;RS;CH;0;1098.61
RICHEMONT N;CH0210483332;CFR;21048333;89.66;90.12;87.74;20210325;90.6;90.12;1131312;5000;126349;1262661;CHF;20210322;93.1;20200403;49.5;20201207;;XSWX;RS;CH;0;86.23
ROCHE GS;CH0012032048;ROG;1203204;305.6;307.3;303.35;20210325;304.65;303.9;1108120;225085;71788;1404993;CHF;20200428;357.85;20200327;290.3;20201207;;XSWX;GC;CH;0;308.67
SCHINDLER PS;CH0024638196;SCHP;2463819;268.3;269.3;266;20210325;271.5;267.1;99078;0;11677;110755;CHF;20210324;272.4;20200330;202.7;20201207;;XSWX;PC;CH;0;249.05
SGS N;CH0002497458;SGSN;249745;2693;2714;2683;20210325;2757;2695;21314;0;1933;23247;CHF;20210216;2781;20200514;2055;20201207;;XSWX;RS;CH;0;2705.94
SIKA N;CH0418792922;SIKA;41879292;262.9;264.7;260.2;20210325;262;262.1;265938;0;28378;294316;CHF;20210324;267.8;20200402;150.1;20201207;;XSWX;RS;CH;0;251.82
SONOVA N;CH0012549785;SOON;1254978;255.8;256.8;250.5;20210325;253;251.1;136551;10150;11286;157987;CHF;20210325;256.8;20200403;155.0166;20201207;;XSWX;RS;CH;0;231.79
STRAUMANN N;CH0012280076;STMN;1228007;1130.5;1142;1115.5;20210325;1128;1120;42713;0;1983;44696;CHF;20210217;1182;20200515;634;20201207;;XSWX;RS;CH;0;1076.26
SWATCH GROUP I;CH0012255151;UHR;1225515;270;270.7;264.2;20210325;270.2;268.9;134829;0;9190;144019;CHF;20210315;286.6;20200515;168.05;20201207;;XSWX;BS;CH;0;262.54
SWISS LIFE HOLDING AG N;CH0014852781;SLHN;1485278;462.5;462.5;455.6;20210325;458.5;457;154322;6600;7436;168358;CHF;20210302;470.2;20200514;296.7;20201207;;XSWX;RS;CH;0;437.99
SWISS RE N;CH0126881561;SREN;12688156;93.1;93.16;91.7;20210325;92.82;92.44;767890;5800;31915;805605;CHF;20210325;93.16;20200514;58.52;20201207;;XSWX;RS;CH;0;85.61
SWISSCOM N;CH0008742519;SCMN;874251;502.8;507;501.6;20210325;504;502.2;127033;3500;3596;134129;CHF;20200407;548;20210226;456.3;20201207;;XSWX;RS;CH;0;478.96
TEMENOS N;CH0012453913;TEMN;1245391;138.7;139.05;135.3;20210325;139.05;138;161101;0;10086;171187;CHF;20200715;164.5;20201103;96.42;20201207;;XSWX;RS;CH;0;120.43
UBS GROUP N;CH0244767585;UBSG;24476758;14.995;14.995;14.73;20210325;14.92;14.81;13395739;223000;845757;14464496;CHF;20210318;15.15;20200402;8.578;20201207;;XSWX;RS;CH;0;13.89
ZURICH INSURANCE N;CH0011075394;ZURN;1107539;400;400.1;394.8;20210325;400.3;400;309767;178550;12560;500877;CHF;20210324;401;20200514;271.1;20201207;;XSWX;RS;CH;0;380.77

Produced at: 23:45:01 2021-03-25
