ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
ALSO N;CH0024590272;ALSN;2459027;271;274;267;20210316;268;267;7104;0;540;7644;CHF;20210311;278.5;20200319;123;20060323;;XSWX;RS;CH;0;251.26
ALUFLEXPACK N;CH0453226893;AFP;45322689;36.7;37.1;36.3;20210316;37.4;37.1;5907;0;196;6103;CHF;20210208;42.2;20200318;11.3;20190628;;XSWX;RS;CH;0;36.83
APG SGA N;CH0019107025;APGN;1910702;207.5;213.5;204;20210316;210;209;3960;1200;183;5343;CHF;20210316;213.5;20200403;158.2;20040818;;XSWX;RS;CH;0;192.41
ARBONIA N;CH0110240600;ARBN;11024060;16.34;16.8;16.28;20210316;16.56;16.8;80104;0;4181;84285;CHF;20210315;17;20200318;6.2;20100422;;XSWX;RS;CH;0;15.13
Arundel N;CH0002271010;ARON;227101;2.56;2.58;2.56;20210316;2.58;2.58;300;0;0;300;CHF;20200828;4;20200331;1.52;20050729;;XSWX;RS;CH;0;2.49
ARYZTA N;CH0043238366;ARYN;4323836;1.103;1.103;1.042;20210316;1.036;1.058;22788390;0;2103749;24892139;CHF;20210316;1.103;20200416;0.281;20180924;;XSWX;RS;CH;0;0.82
ASCOM N;CH0011339204;ASCN;1133920;15.18;15.34;14.96;20210316;15;15;86252;0;13238;99490;CHF;20210202;15.76;20200323;4.37;20001108;;XSWX;RS;CH;0;14.33
ASMALLWORLD N;CH0404880129;ASWN;40488012;3.15;3.25;3.1;20210316;3.1;3.1;16705;0;0;16705;CHF;20201230;4.88;20200526;1.3;20180320;;XSWX;RS;CH;0;3.42
AUTONEUM N;CH0127480363;AUTN;12748036;191;197.3;189.5;20210316;194.2;194.4;16756;0;427;17183;CHF;20210316;197.3;20200319;50;20110513;;XSWX;RS;CH;0;166.78
BACHEM N -B-;CH0012530207;BANB;1253020;362;366.5;356.5;20210316;356;361;12650;0;431;13081;CHF;20201005;418;20200318;156;20010629;;XSWX;RS;CH;0;368.38
BALOISE N;CH0012410517;BALN;1241051;159.8;161;158.9;20210316;160.2;161;72505;0;1806;74311;CHF;20210308;168.8;20200323;105.7;20180924;;XSWX;RS;CH;0;157.59
BANQUE PROFIL DE GESTION N;CH0473243506;BPDG;47324350;1.73;1.84;1.72;20210316;1.86;1.84;8732;0;0;8732;CHF;20201118;2.72;20200414;1.16;20190517;;XSWX;RS;CH;0;1.94
BARRY CALLEBAUT N;CH0009002962;BARN;900296;2068;2112;2056;20210316;2104;2106;9651;0;568;10219;CHF;20201230;2124;20200323;1721;19980615;;XSWX;RS;CH;0;2032.25
BASELLAND KB PS;CH0001473559;BLKB;147355;906;906;900;20210316;936;902;1035;0;25;1060;CHF;20210104;946;20200319;846;19960802;;XSWX;PC;CH;0;928.48
BASILEA N;CH0011432447;BSLN;1143244;47.68;48.7;47.5;20210316;47.28;48;101923;0;2538;104461;CHF;20210212;61.95;20200318;33.98;20040325;;XSWX;RS;CH;0;50.89
BASLER KB PS;CH0009236461;BSKP;923646;64.4;65.2;64;20210316;65.2;65.2;7897;0;254;8151;CHF;20200528;73.8;20201218;57.2;19980710;;XSWX;PC;CH;0;61.69
BB BIOTECH N;CH0038389992;BION;3838999;90.75;91.7;88.75;20210316;89.05;89.1;82188;482;2451;85121;CHF;20210209;93.45;20200318;46.6;20080422;;XSWX;RS;CH;0;83.6
BB BIOTECH N 2. LINIE;CH0027659793;BIOEE;2765979;48.8;;;20160311;48.8;;0;0;0;0;CHF;;;;;20061108;20220411;XSWX;RS;CH;0;
BC GENEVE N;CH0350494719;BCGE;35049471;161;161.5;159.5;20210316;161;161;313;0;0;313;CHF;20200605;184;20210121;152.5;20170202;;XSWX;RS;CH;0;158.73
BC JURA N;CH0350665672;BCJ;35066567;54;54;53;20210316;54;53;62;0;0;62;CHF;20201207;58.5;20201026;50;20170505;;XSWX;RS;CH;0;53.45
BC VAUD N;CH0531751755;BCVN;53175175;95.9;96.4;95;20210316;94.9;95;58313;0;3957;62270;CHF;20210216;101.6;20200319;67.5;20200528;;XSWX;RS;CH;0;96.02
BEKB / BCBE N;CH0009691608;BEKN;969160;212.5;216.5;212;20210316;215;216.5;5257;0;1204;6461;CHF;20200619;238;20200323;197.6;20000802;;XSWX;RS;CH;0;219.86
BELIMO N;CH0001503199;BEAN;150319;7090;7180;7050;20210316;7080;7180;711;160;37;908;CHF;20201117;8090;20200318;4765;19960802;;XSWX;RS;CH;0;7210.53
BELL FOOD GROUP N;CH0315966322;BELL;31596632;291.5;292;276.5;20210316;278;279.5;7961;0;48;8009;CHF;20210316;292;20200518;221.5;20160428;;XSWX;RS;CH;0;256.56
BELLEVUE GROUP N;CH0028422100;BBN;2842210;41.9;42;41.5;20210316;41.8;41.9;17555;0;6;17561;CHF;20210302;43.5;20200415;19.55;20070115;;XSWX;RS;CH;0;36.92
BK LINTH N;CH0001307757;LINN;130775;535;535;530;20210316;535;535;91;0;0;91;CHF;20201005;565;20200612;460;19960802;;XSWX;RS;CH;0;514.7
BKW N;CH0130293662;BKW;13029366;108.8;109.8;105.6;20210316;106.4;107;89367;0;12698;102065;CHF;20210208;111.4;20200319;69.1;20111212;;XSWX;RS;CH;0;103.65
Blackstone Resources N;CH0460027110;BLS;46002711;4.7;4.82;4.7;20210316;4.82;4.8;67086;0;0;67086;CHF;20200810;7.2;20200330;0.64;20190208;;XSWX;RS;CH;0;4.35
BOBST GRP N;CH0012684657;BOBNN;1268465;63.25;63.5;62.5;20210316;62.45;62.5;13329;0;238;13567;CHF;20210223;68.4;20200323;37.42;20011112;;XSWX;RS;CH;0;61.51
BOSSARD N;CH0238627142;BOSN;23862714;214;215;211;20210316;214;213;9083;0;227;9310;CHF;20210315;218;20200323;94.25;20140414;;XSWX;RS;CH;0;197.14
BUCHER N;CH0002432174;BUCN;243217;477.8;483.6;474.6;20210316;474.8;474.6;13145;0;485;13630;CHF;20210311;485.2;20200323;221.4;20050504;;XSWX;RS;CH;0;435.94
BURCKHARDT N;CH0025536027;BCHN;2553602;330;338;330;20210316;335.5;336;1597;0;20;1617;CHF;20210302;356;20200319;143.4;20060626;;XSWX;RS;CH;0;324.87
BURKHALTER N;CH0212255803;BRKN;21225580;69.7;71.4;69.7;20210316;71.1;71.4;1742;0;0;1742;CHF;20200605;72.9;20200318;49.75;20130529;;XSWX;RS;CH;0;67.54
BVZ HOL N;CH0008207356;BVZN;820735;870;870;870;20210316;855;870;6;0;0;6;CHF;20200430;1130;20201006;675;19990819;;XSWX;RS;CH;0;798.9
CALIDA N;CH0126639464;CALN;12663946;36.5;37;36.1;20210316;36.9;37;6832;0;261;7093;CHF;20210316;37;20200318;25;20110418;;XSWX;RS;CH;0;34.62
CASTLE ALT N;CH0005092751;CASN;509275;13.5;;;20210224;13.5;;0;0;0;0;CHF;20200617;13.5;20200327;12.5;19970410;;XSWX;RS;CH;0;13
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;10.1;10.4;10.1;20210316;10.3;10.3;12048;0;0;12048;CHF;20200512;11.6;20200318;9.12;20081216;;XSWX;RS;CH;0;10.04
CASTLE PRIVATE N 2. LINIE;CH0184587159;CPENE;18458715;13.9;;;20191230;13.9;;0;0;0;0;CHF;;;;;20190614;20220613;XSWX;RS;CH;0;
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;103.4;104.7;102.7;20210316;103.4;103.9;152346;0;2148;154494;CHF;20201110;115.3;20200318;70;20131030;;XSWX;RS;CH;0;100.46
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.35;0.35;0.34;20210316;0.35;0.35;1049295;0;0;1049295;CHF;20210315;0.38;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.28
CI COM SA;CH0001625810;CIE;162581;3.48;;;20210315;3.48;;0;0;0;0;CHF;20210212;5.2;20200403;1.65;19960802;;XSWX;BS;CH;0;3.92
CICOR TECH N;CH0008702190;CICN;870219;53.8;54.4;53;20210316;52.8;53;1834;0;0;1834;CHF;20210316;54.4;20200319;29.4;19980424;;XSWX;RS;CH;0;49
CIE FIN TR I;CH0014345117;CFT;1434511;117;118.5;117;20210316;118;117;851;0;0;851;CHF;20210316;118.5;20200319;91.8645;20020704;;XSWX;BS;CH;0;111.43
COLTENE N;CH0025343259;CLTN;2534325;114.2;116.4;113;20210316;114.4;113;6460;0;21;6481;CHF;20210311;119;20200319;56.1;20060623;;XSWX;RS;CH;0;96.73
COMET N;CH0360826991;COTN;36082699;221.5;224;216;20210316;215.5;216.5;22972;0;606;23578;CHF;20210303;226.5;20200319;71.3;20170426;;XSWX;RS;CH;0;208.32
CONZZETA N;CH0244017502;CON;24401750;1286;1318;1280;20210316;1304;1318;1701;0;297;1998;CHF;20210315;1326;20200323;719;20140714;;XSWX;RS;CH;0;1196.42
CPH N;CH0001624714;CPHN;162471;66;67;65.2;20210316;67;66.8;2618;0;0;2618;CHF;20200602;76;20200320;57;20010611;;XSWX;RS;CH;0;69.5
CREALOGIX N;CH0011115703;CLXN;1111570;121.5;121.5;120;20210316;124;120.5;1142;0;0;1142;CHF;20210111;133.5;20200323;82;20000907;;XSWX;RS;CH;0;124.83
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;11.94;12.225;11.935;20210316;11.955;12.16;694000;0;0;694000;CHF;20210225;13.495;20210128;11.51;20200106;20211230;XSWX;RS;CH;0;12.44
DAETWYLER I;CH0030486770;DAE;3048677;283.5;284;278;20210316;278;279;6445;0;1553;7998;CHF;20210310;289;20200318;130.4;20070706;;XSWX;BS;CH;0;266.9
DATACOLOR N;CH0008531045;DCN;853104;590;590;590;20210316;590;590;5;0;0;5;CHF;20201118;650;20201030;505;19980423;;XSWX;RS;CH;0;550.52
DKSH N;CH0126673539;DKSH;12667353;73.5;73.6;72.05;20210316;72;72.95;67764;0;825;68589;CHF;20210208;75;20200323;44.54;20120320;;XSWX;RS;CH;0;70.05
dormakaba N;CH0011795959;DOKA;1179595;636;637;629;20210316;631;629;5956;0;280;6236;CHF;20210315;638;20200319;391.4;20010212;;XSWX;RS;CH;0;544.55
DOTTIKON ES N;CH0582581713;DESN;58258171;176;178;174;20210316;174;174;10039;1000;0;11039;CHF;20201207;218;20200323;48;20201204;;XSWX;RS;CH;0;184.94
DUFRY N;CH0023405456;DUFN;2340545;68;68.96;66.8;20210316;66.5;67.42;805776;93951;77381;977108;CHF;20210316;68.96;20200318;19.4;20190410;;XSWX;RS;CH;0;54.76
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;120;124;120;20210316;125;124;323;0;0;323;CHF;20210104;134.5;20200318;90;20080926;;XSWX;RS;CH;0;125.19
EEII I;CH0007162958;EEII;716295;3;;;20201221;3;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;2.34
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;6.97;7.02;6.93;20210316;6.97;6.97;81434;0;4652;86086;CHF;20200608;7.27;20200318;4.05;20051007;;XSWX;RS;CH;0;6.48
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;530;530;520;20210316;515;520;50;0;0;50;CHF;20210316;530;20200408;434;19961204;;XSWX;RS;CH;0;496.01
EMMI N;CH0012829898;EMMN;1282989;934;936.5;924.5;20210316;925.5;927;4003;0;182;4185;CHF;20210203;953.5;20200318;725;20041206;;XSWX;RS;CH;0;919.42
EMS-CHEMIE N;CH0016440353;EMSN;1644035;830;837;824.5;20210316;824;829;12658;0;236;12894;CHF;20210216;903.5;20200318;540;20100401;;XSWX;RS;CH;0;843.54
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35.4;35.4;35;20210316;35;35;1497;0;0;1497;CHF;20210304;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.59
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;;;20210305;9.35;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.21;0.219;0.208;20210316;0.211;0.21;2414645;0;279449;2694094;CHF;20200810;0.374;20200323;0.1502;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;68;68.7;67.7;20210316;67.8;68.7;12182;0;240;12422;CHF;20210316;68.7;20200323;35.3;19980817;;XSWX;RS;CH;0;59.95
FISCHER N;CH0001752309;FI-N;175230;1292;1303;1289;20210316;1294;1299;9332;0;661;9993;CHF;20210309;1324;20200323;552;19960802;;XSWX;RS;CH;0;1188.87
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;162;164.8;160.1;20210316;165;162.9;85459;0;4103;89562;CHF;20210309;170.2;20200318;93.9;20160506;;XSWX;RS;CH;0;155.89
FORBO N;CH0003541510;FORN;354151;1634;1642;1628;20210316;1628;1628;1080;0;216;1296;CHF;20210311;1714;20200323;1044;19960802;;XSWX;RS;CH;0;1565.77
Fundamenta Real Estate N;CH0045825517;FREN;4582551;19;19;18.65;20210316;18.6;18.7;7011;0;0;7011;CHF;20210316;19;20200318;14.4;20181206;;XSWX;RS;CH;0;17.93
GALENICA N;CH0360674466;GALE;36067446;58.5;59.05;58.1;20210316;58.15;58.2;149552;0;3462;153014;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.61
GAM N;CH0102659627;GAM;10265962;2.79;2.896;2.746;20210316;2.748;2.746;1343676;211000;260078;1814754;CHF;20200608;2.92;20200323;1.18;20100621;;XSWX;RS;CH;0;2.23
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;193.5;193.5;190.5;20210316;194;193.5;115;0;0;115;CHF;20200326;208;20201104;145;20000808;;XSWX;BS;CH;0;185.14
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;584.8;586;583;20210316;578.4;583.4;1000;0;0;1000;CHF;20210113;599;20200318;389;20200917;20220916;XSWX;RS;CH;0;558.28
GLARNER KB N;CH0189396655;GLKBN;18939665;30.5;30.7;30;20210316;31;30.7;9530;0;0;9530;CHF;20200331;32.7;20200319;28;20140624;;XSWX;RS;CH;0;30.14
GMSA N;CH0012949464;GMI;1294946;340;340;326;20210316;328;326;65;0;0;65;CHF;20200421;374;20200323;280;20011015;;XSWX;RS;CH;0;332.88
GRAUB KB PS;CH0001340204;GRKP;134020;1470;1470;1455;20210316;1470;1470;102;0;0;102;CHF;20200925;1580;20200319;1350;19960802;;XSWX;PC;CH;0;1483.68
GURIT I;CH0008012236;GUR;801223;2415;2440;2375;20210316;2410;2430;726;0;34;760;CHF;20210112;2800;20200318;986;19990615;;XSWX;BS;CH;0;2519.69
HBM N;CH0012627250;HBMN;1262725;324.5;329;320.5;20210316;325;325;5747;0;0;5747;CHF;20210215;351.5;20200323;152.2;20080214;;XSWX;RS;CH;0;320.09
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;106.8;109;106.3;20210316;107.4;108.3;81565;0;6631;88196;CHF;20210309;109.7;20200323;66;20190513;;XSWX;RS;CH;0;95.67
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;106.5;106.5;104.5;20210316;106.5;105.5;1522;0;0;1522;CHF;20210105;113;20200319;73.8;20140516;;XSWX;RS;CH;0;104.41
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;28.2;28.2;27.8;20210316;28;28;651;0;0;651;CHF;20200323;40.6;20210225;24.8;19960802;;XSWX;BS;CH;0;28.19
HOCHDORF N;CH0024666528;HOCN;2466652;60.8;61;60.7;20210316;60.6;61;1314;0;0;1314;CHF;20200804;82;20200323;54;20110517;;XSWX;RS;CH;0;61.39
HUBER+SUHNER N;CH0030380734;HUBN;3038073;70.8;71.6;70.7;20210316;70.7;70.8;15929;0;7198;23127;CHF;20210125;77;20200318;46;20070706;;XSWX;RS;CH;0;72.64
HYPO LENZB N;CH0001341608;HBLN;134160;4340;4380;4300;20210316;4380;4380;19;0;0;19;CHF;20210222;4400;20201228;4160;19960802;;XSWX;RS;CH;0;4266.27
IDORSIA N;CH0363463438;IDIA;36346343;26.58;26.92;26.3;20210316;26.32;26.44;205995;0;4165;210160;CHF;20200518;32.62;20200318;20.2;20170616;;XSWX;RS;CH;0;26.21
IMPLENIA N;CH0023868554;IMPN;2386855;27.16;27.66;27.14;20210316;27.22;27.22;33757;0;2068;35825;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;25.8
INA INVEST N;CH0524026959;INA;52402695;18.76;18.84;18.74;20210316;18.8;18.84;4031;0;1352;5383;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;19.08
INFICON N;CH0011029946;IFCN;1102994;997;1010;990;20210316;991;1010;2477;0;45;2522;CHF;20210303;1088;20200323;488.6;20001109;;XSWX;RS;CH;0;968.44
INTERROLL N;CH0006372897;INRN;637289;3065;3100;3040;20210316;3050;3040;545;0;323;868;CHF;20210316;3100;20200319;1160;19970605;;XSWX;RS;CH;0;2776.3
INTERSHOP N;CH0273774791;ISN;27377479;622;623;620;20210316;620;620;700;0;127;827;CHF;20210316;623;20200319;467;20150414;;XSWX;RS;CH;0;600.37
INVESTIS N;CH0325094297;IREN;32509429;87.6;87.8;87;20210316;87.8;87.8;231;0;0;231;CHF;20210106;92;20200318;70.2;20160630;;XSWX;RS;CH;0;87.8
IVF HARTMANN N;CH0187624256;VBSN;18762425;178;180;177;20210316;182;179;406;0;0;406;CHF;20210203;193;20200323;125;20120716;;XSWX;RS;CH;0;184.78
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;59.48;59.72;59.06;20210316;58.22;59.34;28000;0;0;28000;CHF;20210316;59.72;20200318;25.11;20191120;20220228;XSWX;RS;CH;0;57.96
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;145.8;146;142;20210316;144;144;3945;0;1932;5877;CHF;20210301;149.2;20200318;96;20040416;;XSWX;RS;CH;0;138.65
KARDEX N;CH0100837282;KARN;10083728;198.8;204.5;195.8;20210316;194.4;197;13513;0;934;14447;CHF;20210121;219.5;20200323;101.4;20090423;;XSWX;RS;CH;0;200.72
KLINGELNBERG N;CH0420462266;KLIN;42046226;21.5;22.2;21.4;20210316;21.1;21.9;7250;0;16710;23960;CHF;20210104;23.4;20200401;9.5;20180620;;XSWX;RS;CH;0;21.19
KOMAX N;CH0010702154;KOMN;1070215;230.8;240.6;224;20210316;241;239.4;30030;0;1392;31422;CHF;20210310;266.6;20200515;119;20000524;;XSWX;RS;CH;0;219.19
KUDELSKI I;CH0012268360;KUD;1226836;4.715;4.79;4.64;20210316;4.685;4.65;27175;0;192;27367;CHF;20210128;5.21;20200325;2.505;20100401;;XSWX;BS;CH;0;4.4
Kuros N;CH0325814116;KURN;32581411;2.24;2.24;2.15;20210316;2.19;2.17;57650;0;0;57650;CHF;20200811;2.6994;20200318;1.6031;20160623;;XSWX;RS;CH;0;2.17
LALIQUE GROUP N;CH0033813293;LLQ;3381329;33.4;33.8;33.4;20210316;33.4;33.8;44;0;0;44;CHF;20201123;40;20200810;22.4;20180625;;XSWX;RS;CH;0;34.76
Landis+Gyr N;CH0371153492;LAND;37115349;64.95;65.35;64.25;20210316;64.75;65.35;51182;0;20295;71477;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;67.42
LECLANCHE N;CH0110303119;LECN;11030311;0.928;0.94;0.924;20210316;0.928;0.924;55125;0;0;55125;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.05
LEM N;CH0022427626;LEHN;2242762;1904;1936;1902;20210316;1914;1906;473;0;87;560;CHF;20210311;1984;20200323;850;20050923;;XSWX;RS;CH;0;1827.77
LEONTEQ N;CH0190891181;LEON;19089118;44;44.55;43.3;20210316;44.35;44.5;16592;0;291;16883;CHF;20200722;48;20200421;29.65;20121019;;XSWX;RS;CH;0;40.94
LINDT N;CH0010570759;LISN;1057075;85900;86500;85500;20210316;86600;86400;114;0;5;119;CHF;20210104;89400;20200318;65200;20170918;;XSWX;RS;CH;0;85890.84
LINDT PS;CH0010570767;LISP;1057076;8210;8370;8125;20210316;8325;8325;2043;0;180;2223;CHF;20210105;8665;20200318;6365;20000508;;XSWX;PC;CH;0;8168.22
LUZERNER KB N;CH0011693600;LUKN;1169360;427.5;432;425.5;20210316;430;431;495;0;94;589;CHF;20210304;443.5;20200318;353.5;20010312;;XSWX;RS;CH;0;407.77
MCH GROUP N;CH0039542854;MCHN;3954285;13.65;13.75;13.5;20210316;13.7;13.7;3926;0;0;3926;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;12.98
MEDACTA GROUP N;CH0468525222;MOVE;46852522;107.6;107.6;104;20210316;104.8;104;1999;0;180;2179;CHF;20210217;110;20200319;39.8;20190404;;XSWX;RS;CH;0;98.41
MEDARTIS N;CH0386200239;MED;38620023;60.4;60.7;59.3;20210316;59.4;59.7;13910;0;3165;17075;CHF;20210316;60.7;20200323;31.6;20180323;;XSWX;RS;CH;0;51.42
MEIER TOBLER N;CH0208062627;MTG;20806262;15.25;15.3;14.9;20210316;15.1;15.25;5791;0;167;5958;CHF;20210311;15.35;20201027;8.92;20130410;;XSWX;RS;CH;0;13.53
Metall Zug AG;CH0039821084;METN;3982108;1895;2000;1875;20210316;1935;1960;516;0;7;523;CHF;20210316;2000;20200318;897.8379;20080526;;XSWX;RS;CH;0;1608.26
MEYER BURGER N;CH0108503795;MBTN;10850379;0.421;0.441;0.421;20210316;0.4344;0.4378;13049944;0;1711079;14761023;CHF;20210222;0.5045;20200318;0.0678;20100118;;XSWX;RS;CH;0;0.39
MIKRON N;CH0003390066;MIKN;339006;6.2;6.2;5.98;20210316;6;5.98;10488;0;0;10488;CHF;20210127;6.36;20200319;4.2;19960802;;XSWX;RS;CH;0;5.8
MOBILEZONE N;CH0276837694;MOZN;27683769;11.88;12.3;11.86;20210316;11.86;11.86;241352;0;11434;252786;CHF;20210316;12.3;20200323;7.08;20150428;;XSWX;RS;CH;0;10.53
MOBIMO N;CH0011108872;MOBN;1110887;285.5;289;284.5;20210316;283.5;285;6562;0;81;6643;CHF;20210114;297;20200323;231;20050623;;XSWX;RS;CH;0;284.17
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;23.4;23.95;23.15;20210316;23.55;23.95;43733;0;279;44012;CHF;20210211;28.7;20200318;12.82;20141105;;XSWX;RS;CH;0;23.54
nebag N;CH0005059438;NBEN;505943;9.65;9.65;9.45;20210316;9.55;9.55;10434;0;0;10434;CHF;20210205;9.8;20200319;6.95;20051104;;XSWX;RS;CH;0;9.44
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;101.2;101.24;100.6;20210316;100.22;100.66;362000;0;0;362000;CHF;20200723;112.06;20200318;90.22;20170704;20221230;XSWX;RS;CH;0;100.1
NEW VALUE N;CH0010819867;NEWN;1081986;0.42;0.42;0.42;20210316;0.55;0.42;15000;0;0;15000;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.47
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;79.64;79.83;78.99;20210316;78.34;79.13;335000;0;0;335000;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.52
Novavest Real Estate N;CH0212186248;NREN;21218624;46.5;46.5;46.4;20210316;46.5;46.4;1011;0;0;1011;CHF;20200731;47.0884;20200318;38.6264;20191216;;XSWX;RS;CH;0;43.96
O FUESSLI N;CH0003420806;OFN;342080;120;120.5;117.5;20210316;118;118.5;2429;0;97;2526;CHF;20210316;120.5;20200529;86;19960802;;XSWX;RS;CH;0;109.3
OBSEVA N;CH0346177709;OBSN;34617770;3.31;3.48;3.22;20210316;3.45;3.4;81911;0;0;81911;CHF;20200706;6.9;20200318;1.71;20180713;;XSWX;RS;CH;0;3.51
OC OERLIKON N;CH0000816824;OERL;81682;10.77;11.06;10.64;20210316;10.64;11.06;809628;0;69231;878859;CHF;20210316;11.06;20200318;5.7;20100401;;XSWX;RS;CH;0;9.68
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;10.4;10.5;10.4;20210316;10.46;10.5;13333;0;0;13333;CHF;20210302;11.5;20200318;6.59;20080514;;XSWX;RS;CH;0;10.11
ORIOR N;CH0111677362;ORON;11167736;84.5;86.2;84.1;20210316;85;85.4;19157;0;329;19486;CHF;20210315;86.5;20201021;65.7;20100422;;XSWX;RS;CH;0;75.28
Peach Property N;CH0118530366;PEAN;11853036;51;51.2;49;20210316;48.9;49.1;37638;0;9141;46779;CHF;20210316;51.2;20200319;25.3;20101112;;XSWX;RS;CH;0;45.58
PERFECT N;CH0009115129;PRFN;911512;0.079;0.0815;0.079;20210316;0.079;0.079;131809;0;0;131809;CHF;20200810;0.3;20200406;0.012;19991018;;XSWX;RS;CH;0;0.08
