ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
BACHEM N -B-;CH0012530207;BANB;1253020;366.5;367;356;20210317;362;365;11570;0;3693;15263;CHF;20201005;418;20200323;158.6;20010629;;XSWX;RS;CH;0;368.38
BALOISE N;CH0012410517;BALN;1241051;158.8;160;158.2;20210317;159.8;159.7;87052;0;2358;89410;CHF;20210308;168.8;20200323;105.7;20180924;;XSWX;RS;CH;0;157.59
BANQUE PROFIL DE GESTION N;CH0473243506;BPDG;47324350;1.74;1.75;1.74;20210317;1.73;1.75;6121;0;0;6121;CHF;20201118;2.72;20200414;1.16;20190517;;XSWX;RS;CH;0;1.94
BARRY CALLEBAUT N;CH0009002962;BARN;900296;2048;2076;2036;20210317;2068;2050;11827;0;226;12053;CHF;20201230;2124;20200323;1721;19980615;;XSWX;RS;CH;0;2032.45
BASELLAND KB PS;CH0001473559;BLKB;147355;902;906;900;20210317;906;906;340;0;0;340;CHF;20210104;946;20200319;846;19960802;;XSWX;PC;CH;0;928.01
BASILEA N;CH0011432447;BSLN;1143244;46.9;47.8;46.02;20210317;47.68;47.8;107584;0;1460;109044;CHF;20210212;61.95;20200323;35.72;20040325;;XSWX;RS;CH;0;50.79
BASLER KB PS;CH0009236461;BSKP;923646;65.2;65.2;64.4;20210317;64.4;65;2379;0;0;2379;CHF;20200528;73.8;20201218;57.2;19980710;;XSWX;PC;CH;0;61.77
BB BIOTECH N;CH0038389992;BION;3838999;90.5;91.05;90;20210317;90.75;90.25;72024;0;1231;73255;CHF;20210209;93.45;20200319;47.02;20080422;;XSWX;RS;CH;0;83.84
BB BIOTECH N 2. LINIE;CH0027659793;BIOEE;2765979;48.8;;;20160311;48.8;;0;0;0;0;CHF;;;;;20061108;20220411;XSWX;RS;CH;0;
BC GENEVE N;CH0350494719;BCGE;35049471;161;162.5;160;20210317;161;162;1266;0;0;1266;CHF;20200605;184;20210121;152.5;20170202;;XSWX;RS;CH;0;158.81
BC JURA N;CH0350665672;BCJ;35066567;54;54;53;20210317;54;54;14;0;0;14;CHF;20201207;58.5;20201026;50;20170505;;XSWX;RS;CH;0;53.45
BC VAUD N;CH0531751755;BCVN;53175175;96;96.4;95.6;20210317;95.9;96;71117;0;1073;72190;CHF;20210216;101.6;20200319;67.5;20200528;;XSWX;RS;CH;0;96.04
BEKB / BCBE N;CH0009691608;BEKN;969160;215;215;213;20210317;212.5;213.5;7569;0;3026;10595;CHF;20200619;238;20200323;197.6;20000802;;XSWX;RS;CH;0;219.6
BELIMO N;CH0001503199;BEAN;150319;7110;7180;7080;20210317;7090;7180;832;0;123;955;CHF;20201117;8090;20200319;5220;19960802;;XSWX;RS;CH;0;7202.75
BELL FOOD GROUP N;CH0315966322;BELL;31596632;284.5;295;283;20210317;291.5;290;5961;0;139;6100;CHF;20210317;295;20200518;221.5;20160428;;XSWX;RS;CH;0;257.91
BELLEVUE GROUP N;CH0028422100;BBN;2842210;41.7;42.4;41.6;20210317;41.9;42;27962;0;2133;30095;CHF;20210302;43.5;20200415;19.55;20070115;;XSWX;RS;CH;0;37.12
BK LINTH N;CH0001307757;LINN;130775;525;530;520;20210317;535;530;102;0;0;102;CHF;20201005;565;20200612;460;19960802;;XSWX;RS;CH;0;515.04
BKW N;CH0130293662;BKW;13029366;108;110.6;107.6;20210317;108.8;109.2;59231;4500;3902;67633;CHF;20210208;111.4;20200319;69.1;20111212;;XSWX;RS;CH;0;103.85
Blackstone Resources N;CH0460027110;BLS;46002711;4.88;4.9;4.64;20210317;4.7;4.64;100547;0;0;100547;CHF;20200810;7.2;20200330;0.64;20190208;;XSWX;RS;CH;0;4.36
BOBST GRP N;CH0012684657;BOBNN;1268465;62.1;63.5;62;20210317;63.25;63.5;12548;0;81;12629;CHF;20210223;68.4;20200323;37.42;20011112;;XSWX;RS;CH;0;61.6
BOSSARD N;CH0238627142;BOSN;23862714;211;215;207;20210317;214;215;11581;0;493;12074;CHF;20210315;218;20200323;94.25;20140414;;XSWX;RS;CH;0;198.03
BUCHER N;CH0002432174;BUCN;243217;478.6;481.8;475.2;20210317;477.8;480.4;7605;0;944;8549;CHF;20210311;485.2;20200323;221.4;20050504;;XSWX;RS;CH;0;437.31
BURCKHARDT N;CH0025536027;BCHN;2553602;322;329;321;20210317;330;329;2718;0;24;2742;CHF;20210302;356;20200319;143.4;20060626;;XSWX;RS;CH;0;325.37
BURKHALTER N;CH0212255803;BRKN;21225580;70.4;70.6;69.2;20210317;69.7;70;1960;0;0;1960;CHF;20200605;72.9;20200324;50.5;20130529;;XSWX;RS;CH;0;67.61
BVZ HOL N;CH0008207356;BVZN;820735;875;875;870;20210317;870;870;32;0;0;32;CHF;20200430;1130;20201006;675;19990819;;XSWX;RS;CH;0;799.18
CALIDA N;CH0126639464;CALN;12663946;36.3;36.9;35.3;20210317;36.5;36.7;8994;0;75;9069;CHF;20210316;37;20200319;26.2;20110418;;XSWX;RS;CH;0;34.7
CASTLE ALT N;CH0005092751;CASN;509275;13.5;;;20210224;13.5;;0;0;0;0;CHF;20200617;13.5;20200327;12.5;19970410;;XSWX;RS;CH;0;13
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;10.4;10.4;10.1;20210317;10.1;10.2;7100;0;0;7100;CHF;20200512;11.6;20200319;9.2;20081216;;XSWX;RS;CH;0;10.05
CASTLE PRIVATE N 2. LINIE;CH0184587159;CPENE;18458715;13.9;;;20191230;13.9;;0;0;0;0;CHF;;;;;20190614;20220613;XSWX;RS;CH;0;
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;104.9;105.1;103.3;20210317;103.4;103.6;136872;0;2887;139759;CHF;20201110;115.3;20200319;72.35;20131030;;XSWX;RS;CH;0;100.53
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.36;0.36;0.35;20210317;0.35;0.35;740503;0;0;740503;CHF;20210315;0.38;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.29
CI COM SA;CH0001625810;CIE;162581;3.48;;;20210315;3.48;;0;0;0;0;CHF;20210212;5.2;20200403;1.65;19960802;;XSWX;BS;CH;0;3.92
CICOR TECH N;CH0008702190;CICN;870219;54.2;54.4;54;20210317;53.8;54;2682;0;0;2682;CHF;20210317;54.4;20200319;29.4;19980424;;XSWX;RS;CH;0;49.15
CIE FIN TR I;CH0014345117;CFT;1434511;118;118.5;117;20210317;117;117.5;658;0;0;658;CHF;20210317;118.5;20200319;91.8645;20020704;;XSWX;BS;CH;0;111.57
COLTENE N;CH0025343259;CLTN;2534325;112.2;114.8;111;20210317;114.2;114.6;3373;0;46;3419;CHF;20210311;119;20200319;56.1;20060623;;XSWX;RS;CH;0;98.64
COMET N;CH0360826991;COTN;36082699;224;224.5;221;20210317;221.5;221.5;20891;0;171;21062;CHF;20210303;226.5;20200319;71.3;20170426;;XSWX;RS;CH;0;208.95
CONZZETA N;CH0244017502;CON;24401750;1258;1270;1208;20210317;1286;1266;4194;0;176;4370;CHF;20210315;1326;20200323;719;20140714;;XSWX;RS;CH;0;1199.25
CPH N;CH0001624714;CPHN;162471;65.8;67.2;65;20210317;66;66.2;2956;0;0;2956;CHF;20200602;76;20200320;57;20010611;;XSWX;RS;CH;0;69.3
CREALOGIX N;CH0011115703;CLXN;1111570;121.5;121.5;120;20210317;121.5;120.5;307;0;0;307;CHF;20210111;133.5;20200323;82;20000907;;XSWX;RS;CH;0;124.94
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;12.105;12.105;11.84;20210317;11.94;11.84;900000;0;0;900000;CHF;20210225;13.495;20210128;11.51;20200106;20211230;XSWX;RS;CH;0;12.42
DAETWYLER I;CH0030486770;DAE;3048677;282.5;284.5;277.5;20210317;283.5;281;8359;0;1057;9416;CHF;20210310;289;20200323;136.8;20070706;;XSWX;BS;CH;0;267.35
DATACOLOR N;CH0008531045;DCN;853104;590;;;20210316;590;;0;0;0;0;CHF;20201118;650;20201030;505;19980423;;XSWX;RS;CH;0;550.52
DKSH N;CH0126673539;DKSH;12667353;72.9;73.8;72.75;20210317;73.5;73.65;38066;0;1448;39514;CHF;20210208;75;20200323;44.54;20120320;;XSWX;RS;CH;0;70.17
dormakaba N;CH0011795959;DOKA;1179595;637.5;638;631;20210317;636;635;5973;0;63;6036;CHF;20210317;638;20200319;391.4;20010212;;XSWX;RS;CH;0;546.83
DOTTIKON ES N;CH0582581713;DESN;58258171;178;178;176;20210317;176;176;3287;1123;79;4489;CHF;20201207;218;20200323;48;20201204;;XSWX;RS;CH;0;184.87
DUFRY N;CH0023405456;DUFN;2340545;67.82;68;66.54;20210317;68;67.86;382552;0;34481;417033;CHF;20210316;68.96;20200319;19.835;20190410;;XSWX;RS;CH;0;54.91
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;119.5;119.5;119;20210317;120;119.5;180;0;0;180;CHF;20210104;134.5;20200319;92;20080926;;XSWX;RS;CH;0;125.17
EEII I;CH0007162958;EEII;716295;3;;;20201221;3;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;2.34
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;6.95;7.03;6.89;20210317;6.97;6.97;99663;0;7223;106886;CHF;20200608;7.27;20200319;4.19;20051007;;XSWX;RS;CH;0;6.5
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;530;;;20210316;530;;0;0;0;0;CHF;20210316;530;20200408;434;19961204;;XSWX;RS;CH;0;496.09
EMMI N;CH0012829898;EMMN;1282989;939.5;940;929;20210317;934;937;2634;0;114;2748;CHF;20210203;953.5;20200319;733.5;20041206;;XSWX;RS;CH;0;919.99
EMS-CHEMIE N;CH0016440353;EMSN;1644035;827;829;822;20210317;830;829;12243;0;1228;13471;CHF;20210216;903.5;20200323;540.5;20100401;;XSWX;RS;CH;0;843.53
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35.2;35.2;35;20210317;35.4;35.2;403;0;0;403;CHF;20210304;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.61
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;;;20210305;9.35;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.2115;0.2135;0.21;20210317;0.21;0.2135;1733431;0;0;1733431;CHF;20200810;0.374;20200323;0.1502;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;69.5;69.5;67.8;20210317;68;68;6990;0;0;6990;CHF;20210317;69.5;20200323;35.3;19980817;;XSWX;RS;CH;0;60.25
FISCHER N;CH0001752309;FI-N;175230;1280;1297;1268;20210317;1292;1289;13274;0;822;14096;CHF;20210309;1324;20200323;552;19960802;;XSWX;RS;CH;0;1192.3
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;160.7;162.5;159.6;20210317;162;161.2;75571;0;4849;80420;CHF;20210309;170.2;20200319;94;20160506;;XSWX;RS;CH;0;155.98
FORBO N;CH0003541510;FORN;354151;1620;1634;1614;20210317;1634;1634;1991;0;12;2003;CHF;20210311;1714;20200323;1044;19960802;;XSWX;RS;CH;0;1568.33
Fundamenta Real Estate N;CH0045825517;FREN;4582551;18.8;19;18.75;20210317;19;19;2894;0;0;2894;CHF;20210317;19;20200319;14.75;20181206;;XSWX;RS;CH;0;17.94
GALENICA N;CH0360674466;GALE;36067446;58.8;59.2;58.3;20210317;58.5;58.75;128648;0;4651;133299;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.61
GAM N;CH0102659627;GAM;10265962;2.846;2.87;2.734;20210317;2.79;2.78;892201;165696;56802;1114699;CHF;20200608;2.92;20200323;1.18;20100621;;XSWX;RS;CH;0;2.25
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;190.5;192.5;189.5;20210317;193.5;191;725;0;0;725;CHF;20200326;208;20201104;145;20000808;;XSWX;BS;CH;0;185.32
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;579.6;584.4;579.4;20210317;584.8;584.4;1000;0;0;1000;CHF;20210113;599;20200319;392;20200917;20220916;XSWX;RS;CH;0;559.09
GLARNER KB N;CH0189396655;GLKBN;18939665;30.2;30.9;30.2;20210317;30.5;30.4;3578;0;0;3578;CHF;20200331;32.7;20200319;28;20140624;;XSWX;RS;CH;0;30.15
GMSA N;CH0012949464;GMI;1294946;340;340;340;20210317;340;340;2;0;0;2;CHF;20200421;374;20200323;280;20011015;;XSWX;RS;CH;0;332.88
GRAUB KB PS;CH0001340204;GRKP;134020;1480;1480;1465;20210317;1470;1470;160;0;0;160;CHF;20200925;1580;20200319;1350;19960802;;XSWX;PC;CH;0;1483.18
GURIT I;CH0008012236;GUR;801223;2315;2400;2310;20210317;2415;2400;1138;0;15;1153;CHF;20210112;2800;20200319;987;19990615;;XSWX;BS;CH;0;2518.89
HBM N;CH0012627250;HBMN;1262725;328;331.5;325;20210317;324.5;325;9251;0;106;9357;CHF;20210215;351.5;20200323;152.2;20080214;;XSWX;RS;CH;0;320.6
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;107.5;108.5;106.6;20210317;106.8;107.3;95183;0;6680;101863;CHF;20210309;109.7;20200323;66;20190513;;XSWX;RS;CH;0;95.92
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;106.5;107;105;20210317;106.5;105.5;1317;0;0;1317;CHF;20210105;113;20200319;73.8;20140516;;XSWX;RS;CH;0;104.43
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;27;27;27;20210317;28.2;27;7;0;0;7;CHF;20200323;40.6;20210225;24.8;19960802;;XSWX;BS;CH;0;28.16
HOCHDORF N;CH0024666528;HOCN;2466652;60.9;60.9;60;20210317;60.8;60.8;497;0;0;497;CHF;20200804;82;20200323;54;20110517;;XSWX;RS;CH;0;61.37
HUBER+SUHNER N;CH0030380734;HUBN;3038073;70.8;71.1;70;20210317;70.8;70;14394;0;424;14818;CHF;20210125;77;20200319;46.05;20070706;;XSWX;RS;CH;0;72.68
HYPO LENZB N;CH0001341608;HBLN;134160;4360;4380;4340;20210317;4340;4340;22;0;0;22;CHF;20210222;4400;20201228;4160;19960802;;XSWX;RS;CH;0;4268.32
IDORSIA N;CH0363463438;IDIA;36346343;26.5;26.68;26.24;20210317;26.58;26.58;174714;0;3273;177987;CHF;20200518;32.62;20200319;20.96;20170616;;XSWX;RS;CH;0;26.22
IMPLENIA N;CH0023868554;IMPN;2386855;27.06;27.3;26.84;20210317;27.16;27;32933;0;621;33554;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;25.84
INA INVEST N;CH0524026959;INA;52402695;18.68;18.74;18.56;20210317;18.76;18.74;2100;0;500;2600;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;19.08
INFICON N;CH0011029946;IFCN;1102994;991;997;980;20210317;997;997;2063;0;87;2150;CHF;20210303;1088;20200323;488.6;20001109;;XSWX;RS;CH;0;970.43
INTERROLL N;CH0006372897;INRN;637289;3055;3080;3040;20210317;3065;3065;645;0;21;666;CHF;20210316;3100;20200319;1160;19970605;;XSWX;RS;CH;0;2779.48
INTERSHOP N;CH0273774791;ISN;27377479;620;627;619;20210317;622;620;687;0;47;734;CHF;20210317;627;20200319;467;20150414;;XSWX;RS;CH;0;600.61
INVESTIS N;CH0325094297;IREN;32509429;87.8;87.8;87;20210317;87.6;87.8;95;0;0;95;CHF;20210106;92;20200319;71;20160630;;XSWX;RS;CH;0;87.79
IVF HARTMANN N;CH0187624256;VBSN;18762425;181;181;176;20210317;178;180;215;0;0;215;CHF;20210203;193;20200323;125;20120716;;XSWX;RS;CH;0;184.74
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;59.48;;;20210316;59.48;;0;0;0;0;CHF;20210316;59.72;20200319;25.16;20191120;20220228;XSWX;RS;CH;0;57.96
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;146.4;146.4;144;20210317;145.8;146;2652;0;42;2694;CHF;20210301;149.2;20200319;97.5;20040416;;XSWX;RS;CH;0;138.7
KARDEX N;CH0100837282;KARN;10083728;196.8;201;194.4;20210317;198.8;201;8216;0;1371;9587;CHF;20210121;219.5;20200323;101.4;20090423;;XSWX;RS;CH;0;200.99
KLINGELNBERG N;CH0420462266;KLIN;42046226;21.9;22.1;21.3;20210317;21.5;21.5;37791;0;0;37791;CHF;20210104;23.4;20200401;9.5;20180620;;XSWX;RS;CH;0;21.3
KOMAX N;CH0010702154;KOMN;1070215;230.4;232;224.2;20210317;230.8;230.6;17343;0;543;17886;CHF;20210310;266.6;20200515;119;20000524;;XSWX;RS;CH;0;219.96
KUDELSKI I;CH0012268360;KUD;1226836;4.655;4.7;4.655;20210317;4.715;4.7;6881;0;0;6881;CHF;20210128;5.21;20200325;2.505;20100401;;XSWX;BS;CH;0;4.41
Kuros N;CH0325814116;KURN;32581411;2.2;2.23;2.17;20210317;2.24;2.19;33946;0;0;33946;CHF;20200811;2.6994;20200319;1.6261;20160623;;XSWX;RS;CH;0;2.17
LALIQUE GROUP N;CH0033813293;LLQ;3381329;33.2;33.8;33.2;20210317;33.4;33.8;211;0;0;211;CHF;20201123;40;20200810;22.4;20180625;;XSWX;RS;CH;0;34.67
Landis+Gyr N;CH0371153492;LAND;37115349;64.4;65.3;64.4;20210317;64.95;65;41222;0;1001;42223;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;67.38
LECLANCHE N;CH0110303119;LECN;11030311;0.912;0.94;0.9;20210317;0.928;0.928;246893;0;0;246893;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.05
LEM N;CH0022427626;LEHN;2242762;1930;1930;1890;20210317;1904;1904;466;0;3;469;CHF;20210311;1984;20200323;850;20050923;;XSWX;RS;CH;0;1829.63
LEONTEQ N;CH0190891181;LEON;19089118;44.15;44.2;43.55;20210317;44;44.2;9988;0;329;10317;CHF;20200722;48;20200421;29.65;20121019;;XSWX;RS;CH;0;41.02
LINDT N;CH0010570759;LISN;1057075;85700;86100;85200;20210317;85900;85700;72;0;1;73;CHF;20210104;89400;20200319;66700;20170918;;XSWX;RS;CH;0;85844.78
LINDT PS;CH0010570767;LISP;1057076;8195;8255;8165;20210317;8210;8200;970;0;36;1006;CHF;20210105;8665;20200319;6520;20000508;;XSWX;PC;CH;0;8160.96
LUZERNER KB N;CH0011693600;LUKN;1169360;430;430;423;20210317;427.5;427.5;874;0;36;910;CHF;20210304;443.5;20200319;359;20010312;;XSWX;RS;CH;0;408.07
MCH GROUP N;CH0039542854;MCHN;3954285;13.55;13.75;13.25;20210317;13.65;13.75;4489;0;0;4489;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;12.99
MEDACTA GROUP N;CH0468525222;MOVE;46852522;108;108;105;20210317;107.6;105;4578;0;1739;6317;CHF;20210217;110;20200319;39.8;20190404;;XSWX;RS;CH;0;98.85
MEDARTIS N;CH0386200239;MED;38620023;59.9;60.5;59.1;20210317;60.4;60.3;10206;10000;220;20426;CHF;20210316;60.7;20200323;31.6;20180323;;XSWX;RS;CH;0;51.75
MEIER TOBLER N;CH0208062627;MTG;20806262;15.9;15.9;15;20210317;15.25;15;17191;0;0;17191;CHF;20210317;15.9;20201027;8.92;20130410;;XSWX;RS;CH;0;13.6
Metall Zug AG;CH0039821084;METN;3982108;1955;1970;1925;20210317;1895;1970;298;0;146;444;CHF;20210316;2000;20200319;914.8424;20080526;;XSWX;RS;CH;0;1637.46
MEYER BURGER N;CH0108503795;MBTN;10850379;0.4158;0.425;0.4096;20210317;0.421;0.425;10558969;0;410679;10969648;CHF;20210222;0.5045;20200320;0.072;20100118;;XSWX;RS;CH;0;0.39
MIKRON N;CH0003390066;MIKN;339006;6.08;6.2;5.98;20210317;6.2;6.2;8616;0;0;8616;CHF;20210127;6.36;20200319;4.2;19960802;;XSWX;RS;CH;0;5.8
MOBILEZONE N;CH0276837694;MOZN;27683769;11.66;11.9;11.6;20210317;11.88;11.9;53786;0;1316;55102;CHF;20210316;12.3;20200323;7.08;20150428;;XSWX;RS;CH;0;10.55
MOBIMO N;CH0011108872;MOBN;1110887;285.5;288;283.5;20210317;285.5;287;7906;0;322;8228;CHF;20210114;297;20200323;231;20050623;;XSWX;RS;CH;0;284.22
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;23.7;23.95;23.45;20210317;23.4;23.7;36648;0;626;37274;CHF;20210211;28.7;20200626;13.42;20141105;;XSWX;RS;CH;0;23.56
nebag N;CH0005059438;NBEN;505943;9.6;9.65;9.45;20210317;9.65;9.65;2833;0;0;2833;CHF;20210205;9.8;20200319;6.95;20051104;;XSWX;RS;CH;0;9.44
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;101.26;101.42;100.78;20210317;101.2;101.38;280000;0;0;280000;CHF;20200723;112.06;20200323;92.57;20170704;20221230;XSWX;RS;CH;0;100.09
NEW VALUE N;CH0010819867;NEWN;1081986;0.45;;;20210316;0.42;;0;0;0;0;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.47
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;79.05;79.73;78.75;20210317;79.64;79.6;335000;0;0;335000;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.47
Novavest Real Estate N;CH0212186248;NREN;21218624;46.1;46.5;46;20210317;46.5;46.4;726;0;0;726;CHF;20200731;47.0884;20200319;39.821;20191216;;XSWX;RS;CH;0;43.98
O FUESSLI N;CH0003420806;OFN;342080;112.5;116;111;20210317;120;115.5;7209;0;120;7329;CHF;20210316;120.5;20200529;86;19960802;;XSWX;RS;CH;0;109.8
OBSEVA N;CH0346177709;OBSN;34617770;3.28;3.31;3.11;20210317;3.31;3.3;165543;0;12;165555;CHF;20200706;6.9;20201124;1.745;20180713;;XSWX;RS;CH;0;3.52
OC OERLIKON N;CH0000816824;OERL;81682;10.86;10.87;10.67;20210317;10.77;10.8;539908;0;78657;618565;CHF;20210316;11.06;20200319;5.91;20100401;;XSWX;RS;CH;0;9.72
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;10.5;10.56;10.4;20210317;10.4;10.5;16906;0;0;16906;CHF;20210302;11.5;20200319;6.6;20080514;;XSWX;RS;CH;0;10.12
ORIOR N;CH0111677362;ORON;11167736;83.9;85.4;82.3;20210317;84.5;85;15705;0;616;16321;CHF;20210315;86.5;20201021;65.7;20100422;;XSWX;RS;CH;0;75.48
Peach Property N;CH0118530366;PEAN;11853036;51.2;51.4;50.8;20210317;51;51.2;24049;0;382;24431;CHF;20210317;51.4;20200319;25.3;20101112;;XSWX;RS;CH;0;45.82
PERFECT N;CH0009115129;PRFN;911512;0.077;0.082;0.077;20210317;0.079;0.082;171430;0;0;171430;CHF;20200810;0.3;20200406;0.012;19991018;;XSWX;RS;CH;0;0.08
