ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
APG SGA N;CH0019107025;APGN;1910702;188.8;188.8;184;20210305;185;187.4;721;0;2;723;CHF;20200309;238;20200316;155.2;20040818;;XSWX;RS;CH;0;190.69
ARBONIA N;CH0110240600;ARBN;11024060;16.3;16.5;16.16;20210305;16.28;16.22;213097;0;8818;221915;CHF;20210305;16.5;20200316;5.75;20100422;;XSWX;RS;CH;0;14.57
Arundel N;CH0002271010;ARON;227101;2.6;;;20210304;2.6;;0;0;0;0;CHF;20200828;4;20200331;1.52;20050729;;XSWX;RS;CH;0;2.49
ARYZTA N;CH0043238366;ARYN;4323836;0.8005;0.83;0.791;20210305;0.8145;0.814;3753518;0;35758;3789276;CHF;20200916;0.875;20200416;0.281;20180924;;XSWX;RS;CH;0;0.75
ASCOM N;CH0011339204;ASCN;1133920;14.38;14.72;14.08;20210305;14.6;14.44;73946;0;374;74320;CHF;20210202;15.76;20200323;4.37;20001108;;XSWX;RS;CH;0;14.14
ASMALLWORLD N;CH0404880129;ASWN;40488012;3.19;3.19;3.1;20210305;3.19;3.1;916;0;0;916;CHF;20201230;4.88;20200526;1.3;20180320;;XSWX;RS;CH;0;3.12
AUTONEUM N;CH0127480363;AUTN;12748036;165.1;168;162.8;20210305;164.5;166;7951;0;270;8221;CHF;20210113;175.7;20200319;50;20110513;;XSWX;RS;CH;0;161.13
BACHEM N -B-;CH0012530207;BANB;1253020;321;328;317.5;20210305;327;325;12798;0;1642;14440;CHF;20201005;418;20200309;147;20010629;;XSWX;RS;CH;785;369.17
BALOISE N;CH0012410517;BALN;1241051;164.7;165.2;163.5;20210305;165.8;165.2;73993;0;2674;76667;CHF;20210304;167;20200323;105.7;20180924;;XSWX;RS;CH;0;156.49
BANQUE PROFIL DE GESTION N;CH0473243506;BPDG;47324350;1.68;1.87;1.68;20210305;1.8;1.87;13762;0;0;13762;CHF;20201118;2.72;20200414;1.16;20190517;;XSWX;RS;CH;0;1.97
BARRY CALLEBAUT N;CH0009002962;BARN;900296;2050;2050;2030;20210305;2054;2050;4678;0;355;5033;CHF;20201230;2124;20200316;1626;19980615;;XSWX;RS;CH;0;2026.37
BASELLAND KB PS;CH0001473559;BLKB;147355;922;926;922;20210305;926;924;30;0;0;30;CHF;20210104;946;20200319;846;19960802;;XSWX;PC;CH;0;930.37
BASILEA N;CH0011432447;BSLN;1143244;44.22;45.6;44;20210305;45.88;45.6;191816;0;3924;195740;CHF;20210212;61.95;20200316;29.28;20040325;;XSWX;RS;CH;0;51.41
BASLER KB PS;CH0009236461;BSKP;923646;64.2;64.8;64.2;20210305;64.8;64.4;1362;0;0;1362;CHF;20200528;73.8;20201218;57.2;19980710;;XSWX;PC;CH;0;61.29
BB BIOTECH N;CH0038389992;BION;3838999;83.35;85.4;83;20210305;85.85;85.2;129049;234;9809;139092;CHF;20210209;93.45;20200316;41.78;20080422;;XSWX;RS;CH;0;82.17
BB BIOTECH N 2. LINIE;CH0027659793;BIOEE;2765979;48.8;;;20160311;48.8;;0;0;0;0;CHF;;;;;20061108;20220411;XSWX;RS;CH;0;
BC GENEVE N;CH0350494719;BCGE;35049471;160.5;162.5;160.5;20210305;160.5;162.5;366;0;35;401;CHF;20200309;195.5;20210121;152.5;20170202;;XSWX;RS;CH;0;158.65
BC JURA N;CH0350665672;BCJ;35066567;53;54;53;20210305;54;53;13;0;0;13;CHF;20201207;58.5;20201026;50;20170505;;XSWX;RS;CH;0;53.69
BC VAUD N;CH0531751755;BCVN;53175175;93.8;95.2;93.7;20210305;95;95.2;78746;0;1181;79927;CHF;20210216;101.6;20200319;67.5;20200528;;XSWX;RS;CH;0;95.95
BEKB / BCBE N;CH0009691608;BEKN;969160;215;218;215;20210305;216.5;217.5;2607;0;87;2694;CHF;20200619;238;20200323;197.6;20000802;;XSWX;RS;CH;0;221.41
BELIMO N;CH0001503199;BEAN;150319;6780;6780;6640;20210305;6700;6750;1047;0;124;1171;CHF;20201117;8090;20200317;4675;19960802;;XSWX;RS;CH;0;7267.51
BELL FOOD GROUP N;CH0315966322;BELL;31596632;276.5;280;273;20210305;277.5;277.5;5355;0;6;5361;CHF;20210305;280;20200316;210;20160428;;XSWX;RS;CH;0;252.95
BELLEVUE GROUP N;CH0028422100;BBN;2842210;41.8;42.5;41.8;20210305;42.4;42.4;25234;0;383;25617;CHF;20210302;43.5;20200415;19.55;20070115;;XSWX;RS;CH;0;35.54
BK LINTH N;CH0001307757;LINN;130775;535;535;515;20210305;530;520;123;0;0;123;CHF;20201005;565;20200612;460;19960802;;XSWX;RS;CH;0;509.84
BKW N;CH0130293662;BKW;13029366;101.8;102.8;100.8;20210305;102.6;102.8;53048;0;753;53801;CHF;20210208;111.4;20200319;69.1;20111212;;XSWX;RS;CH;0;102.73
Blackstone Resources N;CH0460027110;BLS;46002711;4.36;4.58;4.16;20210305;4.28;4.24;30524;0;0;30524;CHF;20200810;7.2;20200330;0.64;20190208;;XSWX;RS;CH;0;4.31
BOBST GRP N;CH0012684657;BOBNN;1268465;61.1;62.55;58.75;20210305;57.15;58.75;44509;0;954;45463;CHF;20210223;68.4;20200316;33;20011112;;XSWX;RS;CH;0;60.68
BOSSARD N;CH0238627142;BOSN;23862714;206.5;210;204;20210305;208;210;11424;0;2249;13673;CHF;20210203;215;20200316;90;20140414;;XSWX;RS;CH;0;191.31
BUCHER N;CH0002432174;BUCN;243217;449.2;454;446.4;20210305;450;450;15851;0;1670;17521;CHF;20210303;481.6;20200316;220.2;20050504;;XSWX;RS;CH;0;426.67
BURCKHARDT N;CH0025536027;BCHN;2553602;338.5;346;336.5;20210305;340.5;339;2750;0;119;2869;CHF;20210302;356;20200316;138;20060626;;XSWX;RS;CH;0;320.64
BURKHALTER N;CH0212255803;BRKN;21225580;69.7;70.5;68.1;20210305;70.2;70.2;5610;0;199;5809;CHF;20200310;75;20200316;45.3;20130529;;XSWX;RS;CH;0;67.03
BVZ HOL N;CH0008207356;BVZN;820735;880;880;865;20210305;880;880;89;0;0;89;CHF;20200310;1170;20201006;675;19990819;;XSWX;RS;CH;0;797.19
CALIDA N;CH0126639464;CALN;12663946;34.8;35;34.2;20210305;34;34.2;9695;0;32;9727;CHF;20210125;37;20200318;25;20110418;;XSWX;RS;CH;0;33.99
CASTLE ALT N;CH0005092751;CASN;509275;13;;;20210224;13;;0;0;0;0;CHF;20200309;14;20200312;12.3;19970410;;XSWX;RS;CH;0;13
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;10;10.4;10;20210305;10.1;10.2;4299;0;0;4299;CHF;20200310;11.8;20200316;8.04;20081216;;XSWX;RS;CH;0;10.01
CASTLE PRIVATE N 2. LINIE;CH0184587159;CPENE;18458715;13.9;;;20191230;13.9;;0;0;0;0;CHF;;;;;20190614;20220613;XSWX;RS;CH;0;
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;96.1;97.15;95.65;20210305;96.45;95.75;87495;0;6344;93839;CHF;20201110;115.3;20200318;70;20131030;;XSWX;RS;CH;63309;100.49
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.31;0.32;0.31;20210305;0.33;0.32;1316920;0;0;1316920;CHF;20210303;0.37;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.24
CI COM SA;CH0001625810;CIE;162581;3.52;;;20210304;3.52;;0;0;0;0;CHF;20210212;5.2;20200316;1.6;19960802;;XSWX;BS;CH;0;3.94
CICOR TECH N;CH0008702190;CICN;870219;50.8;51.8;50;20210305;52;51.2;1918;0;0;1918;CHF;20210304;52;20200316;28.25;19980424;;XSWX;RS;CH;0;47.97
CIE FIN TR I;CH0014345117;CFT;1434511;112;113;112;20210305;112;113;268;0;0;268;CHF;20200831;117;20200316;89.4272;20020704;;XSWX;BS;CH;0;110.98
COLTENE N;CH0025343259;CLTN;2534325;111.2;111.6;108.6;20210305;108.6;109;5250;0;40;5290;CHF;20210218;113.6;20200319;56.1;20060623;;XSWX;RS;CH;0;91.86
COMET N;CH0360826991;COTN;36082699;211;217;210;20210305;215.5;215.5;18171;0;1481;19652;CHF;20210303;226.5;20200319;71.3;20170426;;XSWX;RS;CH;0;202.64
CONZZETA N;CH0244017502;CON;24401750;1286;1300;1266;20210305;1272;1282;1282;0;7;1289;CHF;20210303;1314;20200316;716;20140714;;XSWX;RS;CH;0;1176.06
CPH N;CH0001624714;CPHN;162471;66.2;67;66.2;20210305;66.8;67;354;0;0;354;CHF;20200309;78.6;20200320;57;20010611;;XSWX;RS;CH;0;70
CREALOGIX N;CH0011115703;CLXN;1111570;124;124.5;123;20210305;125;123.5;272;0;0;272;CHF;20210111;133.5;20200323;82;20000907;;XSWX;RS;CH;0;124.42
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;12.885;12.985;12.755;20210305;12.935;12.835;500000;0;0;500000;CHF;20210225;13.495;20200313;7.3;20200106;20211230;XSWX;RS;CH;0;12.47
CS REF LogisticsPlus ANR;CH0589954467;CSLOG1;58995446;10.1;10.48;9.73;20210305;10.1;10.11;279841;0;0;279841;CHF;20210301;11.24;20210305;9.73;20210301;20210310;XSWX;RI;CH;0;10.35
DAETWYLER I;CH0030486770;DAE;3048677;282;284.5;276.5;20210305;279.5;281;11327;0;858;12185;CHF;20210218;285.5;20200316;125.6;20070706;;XSWX;BS;CH;0;263.35
DATACOLOR N;CH0008531045;DCN;853104;570;590;570;20210305;595;590;55;0;0;55;CHF;20200312;690;20201030;505;19980423;;XSWX;RS;CH;0;547.69
DKSH N;CH0126673539;DKSH;12667353;69.35;69.65;68.5;20210305;69.65;69.2;43678;0;4764;48442;CHF;20210208;75;20200316;41;20120320;;XSWX;RS;CH;0;68.92
dormakaba N;CH0011795959;DOKA;1179595;584.5;585.5;575.5;20210305;591;585.5;6665;0;403;7068;CHF;20210304;600;20200316;379;20010212;;XSWX;RS;CH;0;530.98
DOTTIKON ES N;CH0582581713;DESN;58258171;184;190;184;20210305;191;190;5809;0;0;5809;CHF;20201207;218;20200323;48;20201204;;XSWX;RS;CH;0;191.15
DUFRY N;CH0023405456;DUFN;2340545;59.8;62.86;59.1;20210305;62.68;62;450857;0;12432;463289;CHF;20210302;65.94;20200318;19.4;20190410;;XSWX;RS;CH;0;53.32
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;121;124;121;20210305;122;121.5;220;0;0;220;CHF;20210104;134.5;20200318;90;20080926;;XSWX;RS;CH;0;125.29
EEII I;CH0007162958;EEII;716295;2.8;;;20201221;2.8;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;2.34
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;6.72;6.72;6.4;20210305;6.7;6.52;193858;0;6117;199975;CHF;20200608;7.27;20200316;3.825;20051007;;XSWX;RS;CH;0;6.31
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;494;;;20210304;494;;0;0;0;0;CHF;20210304;494;20200408;434;19961204;;XSWX;RS;CH;0;481.61
EMMI N;CH0012829898;EMMN;1282989;923.5;926.5;916;20210305;919.5;916;3186;0;844;4030;CHF;20210203;953.5;20200318;725;20041206;;XSWX;RS;CH;0;911.67
EMS-CHEMIE N;CH0016440353;EMSN;1644035;794;805.5;793.5;20210305;801.5;799.5;14715;0;791;15506;CHF;20210216;903.5;20200316;496.6;20100401;;XSWX;RS;CH;0;843.01
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35.5;35.5;35;20210305;35;35;2399;0;0;2399;CHF;20210304;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.34
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;9.35;9.35;20210305;9.6;9.35;234;0;0;234;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.218;0.225;0.2105;20210305;0.2185;0.2125;2277541;0;0;2277541;CHF;20200810;0.374;20200323;0.1502;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;60;60.4;59.4;20210305;60;60;8821;0;2520;11341;CHF;20210218;61.9;20200316;33.8;19980817;;XSWX;RS;CH;0;57.55
FISCHER N;CH0001752309;FI-N;175230;1262;1291;1260;20210305;1295;1281;15555;0;574;16129;CHF;20210303;1312;20200316;518;19960802;;XSWX;RS;CH;0;1160.63
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;160.5;162.7;159.6;20210305;162.3;161.4;53360;0;7960;61320;CHF;20210224;166.9;20200316;83.65;20160506;;XSWX;RS;CH;0;154.49
FORBO N;CH0003541510;FORN;354151;1634;1662;1614;20210305;1628;1636;2086;0;1;2087;CHF;20210303;1664;20200323;1044;19960802;;XSWX;RS;CH;0;1545.05
Fundamenta Real Estate N;CH0045825517;FREN;4582551;18.1;18.25;18;20210305;17.9;18;2994;0;0;2994;CHF;20210218;18.75;20200318;14.4;20181206;;XSWX;RS;CH;0;17.87
GALENICA N;CH0360674466;GALE;36067446;57.25;58.3;57.2;20210305;57.7;57.6;143539;0;28909;172448;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.65
GAM N;CH0102659627;GAM;10265962;2.27;2.308;2.19;20210305;2.278;2.29;703110;0;100483;803593;CHF;20200608;2.92;20200323;1.18;20100621;;XSWX;RS;CH;0;2.14
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;195;195;192.5;20210305;194;194;40;0;0;40;CHF;20200326;208;20201104;145;20000808;;XSWX;BS;CH;0;183.83
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;555.8;558.2;552.2;20210305;556.2;552.4;1200;0;0;1200;CHF;20210113;599;20200316;367;20200917;20220916;XSWX;RS;CH;0;552.07
GLARNER KB N;CH0189396655;GLKBN;18939665;30.7;31;30.6;20210305;30.8;30.9;3097;0;0;3097;CHF;20200312;34.1;20200319;28;20140624;;XSWX;RS;CH;0;30.02
GMSA N;CH0012949464;GMI;1294946;340;340;338;20210305;330;338;143;0;0;143;CHF;20200421;374;20200323;280;20011015;;XSWX;RS;CH;0;332.5
GRAUB KB PS;CH0001340204;GRKP;134020;1460;1480;1460;20210305;1480;1480;198;0;0;198;CHF;20200925;1580;20200319;1350;19960802;;XSWX;PC;CH;0;1488.94
GURIT I;CH0008012236;GUR;801223;2245;2305;2210;20210305;2255;2255;1254;0;195;1449;CHF;20210112;2800;20200316;980;19990615;;XSWX;BS;CH;0;2520.56
HBM N;CH0012627250;HBMN;1262725;335.5;345;328;20210305;338;336;18674;0;70;18744;CHF;20210215;351.5;20200323;152.2;20080214;;XSWX;RS;CH;0;317.35
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;105.3;105.7;104.4;20210305;106.2;105.6;84371;0;2534;86905;CHF;20200310;118.7;20200323;66;20190513;;XSWX;RS;CH;0;93.72
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;102.5;102.5;100.5;20210305;101.5;100.5;135;0;0;135;CHF;20210105;113;20200317;73;20140516;;XSWX;RS;CH;0;104
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;26.8;;;20210304;26.8;;0;0;0;0;CHF;20200323;40.6;20210225;24.8;19960802;;XSWX;BS;CH;0;28.34
HOCHDORF N;CH0024666528;HOCN;2466652;60.1;61.7;60.1;20210305;61.9;60.6;511;0;0;511;CHF;20200804;82;20200316;50;20110517;;XSWX;RS;CH;0;61.77
HUBER+SUHNER N;CH0030380734;HUBN;3038073;71.1;72.5;70.7;20210305;72.3;72.5;16405;0;2824;19229;CHF;20210125;77;20200316;44.75;20070706;;XSWX;RS;CH;0;72.29
HYPO LENZB N;CH0001341608;HBLN;134160;4300;;;20210304;4300;;0;0;0;0;CHF;20200309;4560;20201228;4160;19960802;;XSWX;RS;CH;0;4256.28
IDORSIA N;CH0363463438;IDIA;36346343;24.98;25.44;24.64;20210305;25.4;25.3;461286;0;70410;531696;CHF;20200518;32.62;20200316;18.69;20170616;;XSWX;RS;CH;0;26.17
IMPLENIA N;CH0023868554;IMPN;2386855;27.22;28.64;27.04;20210305;28.6;28.54;60970;0;1961;62931;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;25.24
INA INVEST N;CH0524026959;INA;52402695;19.2;19.2;19.02;20210305;19.2;19.02;1373;0;578;1951;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;19.04
INFICON N;CH0011029946;IFCN;1102994;992;1020;978;20210305;1008;978;3032;0;34;3066;CHF;20210303;1088;20200323;488.6;20001109;;XSWX;RS;CH;0;945.4
INTERROLL N;CH0006372897;INRN;637289;2945;2975;2900;20210305;2970;2975;921;0;38;959;CHF;20210303;3095;20200319;1160;19970605;;XSWX;RS;CH;0;2752.11
INTERSHOP N;CH0273774791;ISN;27377479;598;602;594;20210305;598;596;694;0;70;764;CHF;20200309;673;20200319;467;20150414;;XSWX;RS;CH;0;598.2
INVESTIS N;CH0325094297;IREN;32509429;87.8;87.8;86.4;20210305;86.8;86.4;735;0;102;837;CHF;20210106;92;20200318;70.2;20160630;;XSWX;RS;CH;0;87.82
IVF HARTMANN N;CH0187624256;VBSN;18762425;182;184;182;20210305;184;182;464;0;0;464;CHF;20210203;193;20200323;125;20120716;;XSWX;RS;CH;0;185
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;55.8;56.42;55.78;20210305;56.48;55.78;30000;0;0;30000;CHF;20210303;58.08;20200317;24.76;20191120;20220228;XSWX;RS;CH;0;56.76
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;143.2;146.8;142.6;20210305;146.8;146.8;887;0;0;887;CHF;20210301;149.2;20200316;91.9;20040416;;XSWX;RS;CH;0;138.06
KARDEX N;CH0100837282;KARN;10083728;187.4;193;187;20210305;192;191;11049;0;2008;13057;CHF;20210121;219.5;20200316;92.3;20090423;;XSWX;RS;CH;0;199.03
KLINGELNBERG N;CH0420462266;KLIN;42046226;21;21.1;21;20210305;21.1;21;1924;0;0;1924;CHF;20210104;23.4;20200317;9.41;20180620;;XSWX;RS;CH;0;20.92
KOMAX N;CH0010702154;KOMN;1070215;237.6;240.2;234.4;20210305;240;240.2;8646;0;565;9211;CHF;20210208;248;20200515;119;20000524;;XSWX;RS;CH;0;209.87
KUDELSKI I;CH0012268360;KUD;1226836;4.645;4.715;4.54;20210305;4.71;4.705;60360;0;0;60360;CHF;20210128;5.21;20200325;2.505;20100401;;XSWX;BS;CH;0;4.36
Kuros N;CH0325814116;KURN;32581411;2.2;2.27;2.19;20210305;2.2;2.21;26320;0;0;26320;CHF;20200811;2.6994;20200316;1.3866;20160623;;XSWX;RS;CH;0;2.17
LALIQUE GROUP N;CH0033813293;LLQ;3381329;33.2;34.2;33.2;20210305;34;34.2;40;0;0;40;CHF;20201123;40;20200316;21.2;20180625;;XSWX;RS;CH;0;34.87
Landis+Gyr N;CH0371153492;LAND;37115349;61.5;62.35;61;20210305;61.7;61.45;80925;0;9747;90672;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;67.48
LECLANCHE N;CH0110303119;LECN;11030311;0.986;0.986;0.96;20210305;0.96;0.96;146362;0;0;146362;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.04
LEM N;CH0022427626;LEHN;2242762;1858;1874;1840;20210305;1856;1856;567;0;4;571;CHF;20210125;1958;20200323;850;20050923;;XSWX;RS;CH;0;1806.49
LEONTEQ N;CH0190891181;LEON;19089118;44.1;44.5;43.8;20210305;44.3;43.85;23984;0;2151;26135;CHF;20200722;48;20200421;29.65;20121019;;XSWX;RS;CH;0;40.4
LINDT N;CH0010570759;LISN;1057075;84500;84600;83600;20210305;84300;84000;69;0;1;70;CHF;20210104;89400;20200318;65200;20170918;;XSWX;RS;CH;0;85846.72
LINDT PS;CH0010570767;LISP;1057076;8115;8155;8065;20210305;8135;8135;1088;0;92;1180;CHF;20210105;8665;20200318;6365;20000508;;XSWX;PC;CH;0;8168.39
LUZERNER KB N;CH0011693600;LUKN;1169360;439.5;439.5;434;20210305;440;434.5;1605;0;74;1679;CHF;20210304;443.5;20200316;347.5;20010312;;XSWX;RS;CH;0;405.26
MCH GROUP N;CH0039542854;MCHN;3954285;13.65;13.65;13.4;20210305;13.5;13.4;2648;0;0;2648;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;12.72
MEDACTA GROUP N;CH0468525222;MOVE;46852522;100.4;100.6;98.4;20210305;101.4;98.5;5629;0;55;5684;CHF;20210217;110;20200319;39.8;20190404;;XSWX;RS;CH;0;96.5
MEDARTIS N;CH0386200239;MED;38620023;51.6;52.8;50.7;20210305;52.9;52.7;6299;0;733;7032;CHF;20210208;54.9;20200323;31.6;20180323;;XSWX;RS;CH;0;48.11
MEIER TOBLER N;CH0208062627;MTG;20806262;14.25;14.5;13.8;20210305;14.1;13.9;28867;0;815;29682;CHF;20200309;14.74;20201027;8.92;20130410;;XSWX;RS;CH;0;13.01
Metall Zug AG;CH0039821084;METN;3982108;1710;1720;1700;20210305;1700;1700;273;0;0;273;CHF;20210305;1720;20200316;887.6352;20080526;;XSWX;RS;CH;0;1561.42
MEYER BURGER N;CH0108503795;MBTN;10850379;0.3988;0.424;0.3982;20210305;0.4106;0.4098;17770857;0;189604;17960461;CHF;20210222;0.5045;20200316;0.0665;20100118;;XSWX;RS;CH;0;0.38
MIKRON N;CH0003390066;MIKN;339006;5.94;5.94;5.74;20210305;5.8;5.82;6948;0;0;6948;CHF;20210127;6.36;20200319;4.2;19960802;;XSWX;RS;CH;0;5.75
MOBILEZONE N;CH0276837694;MOZN;27683769;11;11.02;10.7;20210305;10.94;10.9;87355;0;3280;90635;CHF;20210303;11.06;20200323;7.08;20150428;;XSWX;RS;CH;0;10.23
MOBIMO N;CH0011108872;MOBN;1110887;278;281;277;20210305;280;280;5536;0;43;5579;CHF;20210114;297;20200323;231;20050623;;XSWX;RS;CH;0;283.4
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;20.5;21.05;20.1;20210305;21.05;21;52181;0;10080;62261;CHF;20210211;28.7;20200316;11.08;20141105;;XSWX;RS;CH;0;23.48
nebag N;CH0005059438;NBEN;505943;9.5;9.55;9.3;20210305;9.55;9.55;1923;0;0;1923;CHF;20210205;9.8;20200319;6.95;20051104;;XSWX;RS;CH;0;9.39
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;98.86;98.88;98.07;20210305;99.29;98.51;580000;0;0;580000;CHF;20200723;112.06;20200316;83.74;20170704;20221230;XSWX;RS;CH;0;100.09
NEW VALUE N;CH0010819867;NEWN;1081986;0.422;;;20210301;0.422;;0;0;0;0;CHF;20200810;1.16;20200309;0.111;20060516;;XSWX;RS;CH;0;0.44
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;77.07;77.83;77;20210305;78.13;77.58;335000;0;0;335000;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.83
Novavest Real Estate N;CH0212186248;NREN;21218624;46.1;46.4;46.1;20210305;46.2;46.2;824;0;0;824;CHF;20200731;47.0884;20200318;38.6264;20191216;;XSWX;RS;CH;0;43.75
O FUESSLI N;CH0003420806;OFN;342080;114.5;114.5;111;20210305;116;111.5;2129;0;260;2389;CHF;20210215;116.5;20200529;86;19960802;;XSWX;RS;CH;0;108.19
OBSEVA N;CH0346177709;OBSN;34617770;2.81;3.32;2.81;20210305;3.32;3.16;668222;0;0;668222;CHF;20200706;6.9;20200316;1.48;20180713;;XSWX;RS;CH;0;3.47
OC OERLIKON N;CH0000816824;OERL;81682;10.22;10.42;10.16;20210305;10.35;10.23;747180;0;16758;763938;CHF;20210303;10.92;20200316;5.31;20100401;;XSWX;RS;CH;0;9.44
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;11.1;11.1;10.9;20210305;11.1;11.1;9103;0;0;9103;CHF;20210302;11.5;20200316;6.3;20080514;;XSWX;RS;CH;0;9.95
ORIOR N;CH0111677362;ORON;11167736;74.7;76;73.2;20210305;75.5;75.9;10090;0;63;10153;CHF;20200309;89.3;20201021;65.7;20100422;;XSWX;RS;CH;0;73.78
Peach Property N;CH0118530366;PEAN;11853036;45.3;45.5;44.6;20210305;45.2;44.6;8430;0;0;8430;CHF;20210105;47;20200317;24.8;20101112;;XSWX;RS;CH;0;44.77
