ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
ALSO N;CH0024590272;ALSN;2459027;262.5;264.5;258;20210308;258.5;261.5;11712;0;2383;14095;CHF;20210304;265;20200319;123;20060323;;XSWX;RS;CH;0;248.52
ALUFLEXPACK N;CH0453226893;AFP;45322689;34.9;36.4;34.2;20210308;35.8;36.4;9155;6079;204;15438;CHF;20210208;42.2;20200318;11.3;20190628;;XSWX;RS;CH;0;36.49
APG SGA N;CH0019107025;APGN;1910702;189;189;185;20210308;188.8;186.4;527;0;0;527;CHF;20200310;231.5;20200316;155.2;20040818;;XSWX;RS;CH;0;190.56
ARBONIA N;CH0110240600;ARBN;11024060;16.6;16.7;16.2;20210308;16.3;16.4;176658;0;21324;197982;CHF;20210308;16.7;20200316;5.75;20100422;;XSWX;RS;CH;0;14.63
Arundel N;CH0002271010;ARON;227101;2.6;;;20210304;2.6;;0;0;0;0;CHF;20200828;4;20200331;1.52;20050729;;XSWX;RS;CH;0;2.49
ARYZTA N;CH0043238366;ARYN;4323836;0.8245;0.834;0.8045;20210308;0.8005;0.8095;3265923;0;8243;3274166;CHF;20200916;0.875;20200416;0.281;20180924;;XSWX;RS;CH;0;0.75
ASCOM N;CH0011339204;ASCN;1133920;14.24;14.62;14.08;20210308;14.38;14.62;175676;0;2550;178226;CHF;20210202;15.76;20200323;4.37;20001108;;XSWX;RS;CH;0;14.16
ASMALLWORLD N;CH0404880129;ASWN;40488012;3.12;3.19;3.04;20210308;3.19;3.19;7498;0;0;7498;CHF;20201230;4.88;20200526;1.3;20180320;;XSWX;RS;CH;0;3.12
AUTONEUM N;CH0127480363;AUTN;12748036;173.9;176.2;165.4;20210308;165.1;165.9;17344;0;301;17645;CHF;20210308;176.2;20200319;50;20110513;;XSWX;RS;CH;0;161.51
BACHEM N -B-;CH0012530207;BANB;1253020;337;341;326.5;20210308;321;341;8651;0;393;9044;CHF;20201005;418;20200316;150;20010629;;XSWX;RS;CH;0;368.81
BALOISE N;CH0012410517;BALN;1241051;168.8;168.8;165.9;20210308;164.7;166;94114;0;11122;105236;CHF;20210308;168.8;20200323;105.7;20180924;;XSWX;RS;CH;0;156.73
BANQUE PROFIL DE GESTION N;CH0473243506;BPDG;47324350;1.87;1.87;1.86;20210308;1.68;1.86;2109;0;0;2109;CHF;20201118;2.72;20200414;1.16;20190517;;XSWX;RS;CH;0;1.97
BARRY CALLEBAUT N;CH0009002962;BARN;900296;2068;2078;2040;20210308;2050;2040;5310;0;654;5964;CHF;20201230;2124;20200316;1626;19980615;;XSWX;RS;CH;0;2027.36
BASELLAND KB PS;CH0001473559;BLKB;147355;928;928;922;20210308;922;926;158;0;0;158;CHF;20210104;946;20200319;846;19960802;;XSWX;PC;CH;0;930.35
BASILEA N;CH0011432447;BSLN;1143244;45.24;45.3;44;20210308;44.22;44.74;90426;0;1991;92417;CHF;20210212;61.95;20200316;29.28;20040325;;XSWX;RS;CH;0;51.28
BASLER KB PS;CH0009236461;BSKP;923646;64.8;65;64;20210308;64.2;65;3285;0;0;3285;CHF;20200528;73.8;20201218;57.2;19980710;;XSWX;PC;CH;0;61.35
BB BIOTECH N;CH0038389992;BION;3838999;86;86.65;83.7;20210308;83.35;83.7;86689;10871;253;97813;CHF;20210209;93.45;20200316;41.78;20080422;;XSWX;RS;CH;0;82.31
BB BIOTECH N 2. LINIE;CH0027659793;BIOEE;2765979;48.8;;;20160311;48.8;;0;0;0;0;CHF;;;;;20061108;20220411;XSWX;RS;CH;0;
BC GENEVE N;CH0350494719;BCGE;35049471;160.5;162;159.5;20210308;160.5;162;788;0;0;788;CHF;20200312;193;20210121;152.5;20170202;;XSWX;RS;CH;0;158.63
BC JURA N;CH0350665672;BCJ;35066567;53.5;54;53.5;20210308;53;54;39;0;0;39;CHF;20201207;58.5;20201026;50;20170505;;XSWX;RS;CH;0;53.68
BC VAUD N;CH0531751755;BCVN;53175175;95.5;95.8;94;20210308;93.8;94.8;46132;0;1210;47342;CHF;20210216;101.6;20200319;67.5;20200528;;XSWX;RS;CH;1120;96
BEKB / BCBE N;CH0009691608;BEKN;969160;215.5;217.5;214.5;20210308;215;217;3357;0;705;4062;CHF;20200619;238;20200323;197.6;20000802;;XSWX;RS;CH;0;221.18
BELIMO N;CH0001503199;BEAN;150319;7200;7350;6940;20210308;6780;7300;1424;0;26;1450;CHF;20201117;8090;20200317;4675;19960802;;XSWX;RS;CH;0;7259.19
BELL FOOD GROUP N;CH0315966322;BELL;31596632;274.5;279;272.5;20210308;276.5;279;879;0;0;879;CHF;20210305;280;20200316;210;20160428;;XSWX;RS;CH;0;253.13
BELLEVUE GROUP N;CH0028422100;BBN;2842210;41.9;42.3;41.7;20210308;41.8;42.1;21497;0;14;21511;CHF;20210302;43.5;20200415;19.55;20070115;;XSWX;RS;CH;0;35.72
BK LINTH N;CH0001307757;LINN;130775;535;535;535;20210308;535;535;9;0;0;9;CHF;20201005;565;20200612;460;19960802;;XSWX;RS;CH;0;510.01
BKW N;CH0130293662;BKW;13029366;101.8;102.8;101.4;20210308;101.8;101.8;51893;3;2770;54666;CHF;20210208;111.4;20200319;69.1;20111212;;XSWX;RS;CH;0;102.82
Blackstone Resources N;CH0460027110;BLS;46002711;4.22;4.48;4.14;20210308;4.36;4.48;42394;0;0;42394;CHF;20200810;7.2;20200330;0.64;20190208;;XSWX;RS;CH;0;4.32
BOBST GRP N;CH0012684657;BOBNN;1268465;62.05;63.35;61.5;20210308;61.1;62.4;20652;0;1809;22461;CHF;20210223;68.4;20200316;33;20011112;;XSWX;RS;CH;0;60.76
BOSSARD N;CH0238627142;BOSN;23862714;209.5;211.5;205;20210308;206.5;208;13120;0;1167;14287;CHF;20210203;215;20200316;90;20140414;;XSWX;RS;CH;0;191.98
BUCHER N;CH0002432174;BUCN;243217;466.6;467.2;449.8;20210308;449.2;449.8;12286;0;937;13223;CHF;20210303;481.6;20200316;220.2;20050504;;XSWX;RS;CH;0;427.8
BURCKHARDT N;CH0025536027;BCHN;2553602;344;346;335;20210308;338.5;337.5;3058;532;24;3614;CHF;20210302;356;20200316;138;20060626;;XSWX;RS;CH;0;321.1
BURKHALTER N;CH0212255803;BRKN;21225580;71.5;71.5;69.5;20210308;69.7;70;3115;0;0;3115;CHF;20200310;75;20200316;45.3;20130529;;XSWX;RS;CH;0;67.1
BVZ HOL N;CH0008207356;BVZN;820735;865;880;865;20210308;880;880;49;0;0;49;CHF;20200310;1170;20201006;675;19990819;;XSWX;RS;CH;0;797.44
CALIDA N;CH0126639464;CALN;12663946;36.1;36.4;35.1;20210308;34.8;35.2;8458;0;75;8533;CHF;20210125;37;20200318;25;20110418;;XSWX;RS;CH;0;34.05
CASTLE ALT N;CH0005092751;CASN;509275;13.5;;;20210224;13;;0;0;0;0;CHF;20200617;13.5;20200312;12.3;19970410;;XSWX;RS;CH;0;13
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;10.3;10.3;10.1;20210308;10;10.3;4606;0;0;4606;CHF;20200310;11.8;20200316;8.04;20081216;;XSWX;RS;CH;0;10.02
CASTLE PRIVATE N 2. LINIE;CH0184587159;CPENE;18458715;13.9;;;20191230;13.9;;0;0;0;0;CHF;;;;;20190614;20220613;XSWX;RS;CH;0;
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;97.85;98.25;96.2;20210308;96.1;96.45;60229;0;7340;67569;CHF;20201110;115.3;20200318;70;20131030;;XSWX;RS;CH;1200;100.43
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.34;0.34;0.31;20210308;0.31;0.31;3001059;0;0;3001059;CHF;20210303;0.37;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.25
CI COM SA;CH0001625810;CIE;162581;3.52;;;20210304;3.52;;0;0;0;0;CHF;20210212;5.2;20200316;1.6;19960802;;XSWX;BS;CH;0;3.94
CICOR TECH N;CH0008702190;CICN;870219;52;52.2;51;20210308;50.8;51;2064;0;0;2064;CHF;20210308;52.2;20200316;28.25;19980424;;XSWX;RS;CH;0;48.08
CIE FIN TR I;CH0014345117;CFT;1434511;112.5;112.5;112;20210308;112;112;92;0;0;92;CHF;20200831;117;20200316;89.4272;20020704;;XSWX;BS;CH;0;110.97
COLTENE N;CH0025343259;CLTN;2534325;113;114.6;110;20210308;111.2;110;6283;0;65;6348;CHF;20210308;114.6;20200319;56.1;20060623;;XSWX;RS;CH;0;92.38
COMET N;CH0360826991;COTN;36082699;215.5;216;210.5;20210308;211;214;8723;0;965;9688;CHF;20210303;226.5;20200319;71.3;20170426;;XSWX;RS;CH;0;203.11
CONZZETA N;CH0244017502;CON;24401750;1302;1302;1270;20210308;1286;1286;802;0;44;846;CHF;20210303;1314;20200316;716;20140714;;XSWX;RS;CH;0;1179.2
CPH N;CH0001624714;CPHN;162471;66.6;67;66.2;20210308;66.2;66.4;1029;0;0;1029;CHF;20200310;77;20200320;57;20010611;;XSWX;RS;CH;0;69.91
CREALOGIX N;CH0011115703;CLXN;1111570;124;124;123;20210308;124;124;129;0;0;129;CHF;20210111;133.5;20200323;82;20000907;;XSWX;RS;CH;0;124.46
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;13.015;13.04;12.87;20210308;12.885;12.885;400000;0;0;400000;CHF;20210225;13.495;20200313;7.3;20200106;20211230;XSWX;RS;CH;0;12.48
CS REF LogisticsPlus ANR;CH0589954467;CSLOG1;58995446;9.94;10.25;9.85;20210308;10.1;9.97;102843;0;0;102843;CHF;20210301;11.24;20210305;9.73;20210301;20210310;XSWX;RI;CH;0;10.33
DAETWYLER I;CH0030486770;DAE;3048677;284;285.5;280;20210308;282;285;6442;0;430;6872;CHF;20210308;285.5;20200316;125.6;20070706;;XSWX;BS;CH;0;263.72
DATACOLOR N;CH0008531045;DCN;853104;570;;;20210305;570;;0;0;0;0;CHF;20200312;690;20201030;505;19980423;;XSWX;RS;CH;0;547.69
DKSH N;CH0126673539;DKSH;12667353;69.4;70.35;69.1;20210308;69.35;69.75;56140;0;5142;61282;CHF;20210208;75;20200316;41;20120320;;XSWX;RS;CH;0;69.08
dormakaba N;CH0011795959;DOKA;1179595;614.5;619;584;20210308;584.5;585.5;13542;2350;1330;17222;CHF;20210308;619;20200316;379;20010212;;XSWX;RS;CH;0;533.5
DOTTIKON ES N;CH0582581713;DESN;58258171;179;184;175;20210308;184;184;10237;0;41;10278;CHF;20201207;218;20200323;48;20201204;;XSWX;RS;CH;0;190.04
DUFRY N;CH0023405456;DUFN;2340545;62.38;62.44;60.28;20210308;59.8;60.28;374508;0;91389;465897;CHF;20210302;65.94;20200318;19.4;20190410;;XSWX;RS;CH;0;53.41
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;120;122;119;20210308;121;122;718;0;0;718;CHF;20210104;134.5;20200318;90;20080926;;XSWX;RS;CH;0;125.2
EEII I;CH0007162958;EEII;716295;2.8;;;20201221;2.8;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;2.34
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;7.15;7.18;6.84;20210308;6.72;6.85;291761;0;43645;335406;CHF;20200608;7.27;20200316;3.825;20051007;;XSWX;RS;CH;0;6.35
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;500;500;500;20210308;494;500;100;0;0;100;CHF;20210308;500;20200408;434;19961204;;XSWX;RS;CH;0;482.74
EMMI N;CH0012829898;EMMN;1282989;929;929.5;919.5;20210308;923.5;920;3950;0;40;3990;CHF;20210203;953.5;20200318;725;20041206;;XSWX;RS;CH;0;912.65
EMS-CHEMIE N;CH0016440353;EMSN;1644035;806;808.5;796;20210308;794;801;11815;0;2201;14016;CHF;20210216;903.5;20200316;496.6;20100401;;XSWX;RS;CH;0;842.96
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35;35.5;35;20210308;35.5;35.5;1047;0;0;1047;CHF;20210304;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.39
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;;;20210305;9.35;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.2145;0.22;0.211;20210308;0.218;0.219;1711892;0;0;1711892;CHF;20200810;0.374;20200323;0.1502;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;62.7;64;60.1;20210308;60;60.3;20582;0;291;20873;CHF;20210308;64;20200316;33.8;19980817;;XSWX;RS;CH;0;57.94
FISCHER N;CH0001752309;FI-N;175230;1315;1316;1269;20210308;1262;1279;12650;0;793;13443;CHF;20210308;1316;20200316;518;19960802;;XSWX;RS;CH;0;1164.95
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;168.7;169.6;161;20210308;160.5;161.5;94432;6100;12769;113301;CHF;20210308;169.6;20200316;83.65;20160506;;XSWX;RS;CH;0;154.75
FORBO N;CH0003541510;FORN;354151;1678;1690;1638;20210308;1634;1644;1514;0;419;1933;CHF;20210308;1690;20200323;1044;19960802;;XSWX;RS;CH;0;1547.86
Fundamenta Real Estate N;CH0045825517;FREN;4582551;18.2;18.25;18.05;20210308;18.1;18.25;3540;0;800;4340;CHF;20210218;18.75;20200318;14.4;20181206;;XSWX;RS;CH;0;17.87
GALENICA N;CH0360674466;GALE;36067446;58.3;58.4;57.3;20210308;57.25;57.55;138594;0;8193;146787;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.65
GAM N;CH0102659627;GAM;10265962;2.376;2.406;2.256;20210308;2.27;2.26;292179;0;50141;342320;CHF;20200608;2.92;20200323;1.18;20100621;;XSWX;RS;CH;0;2.14
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;195;195;192.5;20210308;195;192.5;102;0;0;102;CHF;20200326;208;20201104;145;20000808;;XSWX;BS;CH;0;183.91
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;569.6;569.6;556.4;20210308;555.8;556.4;1100;0;0;1100;CHF;20210113;599;20200316;367;20200917;20220916;XSWX;RS;CH;0;552.81
GLARNER KB N;CH0189396655;GLKBN;18939665;31;31;30.5;20210308;30.7;30.6;3337;0;250;3587;CHF;20200312;34.1;20200319;28;20140624;;XSWX;RS;CH;0;30.06
GMSA N;CH0012949464;GMI;1294946;340;340;340;20210308;340;340;11;0;0;11;CHF;20200421;374;20200323;280;20011015;;XSWX;RS;CH;0;332.52
GRAUB KB PS;CH0001340204;GRKP;134020;1465;1475;1450;20210308;1460;1460;174;0;0;174;CHF;20200925;1580;20200319;1350;19960802;;XSWX;PC;CH;0;1488.28
GURIT I;CH0008012236;GUR;801223;2310;2320;2220;20210308;2245;2255;688;0;143;831;CHF;20210112;2800;20200316;980;19990615;;XSWX;BS;CH;0;2518.54
HBM N;CH0012627250;HBMN;1262725;340;343;327;20210308;335.5;343;4150;0;126;4276;CHF;20210215;351.5;20200323;152.2;20080214;;XSWX;RS;CH;0;317.64
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;109.3;109.5;106.8;20210308;105.3;107;148892;0;11864;160756;CHF;20200310;118.7;20200323;66;20190513;;XSWX;RS;CH;0;94.08
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;103.5;104;101.5;20210308;102.5;104;1458;0;0;1458;CHF;20210105;113;20200317;73;20140516;;XSWX;RS;CH;0;104.06
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;26.8;;;20210304;26.8;;0;0;0;0;CHF;20200323;40.6;20210225;24.8;19960802;;XSWX;BS;CH;0;28.34
HOCHDORF N;CH0024666528;HOCN;2466652;61.6;62;60.2;20210308;60.1;62;1613;0;0;1613;CHF;20200804;82;20200316;50;20110517;;XSWX;RS;CH;0;61.73
HUBER+SUHNER N;CH0030380734;HUBN;3038073;71.7;72;70.7;20210308;71.1;72;10401;0;8808;19209;CHF;20210125;77;20200316;44.75;20070706;;XSWX;RS;CH;0;72.28
HYPO LENZB N;CH0001341608;HBLN;134160;4300;4320;4260;20210308;4300;4300;21;0;0;21;CHF;20200311;4540;20201228;4160;19960802;;XSWX;RS;CH;0;4257.41
IDORSIA N;CH0363463438;IDIA;36346343;25.1;25.38;24.58;20210308;24.98;25.38;230158;0;89571;319729;CHF;20200518;32.62;20200316;18.69;20170616;;XSWX;RS;CH;0;26.15
IMPLENIA N;CH0023868554;IMPN;2386855;27.38;28.66;27.06;20210308;27.22;28.66;47787;0;1831;49618;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;25.35
INA INVEST N;CH0524026959;INA;52402695;19;19.12;19;20210308;19.2;19.1;3303;0;0;3303;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;19.05
INFICON N;CH0011029946;IFCN;1102994;1002;1006;980;20210308;992;980;2647;0;210;2857;CHF;20210303;1088;20200323;488.6;20001109;;XSWX;RS;CH;0;948.47
INTERROLL N;CH0006372897;INRN;637289;2950;2985;2920;20210308;2945;2950;474;0;32;506;CHF;20210303;3095;20200319;1160;19970605;;XSWX;RS;CH;0;2754.53
INTERSHOP N;CH0273774791;ISN;27377479;602;602;595;20210308;598;597;527;0;0;527;CHF;20200310;672;20200319;467;20150414;;XSWX;RS;CH;0;598.43
INVESTIS N;CH0325094297;IREN;32509429;87.8;87.8;87;20210308;87.8;87;200;0;0;200;CHF;20210106;92;20200318;70.2;20160630;;XSWX;RS;CH;0;87.82
IVF HARTMANN N;CH0187624256;VBSN;18762425;182;184;181;20210308;182;183;1010;0;0;1010;CHF;20210203;193;20200323;125;20120716;;XSWX;RS;CH;0;184.99
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;58.28;58.28;56.8;20210308;55.8;56.8;30000;0;0;30000;CHF;20210308;58.28;20200317;24.76;20191120;20220228;XSWX;RS;CH;0;56.96
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;143;143;140.4;20210308;143.2;143;1706;0;4;1710;CHF;20210301;149.2;20200316;91.9;20040416;;XSWX;RS;CH;0;138.02
KARDEX N;CH0100837282;KARN;10083728;196.8;197.2;188.8;20210308;187.4;189.6;7500;0;348;7848;CHF;20210121;219.5;20200316;92.3;20090423;;XSWX;RS;CH;0;199.27
KLINGELNBERG N;CH0420462266;KLIN;42046226;21;21.5;21;20210308;21;21.5;1153;0;63;1216;CHF;20210104;23.4;20200317;9.41;20180620;;XSWX;RS;CH;0;20.95
KOMAX N;CH0010702154;KOMN;1070215;248;248;237.6;20210308;237.6;237.6;15871;0;224;16095;CHF;20210308;248;20200515;119;20000524;;XSWX;RS;CH;0;211
KUDELSKI I;CH0012268360;KUD;1226836;4.7;4.73;4.62;20210308;4.645;4.62;41436;0;0;41436;CHF;20210128;5.21;20200325;2.505;20100401;;XSWX;BS;CH;0;4.37
Kuros N;CH0325814116;KURN;32581411;2.25;2.25;2.2;20210308;2.2;2.2;6637;0;0;6637;CHF;20200811;2.6994;20200316;1.3866;20160623;;XSWX;RS;CH;0;2.17
LALIQUE GROUP N;CH0033813293;LLQ;3381329;33.2;;;20210305;33.2;;0;0;0;0;CHF;20201123;40;20200316;21.2;20180625;;XSWX;RS;CH;0;34.87
Landis+Gyr N;CH0371153492;LAND;37115349;63;63;62;20210308;61.5;62.2;56134;0;5606;61740;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;67.47
LECLANCHE N;CH0110303119;LECN;11030311;0.97;1;0.962;20210308;0.986;1;96495;0;0;96495;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.04
LEM N;CH0022427626;LEHN;2242762;1846;1870;1846;20210308;1858;1864;424;0;19;443;CHF;20210125;1958;20200323;850;20050923;;XSWX;RS;CH;0;1809.61
LEONTEQ N;CH0190891181;LEON;19089118;43.45;44.6;42.9;20210308;44.1;44.6;26212;0;106;26318;CHF;20200722;48;20200421;29.65;20121019;;XSWX;RS;CH;0;40.48
LINDT N;CH0010570759;LISN;1057075;84100;84500;83800;20210308;84500;84100;76;0;1;77;CHF;20210104;89400;20200318;65200;20170918;;XSWX;RS;CH;0;85849.76
LINDT PS;CH0010570767;LISP;1057076;8090;8140;8045;20210308;8115;8095;1023;0;177;1200;CHF;20210105;8665;20200318;6365;20000508;;XSWX;PC;CH;0;8171.91
LUZERNER KB N;CH0011693600;LUKN;1169360;439.5;440;436.5;20210308;439.5;439.5;1637;0;118;1755;CHF;20210304;443.5;20200316;347.5;20010312;;XSWX;RS;CH;0;405.82
MCH GROUP N;CH0039542854;MCHN;3954285;13.7;13.7;13.5;20210308;13.65;13.7;2331;0;75;2406;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;12.73
MEDACTA GROUP N;CH0468525222;MOVE;46852522;101;101;97.5;20210308;100.4;100.8;2550;0;47;2597;CHF;20210217;110;20200319;39.8;20190404;;XSWX;RS;CH;0;96.6
MEDARTIS N;CH0386200239;MED;38620023;52;52;50.9;20210308;51.6;51;1866;0;100;1966;CHF;20210208;54.9;20200323;31.6;20180323;;XSWX;RS;CH;0;48.15
MEIER TOBLER N;CH0208062627;MTG;20806262;14.65;14.75;14.3;20210308;14.25;14.3;13677;0;0;13677;CHF;20210308;14.75;20201027;8.92;20130410;;XSWX;RS;CH;0;13.06
Metall Zug AG;CH0039821084;METN;3982108;1745;1750;1715;20210308;1710;1720;163;0;0;163;CHF;20210308;1750;20200316;887.6352;20080526;;XSWX;RS;CH;0;1564.68
MEYER BURGER N;CH0108503795;MBTN;10850379;0.434;0.445;0.405;20210308;0.3988;0.4114;27397506;0;130971;27528477;CHF;20210222;0.5045;20200316;0.0665;20100118;;XSWX;RS;CH;0;0.38
MIKRON N;CH0003390066;MIKN;339006;5.84;5.98;5.84;20210308;5.94;5.94;1340;0;0;1340;CHF;20210127;6.36;20200319;4.2;19960802;;XSWX;RS;CH;0;5.76
MOBILEZONE N;CH0276837694;MOZN;27683769;11.2;11.2;10.94;20210308;11;11.08;81335;0;0;81335;CHF;20210308;11.2;20200323;7.08;20150428;;XSWX;RS;CH;0;10.25
MOBIMO N;CH0011108872;MOBN;1110887;279;281.5;278;20210308;278;281.5;3733;0;156;3889;CHF;20210114;297;20200323;231;20050623;;XSWX;RS;CH;0;283.51
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;20.7;21.2;20.05;20210308;20.5;20.6;78468;0;5974;84442;CHF;20210211;28.7;20200316;11.08;20141105;;XSWX;RS;CH;0;23.45
nebag N;CH0005059438;NBEN;505943;9.55;9.55;9.35;20210308;9.5;9.55;640;0;0;640;CHF;20210205;9.8;20200319;6.95;20051104;;XSWX;RS;CH;0;9.4
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;99.33;99.47;98.5;20210308;98.86;99.16;580000;0;0;580000;CHF;20200723;112.06;20200316;83.74;20170704;20221230;XSWX;RS;CH;0;100.08
NEW VALUE N;CH0010819867;NEWN;1081986;0.422;;;20210301;0.422;;0;0;0;0;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.44
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;79.1;79.18;77.93;20210308;77.07;78.16;335000;0;0;335000;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.79
Novavest Real Estate N;CH0212186248;NREN;21218624;46.3;46.3;45.8;20210308;46.1;45.8;2762;0;0;2762;CHF;20200731;47.0884;20200318;38.6264;20191216;;XSWX;RS;CH;0;43.8
O FUESSLI N;CH0003420806;OFN;342080;115;115;113;20210308;114.5;115;1348;0;84;1432;CHF;20210215;116.5;20200529;86;19960802;;XSWX;RS;CH;0;108.35
OBSEVA N;CH0346177709;OBSN;34617770;3.2;3.23;3.01;20210308;2.81;3.09;259534;0;0;259534;CHF;20200706;6.9;20200316;1.48;20180713;;XSWX;RS;CH;0;3.47
OC OERLIKON N;CH0000816824;OERL;81682;10.7;10.7;10.3;20210308;10.22;10.34;967039;25000;85091;1077130;CHF;20210303;10.92;20200316;5.31;20100401;;XSWX;RS;CH;0;9.48
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;10.94;11;10.8;20210308;11.1;11;7743;0;0;7743;CHF;20210302;11.5;20200316;6.3;20080514;;XSWX;RS;CH;0;9.96
ORIOR N;CH0111677362;ORON;11167736;77.6;77.6;75.8;20210308;74.7;75.8;14362;0;483;14845;CHF;20200310;88.4;20201021;65.7;20100422;;XSWX;RS;CH;0;73.82
Peach Property N;CH0118530366;PEAN;11853036;46.8;47;45.1;20210308;45.3;45.1;10702;0;2557;13259;CHF;20210308;47;20200317;24.8;20101112;;XSWX;RS;CH;0;44.8
