ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
LOGITECH N;CH0025751329;LOGN;2575132;94.24;94.68;92.78;20210318;92.06;93.1;848884;37160;33397;919441;CHF;20210216;107.35;20200327;38.5;20201207;;XSWX;RS;CH;0;93.48
LONZA N;CH0013841017;LONN;1384101;542.8;548.4;542;20210318;542.4;544.2;173915;49736;14373;238024;CHF;20201117;637.8;20200323;322.6;20201207;;XSWX;RS;CH;0;576.7
NESTLE N;CH0038863350;NESN;3886335;101.62;101.86;100.6;20210318;101.38;101.38;4166801;1452344;221282;5840427;CHF;20200730;112.62;20200323;91.98;20201207;;XSWX;RS;CH;102909;100.51
NOVARTIS N;CH0012005267;NOVN;1200526;79.55;79.83;79.01;20210318;79.24;79.55;4066575;787502;212397;5066474;CHF;20200428;89.34;20200323;69.92;20201207;;XSWX;RS;CH;875000;81.4
PARTNERS GROUP N;CH0024608827;PGHN;2460882;1145;1147.5;1132.5;20210318;1128;1137.5;39191;571;3319;43081;CHF;20210316;1157;20200323;545.8;20201207;;XSWX;RS;CH;0;1080.8
RICHEMONT N;CH0210483332;CFR;21048333;92.14;92.14;90.14;20210318;89.84;90.76;1432471;68152;96509;1597132;CHF;20210318;92.14;20200403;49.5;20201207;;XSWX;RS;CH;0;85.16
ROCHE GS;CH0012032048;ROG;1203204;306.45;306.55;302.85;20210318;311;303.8;1877444;1536174;107825;3521443;CHF;20200428;357.85;20200323;277.25;20201207;;XSWX;GC;CH;0;308.48
SCHINDLER PS;CH0024638196;SCHP;2463819;266.2;267.5;263.6;20210318;266;267.5;99241;0;14385;113626;CHF;20210315;271.8;20200323;197;20201207;;XSWX;PC;CH;0;246.65
SGS N;CH0002497458;SGSN;249745;2716;2729;2689;20210318;2731;2728;23213;154;1164;24531;CHF;20210216;2781;20200514;2055;20201207;;XSWX;RS;CH;0;2700.51
SIKA N;CH0418792922;SIKA;41879292;265.7;265.9;261.9;20210318;262.9;262.7;238632;3566;23957;266155;CHF;20210311;266;20200323;134.15;20201207;;XSWX;RS;CH;0;249.82
SONOVA N;CH0012549785;SOON;1254978;246.3;248.3;244.6;20210318;245.1;247;131736;3525;12467;147728;CHF;20210316;249.5;20200323;145.1821;20201207;;XSWX;RS;CH;0;229.93
STRAUMANN N;CH0012280076;STMN;1228007;1111.5;1123;1100;20210318;1105;1108;21110;0;1670;22780;CHF;20210217;1182;20200323;558.4;20201207;;XSWX;RS;CH;0;1068.58
SWATCH GROUP I;CH0012255151;UHR;1225515;281.5;283.9;278.4;20210318;280.3;281.9;143406;728;6818;150952;CHF;20210315;286.6;20200515;168.05;20201207;;XSWX;BS;CH;0;260.1
SWISS LIFE HOLDING AG N;CH0014852781;SLHN;1485278;457.4;460;452.1;20210318;451;454.2;159163;33105;11637;203905;CHF;20210302;470.2;20200323;256.3;20201207;;XSWX;RS;CH;0;433.4
SWISS RE N;CH0126881561;SREN;12688156;91.94;92.54;90.98;20210318;90.86;92;1133710;583499;34995;1752204;CHF;20210315;92.58;20200323;54.1;20201207;;XSWX;RS;CH;0;84.65
SWISSCOM N;CH0008742519;SCMN;874251;487.5;490.6;485.9;20210318;485.6;487;110301;11139;3902;125342;CHF;20200407;548;20210226;456.3;20201207;;XSWX;RS;CH;0;476.55
TEMENOS N;CH0012453913;TEMN;1245391;131;132.55;129.95;20210318;131;132.55;155468;0;18608;174076;CHF;20200715;164.5;20200323;94.38;20201207;;XSWX;RS;CH;0;119.6
UBS GROUP N;CH0244767585;UBSG;24476758;15.1;15.15;14.58;20210318;14.525;14.68;21749812;2068495;1254631;25072938;CHF;20210318;15.15;20200323;7.79;20201207;;XSWX;RS;CH;0;13.68
ZURICH INSURANCE N;CH0011075394;ZURN;1107539;397.3;399.6;392.4;20210318;391.3;393.3;488338;225353;34304;747995;CHF;20210308;399.8;20200323;268.8;20201207;;XSWX;RS;CH;0;377.92

Produced at: 23:45:01 2021-03-18
