ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
PARTNERS GROUP N;CH0024608827;PGHN;2460882;1121.5;1151.5;1117.5;20210304;1147.5;1149;36506;0;2490;38996;CHF;20210304;1151.5;20200318;525;20201207;;XSWX;RS;CH;0;1052.18
RICHEMONT N;CH0210483332;CFR;21048333;87.88;90.6;87.08;20210304;90.18;90.6;1119100;78003;154496;1351599;CHF;20210303;91.32;20200316;44.64;20201207;;XSWX;RS;CH;0;82.75
ROCHE GS;CH0012032048;ROG;1203204;303.95;304;298.5;20210304;298.8;298.95;1274005;135600;84554;1494159;CHF;20200428;357.85;20200316;265.75;20201207;;XSWX;GC;CH;0;308.26
SCHINDLER PS;CH0024638196;SCHP;2463819;254.7;257.8;254.3;20210304;256.2;257.2;67593;0;6792;74385;CHF;20210224;259.8;20200316;185.2;20201207;;XSWX;PC;CH;0;243.16
SGS N;CH0002497458;SGSN;249745;2650;2668;2636;20210304;2652;2652;12611;0;1340;13951;CHF;20210216;2781;20200316;1801.5;20201207;;XSWX;RS;CH;0;2681.24
SIKA N;CH0418792922;SIKA;41879292;252;256.3;248.8;20210304;253.4;253.7;343023;28027;17019;388069;CHF;20210112;258.8;20200316;125.1;20201207;;XSWX;RS;CH;0;244.65
SONOVA N;CH0012549785;SOON;1254978;224.5;229.4;222.1;20210304;228.6;228.5;174567;8250;25247;208064;CHF;20201109;249.4;20200318;140.0662;20201207;;XSWX;RS;CH;0;227.94
STRAUMANN N;CH0012280076;STMN;1228007;1079;1102;1061.5;20210304;1100;1095.5;37110;0;4041;41151;CHF;20210217;1182;20200319;547.2;20201207;;XSWX;RS;CH;0;1057.37
SWATCH GROUP I;CH0012255151;UHR;1225515;279.8;284.2;277.5;20210304;282.2;283.5;112326;17600;4140;134066;CHF;20210304;284.2;20200316;151;20201207;;XSWX;BS;CH;0;252.74
SWISS LIFE HOLDING AG N;CH0014852781;SLHN;1485278;455.1;460;451.6;20210304;462.3;459;179271;15000;9254;203525;CHF;20210302;470.2;20200323;256.3;20201207;;XSWX;RS;CH;0;424.56
SWISS RE N;CH0126881561;SREN;12688156;90;90.08;89.06;20210304;89.58;89.54;1222440;346697;57163;1626300;CHF;20200306;91.12;20200319;52.68;20201207;;XSWX;RS;CH;0;83.31
SWISSCOM N;CH0008742519;SCMN;874251;466.4;468;463.9;20210304;462;463.9;98180;7749;2705;108634;CHF;20200306;553.6;20200316;446.7;20201207;;XSWX;RS;CH;0;475.72
TEMENOS N;CH0012453913;TEMN;1245391;130.25;131.25;126.85;20210304;127.7;127;259349;110001;28817;398167;CHF;20200715;164.5;20200316;91.54;20201207;;XSWX;RS;CH;0;118.32
UBS GROUP N;CH0244767585;UBSG;24476758;14.445;14.655;14.32;20210304;14.595;14.58;11557190;590274;1071991;13219455;CHF;20210302;14.675;20200316;7.002;20201207;;XSWX;RS;CH;2600000;13.32
ZURICH INSURANCE N;CH0011075394;ZURN;1107539;395.4;395.4;387.4;20210304;388.5;387.6;519704;139580;45354;704638;CHF;20210304;395.4;20200316;248.7;20201207;;XSWX;RS;CH;0;372.13

Produced at: 23:45:01 2021-03-04
