ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
BUCHER N;CH0002432174;BUCN;243217;453.4;459.6;449.2;20210302;449;449.4;17892;330;1097;19319;CHF;20210302;459.6;20200316;220.2;20050504;;XSWX;RS;CH;0;423.02
BURCKHARDT N;CH0025536027;BCHN;2553602;347.5;356;344.5;20210302;345.5;345;6608;0;1376;7984;CHF;20210302;356;20200316;138;20060626;;XSWX;RS;CH;0;319.58
BURKHALTER N;CH0212255803;BRKN;21225580;70.4;71.6;69.5;20210302;69.5;69.5;5754;0;1878;7632;CHF;20200304;77;20200316;45.3;20130529;;XSWX;RS;CH;0;66.79
BVZ HOL N;CH0008207356;BVZN;820735;860;875;860;20210302;870;870;58;0;0;58;CHF;20200306;1200;20201006;675;19990819;;XSWX;RS;CH;0;795.18
CALIDA N;CH0126639464;CALN;12663946;34.4;34.5;34.2;20210302;34.5;34.2;2804;0;0;2804;CHF;20210125;37;20200318;25;20110418;;XSWX;RS;CH;0;33.8
CASTLE ALT N;CH0005092751;CASN;509275;13;;;20210224;13;;0;0;0;0;CHF;20200309;14;20200312;12.3;19970410;;XSWX;RS;CH;0;13
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;10.1;10.4;10.1;20210302;10.2;10.4;4554;0;0;4554;CHF;20200305;12.8;20200316;8.04;20081216;;XSWX;RS;CH;0;10.01
CASTLE PRIVATE N 2. LINIE;CH0184587159;CPENE;18458715;13.9;;;20191230;13.9;;0;0;0;0;CHF;;;;;20190614;20220613;XSWX;RS;CH;0;
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;96.45;97.8;96.2;20210302;96.9;97.05;107534;0;8840;116374;CHF;20201110;115.3;20200318;70;20131030;;XSWX;RS;CH;0;100.83
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.34;0.35;0.32;20210302;0.33;0.32;1308212;0;0;1308212;CHF;20210302;0.35;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.22
CI COM SA;CH0001625810;CIE;162581;3.7;3.7;3.56;20210302;3.82;3.6;187;0;0;187;CHF;20210212;5.2;20200316;1.6;19960802;;XSWX;BS;CH;0;3.87
CICOR TECH N;CH0008702190;CICN;870219;48;49;48;20210302;48;48;1391;0;0;1391;CHF;20201218;50;20200316;28.25;19980424;;XSWX;RS;CH;0;47.44
CIE FIN TR I;CH0014345117;CFT;1434511;111.5;113;111.5;20210302;113;111.5;1719;0;0;1719;CHF;20200831;117;20200316;89.4272;20020704;;XSWX;BS;CH;0;110.93
COLTENE N;CH0025343259;CLTN;2534325;109.4;110;107.8;20210302;108.8;107.8;3788;0;92;3880;CHF;20210218;113.6;20200319;56.1;20060623;;XSWX;RS;CH;0;91
COMET N;CH0360826991;COTN;36082699;219.5;224;219.5;20210302;220.5;221.5;10035;0;268;10303;CHF;20210222;226;20200319;71.3;20170426;;XSWX;RS;CH;0;200.99
CONZZETA N;CH0244017502;CON;24401750;1276;1288;1268;20210302;1286;1276;1021;0;37;1058;CHF;20210208;1310;20200316;716;20140714;;XSWX;RS;CH;0;1165.81
CPH N;CH0001624714;CPHN;162471;66.8;67.2;66.4;20210302;67;66.4;1678;0;0;1678;CHF;20200305;80.8;20200320;57;20010611;;XSWX;RS;CH;0;70.06
CREALOGIX N;CH0011115703;CLXN;1111570;125;125;123.5;20210302;125;124;137;0;0;137;CHF;20210111;133.5;20200323;82;20000907;;XSWX;RS;CH;0;123.76
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;13.075;13.235;12.955;20210302;13.41;13.21;500000;0;0;500000;CHF;20210225;13.495;20200313;7.3;20200106;20211230;XSWX;RS;CH;0;12.42
CS REF LogisticsPlus ANR;CH0589954467;CSLOG1;58995446;10.15;11;10.01;20210302;11;10.43;394696;0;0;394696;CHF;20210301;11.24;20210301;10;20210301;20210310;XSWX;RI;CH;0;10.57
DAETWYLER I;CH0030486770;DAE;3048677;280.5;283;277.5;20210302;278;279;13599;0;577;14176;CHF;20210218;285.5;20200316;125.6;20070706;;XSWX;BS;CH;0;261.84
DATACOLOR N;CH0008531045;DCN;853104;560;;;20210224;560;;0;0;0;0;CHF;20200312;690;20201030;505;19980423;;XSWX;RS;CH;0;536.35
DKSH N;CH0126673539;DKSH;12667353;68.8;69.55;68.5;20210302;68.9;69;35188;0;716;35904;CHF;20210208;75;20200316;41;20120320;;XSWX;RS;CH;0;68.67
dormakaba N;CH0011795959;DOKA;1179595;549;561.5;546.5;20210302;557.5;560;5956;0;571;6527;CHF;20200827;595;20200316;379;20010212;;XSWX;RS;CH;0;524.88
DOTTIKON ES N;CH0582581713;DESN;58258171;188;193;187;20210302;189;189;5451;0;14;5465;CHF;20201207;218;20200323;48;20201204;;XSWX;RS;CH;0;193.14
DUFRY N;CH0023405456;DUFN;2340545;62.86;65.94;62.5;20210302;64.96;65.48;582333;0;39252;621585;CHF;20200304;67.24;20200318;19.4;20190410;;XSWX;RS;CH;0;53
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;122;122.5;120;20210302;122;120;679;0;0;679;CHF;20200304;135;20200318;90;20080926;;XSWX;RS;CH;0;125.25
EEII I;CH0007162958;EEII;716295;2.8;;;20201221;2.8;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;2.34
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;6.64;6.83;6.57;20210302;6.65;6.6;323978;0;11738;335716;CHF;20200608;7.27;20200316;3.825;20051007;;XSWX;RS;CH;0;6.26
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;484;;;20210211;484;;0;0;0;0;CHF;20210204;490;20200408;434;19961204;;XSWX;RS;CH;0;479.93
EMMI N;CH0012829898;EMMN;1282989;905.5;936.5;899.5;20210302;925;936.5;5158;0;240;5398;CHF;20210203;953.5;20200318;725;20041206;;XSWX;RS;CH;0;909.26
EMS-CHEMIE N;CH0016440353;EMSN;1644035;816;824;813;20210302;822.5;821.5;17167;0;1761;18928;CHF;20210216;903.5;20200316;496.6;20100401;;XSWX;RS;CH;0;843.64
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35.1;35.2;35;20210302;35.1;35.2;6714;0;0;6714;CHF;20210225;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.03
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.6;;;20210209;9.6;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.45
EVOLVA N;CH0021218067;EVE;2121806;0.2185;0.229;0.2155;20210302;0.2275;0.229;3418161;0;0;3418161;CHF;20200810;0.374;20200323;0.1502;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;60.1;60.5;59.6;20210302;60;60.2;10150;0;0;10150;CHF;20210218;61.9;20200316;33.8;19980817;;XSWX;RS;CH;0;57.23
FISCHER N;CH0001752309;FI-N;175230;1219;1232;1201;20210302;1207;1209;12467;3800;1403;17670;CHF;20210302;1232;20200316;518;19960802;;XSWX;RS;CH;0;1143.56
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;158.1;161.3;158.1;20210302;160.6;160.1;84069;0;4493;88562;CHF;20210224;166.9;20200316;83.65;20160506;;XSWX;RS;CH;0;154.55
FORBO N;CH0003541510;FORN;354151;1628;1634;1590;20210302;1600;1590;2399;0;92;2491;CHF;20210302;1634;20200323;1044;19960802;;XSWX;RS;CH;0;1535.26
Fundamenta Real Estate N;CH0045825517;FREN;4582551;17.9;18.15;17.9;20210302;17.9;18;4799;0;0;4799;CHF;20210218;18.75;20200318;14.4;20181206;;XSWX;RS;CH;0;17.87
GALENICA N;CH0360674466;GALE;36067446;59.35;60;59.25;20210302;59.25;59.25;103146;0;55642;158788;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.71
GAM N;CH0102659627;GAM;10265962;2.47;2.488;2.262;20210302;2.38;2.408;1576892;0;207503;1784395;CHF;20200304;3.214;20200323;1.18;20100621;;XSWX;RS;CH;0;2.09
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;194.5;194.5;191;20210302;194;194;612;0;0;612;CHF;20200305;215;20201104;145;20000808;;XSWX;BS;CH;0;183.45
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;561.4;561.4;552.4;20210302;549.2;552.4;1200;0;0;1200;CHF;20210113;599;20200316;367;20200917;20220916;XSWX;RS;CH;0;550.22
GLARNER KB N;CH0189396655;GLKBN;18939665;30.8;31;30.7;20210302;31;31;1773;0;0;1773;CHF;20200304;35.6;20200319;28;20140624;;XSWX;RS;CH;0;29.95
GMSA N;CH0012949464;GMI;1294946;330;332;330;20210302;338;332;202;0;0;202;CHF;20200421;374;20200323;280;20011015;;XSWX;RS;CH;0;332.42
GRAUB KB PS;CH0001340204;GRKP;134020;1500;1525;1500;20210302;1525;1525;223;0;0;223;CHF;20200305;1610;20200319;1350;19960802;;XSWX;PC;CH;0;1490.71
GURIT I;CH0008012236;GUR;801223;2355;2455;2315;20210302;2435;2420;1370;70;272;1712;CHF;20210112;2800;20200316;980;19990615;;XSWX;BS;CH;0;2528.53
HBM N;CH0012627250;HBMN;1262725;340.5;343;339.5;20210302;341;343;3727;0;76;3803;CHF;20210215;351.5;20200323;152.2;20080214;;XSWX;RS;CH;0;315.05
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;103.9;104.4;102.1;20210302;102.3;102.5;117495;0;12587;130082;CHF;20200304;133.8;20200323;66;20190513;;XSWX;RS;CH;0;93.07
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;102;103;101.5;20210302;102;102.5;1865;0;0;1865;CHF;20210105;113;20200317;73;20140516;;XSWX;RS;CH;0;103.94
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;26.6;28.2;26.6;20210302;28.2;28.2;37;0;0;37;CHF;20200323;40.6;20210225;24.8;19960802;;XSWX;BS;CH;0;28.43
HOCHDORF N;CH0024666528;HOCN;2466652;60.2;62;60.2;20210302;62.3;60.2;410;0;0;410;CHF;20200804;82;20200316;50;20110517;;XSWX;RS;CH;0;62
HUBER+SUHNER N;CH0030380734;HUBN;3038073;73;73.5;71.6;20210302;71.5;72;17027;0;2138;19165;CHF;20210125;77;20200316;44.75;20070706;;XSWX;RS;CH;0;72.32
HYPO LENZB N;CH0001341608;HBLN;134160;4260;4300;4260;20210302;4300;4300;29;0;0;29;CHF;20200306;4600;20201228;4160;19960802;;XSWX;RS;CH;0;4254.66
IDORSIA N;CH0363463438;IDIA;36346343;26.04;26.18;25.68;20210302;25.7;25.8;443590;104000;42712;590302;CHF;20200518;32.62;20200316;18.69;20170616;;XSWX;RS;CH;0;26.26
IMPLENIA N;CH0023868554;IMPN;2386855;28.16;29.68;28;20210302;29;29.66;39463;0;2012;41475;CHF;20200305;43.57;20201029;16.79;20060306;;XSWX;RS;CH;0;25
INA INVEST N;CH0524026959;INA;52402695;19.2;19.26;19.12;20210302;19.28;19.22;7506;0;303;7809;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;19.02
INFICON N;CH0011029946;IFCN;1102994;1064;1088;1042;20210302;1038;1042;4280;0;680;4960;CHF;20210302;1088;20200323;488.6;20001109;;XSWX;RS;CH;0;933.29
INTERROLL N;CH0006372897;INRN;637289;3060;3095;2985;20210302;2995;3000;1096;0;113;1209;CHF;20210302;3095;20200319;1160;19970605;;XSWX;RS;CH;0;2739.97
INTERSHOP N;CH0273774791;ISN;27377479;596;599;592;20210302;596;599;440;0;19;459;CHF;20200305;690;20200319;467;20150414;;XSWX;RS;CH;0;597.62
INVESTIS N;CH0325094297;IREN;32509429;88;88;86;20210302;88;86.6;2357;0;0;2357;CHF;20210106;92;20200318;70.2;20160630;;XSWX;RS;CH;0;87.83
IVF HARTMANN N;CH0187624256;VBSN;18762425;182;185;182;20210302;185;185;381;3250;0;3631;CHF;20210203;193;20200323;125;20120716;;XSWX;RS;CH;0;184.54
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;56.56;56.7;56.4;20210302;56.7;56.64;30000;0;0;30000;CHF;20210302;56.7;20200317;24.76;20191120;20220228;XSWX;RS;CH;0;
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;144.6;148.8;143.8;20210302;148;148.8;1262;0;0;1262;CHF;20210301;149.2;20200316;91.9;20040416;;XSWX;RS;CH;0;138.01
KARDEX N;CH0100837282;KARN;10083728;192.8;198;191;20210302;193.6;193.2;11346;0;1274;12620;CHF;20210121;219.5;20200316;92.3;20090423;;XSWX;RS;CH;0;198.48
KLINGELNBERG N;CH0420462266;KLIN;42046226;21.2;22;21.2;20210302;22;22;2120;0;140;2260;CHF;20210104;23.4;20200317;9.41;20180620;;XSWX;RS;CH;0;20.9
KOMAX N;CH0010702154;KOMN;1070215;239;244;238;20210302;239.8;239;10122;0;174;10296;CHF;20210208;248;20200515;119;20000524;;XSWX;RS;CH;0;208.05
KUDELSKI I;CH0012268360;KUD;1226836;4.76;4.89;4.745;20210302;4.775;4.785;58254;0;1050;59304;CHF;20210128;5.21;20200325;2.505;20100401;;XSWX;BS;CH;0;4.34
Kuros N;CH0325814116;KURN;32581411;2.27;2.29;2.2;20210302;2.19;2.24;93298;0;0;93298;CHF;20200811;2.6994;20200316;1.3866;20160623;;XSWX;RS;CH;0;2.16
LALIQUE GROUP N;CH0033813293;LLQ;3381329;33.2;35;33.2;20210302;34.6;34;609;0;0;609;CHF;20201123;40;20200316;21.2;20180625;;XSWX;RS;CH;0;34.73
Landis+Gyr N;CH0371153492;LAND;37115349;63.6;65.7;63.4;20210302;65.05;65.05;93033;0;17601;110634;CHF;20200304;82.85;20200924;48.18;20170721;;XSWX;RS;CH;0;67.53
LECLANCHE N;CH0110303119;LECN;11030311;1.01;1.03;0.99;20210302;1.02;1.03;62223;0;0;62223;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.05
LEM N;CH0022427626;LEHN;2242762;1830;1854;1814;20210302;1846;1848;1029;0;5;1034;CHF;20210125;1958;20200323;850;20050923;;XSWX;RS;CH;0;1798.43
LEONTEQ N;CH0190891181;LEON;19089118;43.9;44.5;43.35;20210302;44.3;44;22744;0;1247;23991;CHF;20200304;48.06;20200421;29.65;20121019;;XSWX;RS;CH;0;40.13
LINDT N;CH0010570759;LISN;1057075;84300;84600;82900;20210302;81600;83200;132;0;3;135;CHF;20200305;90000;20200318;65200;20170918;;XSWX;RS;CH;0;85802.12
LINDT PS;CH0010570767;LISP;1057076;8050;8155;7920;20210302;7780;8155;2756;0;268;3024;CHF;20210105;8665;20200318;6365;20000508;;XSWX;PC;CH;0;8158.5
LUZERNER KB N;CH0011693600;LUKN;1169360;427.5;427.5;422;20210302;420;423;1798;0;148;1946;CHF;20210302;427.5;20200316;347.5;20010312;;XSWX;RS;CH;0;403.12
MCH GROUP N;CH0039542854;MCHN;3954285;13.65;13.9;13.65;20210302;13.7;13.75;6340;0;0;6340;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;12.71
MEDACTA GROUP N;CH0468525222;MOVE;46852522;105.6;107;104.2;20210302;105;105;3689;0;472;4161;CHF;20210217;110;20200319;39.8;20190404;;XSWX;RS;CH;0;95.84
MEDARTIS N;CH0386200239;MED;38620023;51.7;53.4;51.7;20210302;51.7;52;5200;0;237;5437;CHF;20210208;54.9;20200323;31.6;20180323;;XSWX;RS;CH;0;47.78
MEIER TOBLER N;CH0208062627;MTG;20806262;13.7;13.7;13.4;20210302;13.6;13.5;6401;0;0;6401;CHF;20200304;15;20201027;8.92;20130410;;XSWX;RS;CH;0;12.8
Metall Zug AG;CH0039821084;METN;3982108;1700;1710;1665;20210302;1675;1680;564;0;25;589;CHF;20210302;1710;20200316;887.6352;20080526;;XSWX;RS;CH;0;1551.36
MEYER BURGER N;CH0108503795;MBTN;10850379;0.4428;0.4546;0.4382;20210302;0.4446;0.4494;8893651;0;351153;9244804;CHF;20210222;0.5045;20200316;0.0665;20100118;;XSWX;RS;CH;0;0.38
MIKRON N;CH0003390066;MIKN;339006;5.8;6;5.8;20210302;5.9;6;8243;0;0;8243;CHF;20210127;6.36;20200319;4.2;19960802;;XSWX;RS;CH;0;5.75
MOBILEZONE N;CH0276837694;MOZN;27683769;10.88;10.96;10.76;20210302;10.98;10.92;64339;0;3831;68170;CHF;20210301;10.98;20200323;7.08;20150428;;XSWX;RS;CH;0;10.18
MOBIMO N;CH0011108872;MOBN;1110887;283;285;282.5;20210302;284.5;283;10146;0;41;10187;CHF;20200305;312.5;20200323;231;20050623;;XSWX;RS;CH;0;282.95
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;23.15;23.9;22.75;20210302;23.4;23.8;48506;0;959;49465;CHF;20210211;28.7;20200316;11.08;20141105;;XSWX;RS;CH;0;23.53
nebag N;CH0005059438;NBEN;505943;9.55;9.55;9.3;20210302;9.55;9.4;7971;0;0;7971;CHF;20200304;9.85;20200319;6.95;20051104;;XSWX;RS;CH;0;9.39
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;97.9;98.32;97;20210302;96.89;97;640000;0;0;640000;CHF;20200723;112.06;20200316;83.74;20170704;20221230;XSWX;RS;CH;0;100.23
NEW VALUE N;CH0010819867;NEWN;1081986;0.422;;;20210301;0.416;;0;0;0;0;CHF;20200810;1.16;20200309;0.111;20060516;;XSWX;RS;CH;0;0.44
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;79.48;;;20210301;79.48;;0;0;0;0;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.96
Novavest Real Estate N;CH0212186248;NREN;21218624;46.4;46.4;46.4;20210302;46.3;46.4;795;10000;0;10795;CHF;20200306;47.4866;20200318;38.6264;20191216;;XSWX;RS;CH;0;43.67
O FUESSLI N;CH0003420806;OFN;342080;115.5;116;113;20210302;115;115;1864;0;60;1924;CHF;20210215;116.5;20200529;86;19960802;;XSWX;RS;CH;0;107.58
OBSEVA N;CH0346177709;OBSN;34617770;3.58;3.75;3.51;20210302;3.62;3.64;120878;0;0;120878;CHF;20200706;6.9;20200316;1.48;20180713;;XSWX;RS;CH;0;3.45
OC OERLIKON N;CH0000816824;OERL;81682;10.46;10.87;10.39;20210302;10.24;10.47;1530490;187373;150523;1868386;CHF;20210302;10.87;20200316;5.31;20100401;;XSWX;RS;CH;0;9.33
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;11.1;11.5;11.1;20210302;11.08;11.1;22998;0;950;23948;CHF;20200304;11.74;20200316;6.3;20080514;;XSWX;RS;CH;0;9.88
ORIOR N;CH0111677362;ORON;11167736;73.7;76.2;73.1;20210302;76;76.2;15206;0;1134;16340;CHF;20200304;94;20201021;65.7;20100422;;XSWX;RS;CH;0;73.7
Peach Property N;CH0118530366;PEAN;11853036;43.5;44.1;42.6;20210302;44;44;5849;0;0;5849;CHF;20210105;47;20200317;24.8;20101112;;XSWX;RS;CH;0;44.81
