ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
ALSO N;CH0024590272;ALSN;2459027;269;271;266.5;20210312;271.5;268;8085;0;741;8826;CHF;20210311;278.5;20200319;123;20060323;;XSWX;RS;CH;0;250.48
ALUFLEXPACK N;CH0453226893;AFP;45322689;36.7;37;36.2;20210312;36;36.2;1321;0;5659;6980;CHF;20210208;42.2;20200318;11.3;20190628;;XSWX;RS;CH;0;36.73
APG SGA N;CH0019107025;APGN;1910702;187.8;189.4;182.8;20210312;187.2;184;230;0;0;230;CHF;20201207;206;20200316;155.2;20040818;;XSWX;RS;CH;0;190.04
ARBONIA N;CH0110240600;ARBN;11024060;16.8;16.88;16.5;20210312;16.4;16.5;133598;0;4284;137882;CHF;20210311;16.92;20200316;5.75;20100422;;XSWX;RS;CH;0;15.03
Arundel N;CH0002271010;ARON;227101;2.42;2.42;2.42;20210312;2.6;2.42;350;0;0;350;CHF;20200828;4;20200331;1.52;20050729;;XSWX;RS;CH;0;2.5
ARYZTA N;CH0043238366;ARYN;4323836;0.9625;0.99;0.926;20210312;0.937;0.95;13114228;0;622556;13736784;CHF;20210312;0.99;20200416;0.281;20180924;;XSWX;RS;CH;0;0.78
ASCOM N;CH0011339204;ASCN;1133920;15.06;15.26;14.94;20210312;15.16;15.22;77893;0;18345;96238;CHF;20210202;15.76;20200323;4.37;20001108;;XSWX;RS;CH;0;14.25
ASMALLWORLD N;CH0404880129;ASWN;40488012;3.15;3.22;3.15;20210312;3.08;3.18;14338;0;0;14338;CHF;20201230;4.88;20200526;1.3;20180320;;XSWX;RS;CH;0;3.27
AUTONEUM N;CH0127480363;AUTN;12748036;192;193.9;189;20210312;190;189.9;17331;0;2121;19452;CHF;20210312;193.9;20200319;50;20110513;;XSWX;RS;CH;0;165.01
BACHEM N -B-;CH0012530207;BANB;1253020;364.5;379;363.5;20210312;342;374;23053;0;740;23793;CHF;20201005;418;20200316;150;20010629;;XSWX;RS;CH;0;368.39
BALOISE N;CH0012410517;BALN;1241051;160.2;160.7;158.3;20210312;159.8;159.6;75416;0;3077;78493;CHF;20210308;168.8;20200323;105.7;20180924;;XSWX;RS;CH;0;157.43
BANQUE PROFIL DE GESTION N;CH0473243506;BPDG;47324350;1.84;1.84;1.73;20210312;1.85;1.73;1201;0;0;1201;CHF;20201118;2.72;20200414;1.16;20190517;;XSWX;RS;CH;0;1.96
BARRY CALLEBAUT N;CH0009002962;BARN;900296;2092;2094;2082;20210312;2088;2082;2447;0;37;2484;CHF;20201230;2124;20200316;1626;19980615;;XSWX;RS;CH;0;2030.32
BASELLAND KB PS;CH0001473559;BLKB;147355;932;932;926;20210312;928;930;300;0;0;300;CHF;20210104;946;20200319;846;19960802;;XSWX;PC;CH;0;929.68
BASILEA N;CH0011432447;BSLN;1143244;47.42;47.9;47.04;20210312;47.94;47.9;36426;0;328;36754;CHF;20210212;61.95;20200316;29.28;20040325;;XSWX;RS;CH;0;51
BASLER KB PS;CH0009236461;BSKP;923646;65;65.6;64.6;20210312;65.4;65;6703;0;134;6837;CHF;20200528;73.8;20201218;57.2;19980710;;XSWX;PC;CH;0;61.56
BB BIOTECH N;CH0038389992;BION;3838999;87.5;88.1;86.45;20210312;87.4;88;48784;0;2196;50980;CHF;20210209;93.45;20200316;41.78;20080422;;XSWX;RS;CH;0;83.1
BB BIOTECH N 2. LINIE;CH0027659793;BIOEE;2765979;48.8;;;20160311;48.8;;0;0;0;0;CHF;;;;;20061108;20220411;XSWX;RS;CH;0;
BC GENEVE N;CH0350494719;BCGE;35049471;160.5;161;159.5;20210312;161;161;647;0;0;647;CHF;20200316;185;20210121;152.5;20170202;;XSWX;RS;CH;0;158.67
BC JURA N;CH0350665672;BCJ;35066567;54;54;53;20210312;54;53;56;0;0;56;CHF;20201207;58.5;20201026;50;20170505;;XSWX;RS;CH;0;53.44
BC VAUD N;CH0531751755;BCVN;53175175;94.8;95.1;94;20210312;94.9;94.5;46044;0;4326;50370;CHF;20210216;101.6;20200319;67.5;20200528;;XSWX;RS;CH;420;95.97
BEKB / BCBE N;CH0009691608;BEKN;969160;214.5;215;213;20210312;213;214;1958;0;161;2119;CHF;20200619;238;20200323;197.6;20000802;;XSWX;RS;CH;0;220.32
BELIMO N;CH0001503199;BEAN;150319;7150;7240;7150;20210312;7180;7240;253;0;1;254;CHF;20201117;8090;20200317;4675;19960802;;XSWX;RS;CH;0;7228.19
BELL FOOD GROUP N;CH0315966322;BELL;31596632;275;275;270.5;20210312;275;275;1668;0;0;1668;CHF;20210305;280;20200316;210;20160428;;XSWX;RS;CH;0;254.23
BELLEVUE GROUP N;CH0028422100;BBN;2842210;41.8;42;41.7;20210312;42;42;6425;0;4;6429;CHF;20210302;43.5;20200415;19.55;20070115;;XSWX;RS;CH;0;36.43
BK LINTH N;CH0001307757;LINN;130775;525;535;520;20210312;545;535;70;0;0;70;CHF;20201005;565;20200612;460;19960802;;XSWX;RS;CH;0;513.15
BKW N;CH0130293662;BKW;13029366;105.6;106.8;105.4;20210312;105.8;105.6;48614;0;5830;54444;CHF;20210208;111.4;20200319;69.1;20111212;;XSWX;RS;CH;0;103.25
Blackstone Resources N;CH0460027110;BLS;46002711;4.66;4.8;4.38;20210312;4.38;4.4;126016;0;0;126016;CHF;20200810;7.2;20200330;0.64;20190208;;XSWX;RS;CH;0;4.34
BOBST GRP N;CH0012684657;BOBNN;1268465;63.75;63.9;62.4;20210312;64;63.9;10395;0;585;10980;CHF;20210223;68.4;20200316;33;20011112;;XSWX;RS;CH;0;61.26
BOSSARD N;CH0238627142;BOSN;23862714;216;217;212;20210312;214;214;7546;0;1300;8846;CHF;20210311;217.5;20200316;90;20140414;;XSWX;RS;CH;0;195.56
BUCHER N;CH0002432174;BUCN;243217;474.2;475.6;469.2;20210312;478;475.6;7814;0;662;8476;CHF;20210311;485.2;20200316;220.2;20050504;;XSWX;RS;CH;0;433.2
BURCKHARDT N;CH0025536027;BCHN;2553602;340.5;350.5;337.5;20210312;344;347.5;1843;0;60;1903;CHF;20210302;356;20200316;138;20060626;;XSWX;RS;CH;0;323.63
BURKHALTER N;CH0212255803;BRKN;21225580;70.8;71.9;70.4;20210312;71.5;71.9;2338;0;98;2436;CHF;20200605;72.9;20200316;45.3;20130529;;XSWX;RS;CH;0;67.43
BVZ HOL N;CH0008207356;BVZN;820735;860;860;860;20210312;845;860;5;0;0;5;CHF;20200430;1130;20201006;675;19990819;;XSWX;RS;CH;0;798.66
CALIDA N;CH0126639464;CALN;12663946;36.5;36.8;36.1;20210312;36.1;36.4;4032;0;0;4032;CHF;20210125;37;20200318;25;20110418;;XSWX;RS;CH;0;34.41
CASTLE ALT N;CH0005092751;CASN;509275;13.5;;;20210224;13.5;;0;0;0;0;CHF;20200617;13.5;20200316;12.4;19970410;;XSWX;RS;CH;0;13
CASTLE PRIVATE N;CH0048854746;CPEN;4885474;10.1;10.5;10.1;20210312;10.3;10.3;10122;0;0;10122;CHF;20200512;11.6;20200316;8.04;20081216;;XSWX;RS;CH;0;10.04
CASTLE PRIVATE N 2. LINIE;CH0184587159;CPENE;18458715;13.9;;;20191230;13.9;;0;0;0;0;CHF;;;;;20190614;20220613;XSWX;RS;CH;0;
CEMBRA MONEY BANK N;CH0225173167;CMBN;22517316;102.3;102.6;100.4;20210312;100.8;100.9;101307;0;4217;105524;CHF;20201110;115.3;20200318;70;20131030;;XSWX;RS;CH;450;100.35
CFRAO  C 11/23;CH0559601544;CFRAO;55960154;0.36;0.36;0.35;20210312;0.34;0.35;810120;0;0;810120;CHF;20210303;0.37;20201208;0.16;20201127;20231115;XSWX;SW;CH;0;0.26
CI COM SA;CH0001625810;CIE;162581;3.46;3.5;3.46;20210312;3.5;3.5;1004;0;0;1004;CHF;20210212;5.2;20200316;1.6;19960802;;XSWX;BS;CH;0;3.92
CICOR TECH N;CH0008702190;CICN;870219;53.2;53.8;53;20210312;53.6;53.8;1028;0;0;1028;CHF;20210312;53.8;20200316;28.25;19980424;;XSWX;RS;CH;0;48.57
CIE FIN TR I;CH0014345117;CFT;1434511;117;117;114;20210312;113;114;2458;1500;0;3958;CHF;20210312;117;20200316;89.4272;20020704;;XSWX;BS;CH;0;111.23
COLTENE N;CH0025343259;CLTN;2534325;112.8;118.2;111.4;20210312;117.2;118.2;5393;0;0;5393;CHF;20210311;119;20200319;56.1;20060623;;XSWX;RS;CH;0;95.63
COMET N;CH0360826991;COTN;36082699;215;218;213;20210312;217.5;217.5;9959;49;7375;17383;CHF;20210303;226.5;20200319;71.3;20170426;;XSWX;RS;CH;0;205.69
CONZZETA N;CH0244017502;CON;24401750;1300;1300;1276;20210312;1286;1280;1290;0;87;1377;CHF;20210303;1314;20200316;716;20140714;;XSWX;RS;CH;0;1189.3
CPH N;CH0001624714;CPHN;162471;66.8;;;20210311;66.8;;0;0;0;0;CHF;20200602;76;20200320;57;20010611;;XSWX;RS;CH;0;69.78
CREALOGIX N;CH0011115703;CLXN;1111570;123.5;123.5;123.5;20210312;123.5;123.5;200;0;0;200;CHF;20210111;133.5;20200323;82;20000907;;XSWX;RS;CH;0;124.71
CS GROUP N 2. LINIE;CH0454225696;CSGNE;45422569;12.11;12.185;11.825;20210312;12.4;12.06;900000;0;0;900000;CHF;20210225;13.495;20210128;11.51;20200106;20211230;XSWX;RS;CH;0;12.48
DAETWYLER I;CH0030486770;DAE;3048677;281;285.5;281;20210312;285;285.5;2307;0;1026;3333;CHF;20210310;289;20200316;125.6;20070706;;XSWX;BS;CH;0;265.68
DATACOLOR N;CH0008531045;DCN;853104;595;595;595;20210312;565;595;12;0;0;12;CHF;20201118;650;20201030;505;19980423;;XSWX;RS;CH;0;549.82
DKSH N;CH0126673539;DKSH;12667353;71.35;72.2;71;20210312;71.85;71.55;33866;0;8753;42619;CHF;20210208;75;20200316;41;20120320;;XSWX;RS;CH;0;69.71
dormakaba N;CH0011795959;DOKA;1179595;626.5;629;615;20210312;622.5;620;6137;0;465;6602;CHF;20210311;632.5;20200316;379;20010212;;XSWX;RS;CH;0;540.62
DOTTIKON ES N;CH0582581713;DESN;58258171;172;178;171;20210312;173;176;11955;0;302;12257;CHF;20201207;218;20200323;48;20201204;;XSWX;RS;CH;0;185.08
DUFRY N;CH0023405456;DUFN;2340545;63.5;64.42;62.82;20210312;63.3;63.1;297086;14632;29759;341477;CHF;20210302;65.94;20200318;19.4;20190410;;XSWX;RS;CH;0;54.08
EDISUN POWER EUROPE N;CH0024736404;ESUN;2473640;124.5;124.5;119;20210312;123.5;119;185;0;0;185;CHF;20210104;134.5;20200318;90;20080926;;XSWX;RS;CH;0;125.16
EEII I;CH0007162958;EEII;716295;3;;;20201221;2.8;;0;0;0;0;CHF;20200811;3.5;20200420;2.3;19990122;;XSWX;BS;CH;0;2.34
EFG INTERNATIONAL N;CH0022268228;EFGN;2226822;6.95;7.02;6.81;20210312;6.94;6.93;82144;0;13328;95472;CHF;20200608;7.27;20200316;3.825;20051007;;XSWX;RS;CH;0;6.44
ELMA ELECTRONIC N;CH0005319162;ELMN;531916;515;;;20210309;515;;0;0;0;0;CHF;20210309;515;20200408;434;19961204;;XSWX;RS;CH;0;492.29
EMMI N;CH0012829898;EMMN;1282989;927.5;937;926;20210312;931.5;937;1653;0;274;1927;CHF;20210203;953.5;20200318;725;20041206;;XSWX;RS;CH;0;917.1
EMS-CHEMIE N;CH0016440353;EMSN;1644035;813.5;821;811.5;20210312;820.5;819;11838;0;187;12025;CHF;20210216;903.5;20200316;496.6;20100401;;XSWX;RS;CH;0;843.15
ENERGIEDIENST N;CH0039651184;EDHN;3965118;35.4;35.5;35;20210312;35.3;35.5;902;0;0;902;CHF;20210304;35.7;20201105;26.5;20080627;;XSWX;RS;CH;0;31.55
ENR RUSSIA INVEST I;CH0034476959;RUS;3447695;9.35;;;20210305;9.35;;0;0;0;0;CHF;20200630;10.9;20200420;8.6;20071119;;XSWX;BS;CH;0;9.38
EVOLVA N;CH0021218067;EVE;2121806;0.2175;0.22;0.214;20210312;0.218;0.22;2160125;0;0;2160125;CHF;20200810;0.374;20200323;0.1502;20050504;;XSWX;RS;CH;0;0.23
FEINTOOL N;CH0009320091;FTON;932009;67.2;67.9;66.7;20210312;67.7;67.8;2986;0;0;2986;CHF;20210311;68.3;20200316;33.8;19980817;;XSWX;RS;CH;0;59.18
FISCHER N;CH0001752309;FI-N;175230;1297;1300;1284;20210312;1298;1298;10221;400;876;11497;CHF;20210309;1324;20200316;518;19960802;;XSWX;RS;CH;0;1182.38
FLUGHAFEN ZUERICH N;CH0319416936;FHZN;31941693;166.5;168;163.8;20210312;163.7;163.8;105268;0;5827;111095;CHF;20210309;170.2;20200316;83.65;20160506;;XSWX;RS;CH;0;155.63
FORBO N;CH0003541510;FORN;354151;1662;1710;1656;20210312;1712;1692;2164;0;157;2321;CHF;20210311;1714;20200323;1044;19960802;;XSWX;RS;CH;0;1561.58
Fundamenta Real Estate N;CH0045825517;FREN;4582551;18.6;18.85;18.45;20210312;18.4;18.5;10920;0;0;10920;CHF;20210312;18.85;20200318;14.4;20181206;;XSWX;RS;CH;0;17.91
GALENICA N;CH0360674466;GALE;36067446;58.25;58.9;57.4;20210312;58.95;58.9;232903;0;8230;241133;CHF;20200520;72.25;20201030;57.15;20170407;;XSWX;RS;CH;0;59.59
GAM N;CH0102659627;GAM;10265962;2.602;2.634;2.48;20210312;2.486;2.488;941736;0;314064;1255800;CHF;20200608;2.92;20200323;1.18;20100621;;XSWX;RS;CH;0;2.19
GAM N 2. LINIE;CH0242225198;GAMEE;24222519;1.917;;;20160427;1.917;;0;0;0;0;CHF;;;;;20140428;20230428;XSWX;RS;CH;0;
GAVAZZI I;CH0011003594;GAV;1100359;193.5;193.5;192;20210312;194;193.5;281;0;0;281;CHF;20200326;208;20201104;145;20000808;;XSWX;BS;CH;0;184.94
GEBERIT N 2. LINIE;CH0358541057;GEBNE;35854105;582;583;579.6;20210312;578.4;579.6;1000;0;0;1000;CHF;20210113;599;20200316;367;20200917;20220916;XSWX;RS;CH;0;556.14
GLARNER KB N;CH0189396655;GLKBN;18939665;30.9;30.9;30.8;20210312;30.7;30.9;5452;0;340;5792;CHF;20200331;32.7;20200319;28;20140624;;XSWX;RS;CH;0;30.1
GMSA N;CH0012949464;GMI;1294946;328;;;20210311;328;;0;0;0;0;CHF;20200421;374;20200323;280;20011015;;XSWX;RS;CH;0;332.99
GRAUB KB PS;CH0001340204;GRKP;134020;1460;1470;1455;20210312;1465;1460;116;0;0;116;CHF;20200925;1580;20200319;1350;19960802;;XSWX;PC;CH;0;1484.93
GURIT I;CH0008012236;GUR;801223;2460;2500;2420;20210312;2470;2490;819;0;27;846;CHF;20210112;2800;20200316;980;19990615;;XSWX;BS;CH;0;2519.01
HBM N;CH0012627250;HBMN;1262725;332;337;330;20210312;336.5;336.5;3245;0;0;3245;CHF;20210215;351.5;20200323;152.2;20080214;;XSWX;RS;CH;0;319.25
HBM N 2. LINIE;CH0257717097;HBMNE;25771709;170;;;20180110;170;;0;0;0;0;CHF;;;;;20190628;20220627;XSWX;RS;CH;0;
HELVETIA HOLDING N;CH0466642201;HELN;46664220;108.5;108.6;107.3;20210312;107.9;107.6;57690;0;9626;67316;CHF;20210309;109.7;20200323;66;20190513;;XSWX;RS;CH;0;95.18
HIAG IMMOBILIEN N;CH0239518779;HIAG;23951877;104.5;105.5;104;20210312;105.5;105.5;745;0;0;745;CHF;20210105;113;20200317;73;20140516;;XSWX;RS;CH;0;104.25
HIGHLIGHT E AND E I;CH0003583256;HLEE;358325;26.8;;;20210311;26.8;;0;0;0;0;CHF;20200323;40.6;20210225;24.8;19960802;;XSWX;BS;CH;0;28.26
HOCHDORF N;CH0024666528;HOCN;2466652;60.8;61.7;60.6;20210312;61;60.6;647;0;0;647;CHF;20200804;82;20200316;50;20110517;;XSWX;RS;CH;0;61.43
HUBER+SUHNER N;CH0030380734;HUBN;3038073;71.2;71.7;70.6;20210312;70.8;70.6;18069;0;6426;24495;CHF;20210125;77;20200316;44.75;20070706;;XSWX;RS;CH;0;72.32
HYPO LENZB N;CH0001341608;HBLN;134160;4360;4360;4300;20210312;4360;4300;17;0;0;17;CHF;20210222;4400;20201228;4160;19960802;;XSWX;RS;CH;0;4262.68
IDORSIA N;CH0363463438;IDIA;36346343;26;26.4;25.8;20210312;26.14;26.1;300631;0;40261;340892;CHF;20200518;32.62;20200316;18.69;20170616;;XSWX;RS;CH;0;26.17
IMPLENIA N;CH0023868554;IMPN;2386855;27.38;27.74;26.1;20210312;26.8;26.62;59127;0;355;59482;CHF;20200721;43.38;20201029;16.79;20060306;;XSWX;RS;CH;0;25.65
INA INVEST N;CH0524026959;INA;52402695;18.82;19;18.76;20210312;19.06;18.92;7068;0;51;7119;CHF;20200612;24.61;20201106;16.48;20200612;;XSWX;RS;CH;0;19.07
INFICON N;CH0011029946;IFCN;1102994;1004;1006;994;20210312;1008;1004;2126;0;46;2172;CHF;20210303;1088;20200323;488.6;20001109;;XSWX;RS;CH;0;961.48
INTERROLL N;CH0006372897;INRN;637289;3030;3030;2995;20210312;3015;3025;266;0;37;303;CHF;20210303;3095;20200319;1160;19970605;;XSWX;RS;CH;0;2765.54
INTERSHOP N;CH0273774791;ISN;27377479;618;622;617;20210312;620;622;607;0;18;625;CHF;20210312;622;20200319;467;20150414;;XSWX;RS;CH;0;599.51
INVESTIS N;CH0325094297;IREN;32509429;87.4;87.4;86.6;20210312;87.4;87.4;374;0;0;374;CHF;20210106;92;20200318;70.2;20160630;;XSWX;RS;CH;0;87.82
IVF HARTMANN N;CH0187624256;VBSN;18762425;177;184;177;20210312;180;180;2147;0;0;2147;CHF;20210203;193;20200323;125;20120716;;XSWX;RS;CH;0;184.97
JULIUS BAER N  2. LINIE;CH0126645776;BAERE;12664577;58.9;58.9;58.48;20210312;58.64;58.48;28000;0;0;28000;CHF;20210310;59.6;20200317;24.76;20191120;20220228;XSWX;RS;CH;0;57.76
JUNGFRAUBAHN HLD N;CH0017875789;JFN;1787578;144;144;141.8;20210312;143;143.6;1116;0;132;1248;CHF;20210301;149.2;20200316;91.9;20040416;;XSWX;RS;CH;0;138.55
KARDEX N;CH0100837282;KARN;10083728;192;194.6;189.6;20210312;192.4;189.6;6485;0;2022;8507;CHF;20210121;219.5;20200316;92.3;20090423;;XSWX;RS;CH;0;200.13
KLINGELNBERG N;CH0420462266;KLIN;42046226;21;21.9;21;20210312;21;21.9;2138;0;0;2138;CHF;20210104;23.4;20200317;9.41;20180620;;XSWX;RS;CH;0;21.11
KOMAX N;CH0010702154;KOMN;1070215;241.2;243.2;234.2;20210312;244;242;10371;0;540;10911;CHF;20210310;266.6;20200515;119;20000524;;XSWX;RS;CH;0;216.03
KUDELSKI I;CH0012268360;KUD;1226836;4.73;4.73;4.65;20210312;4.7;4.7;7402;0;0;7402;CHF;20210128;5.21;20200325;2.505;20100401;;XSWX;BS;CH;0;4.39
Kuros N;CH0325814116;KURN;32581411;2.24;2.25;2.2;20210312;2.22;2.25;18562;0;0;18562;CHF;20200811;2.6994;20200316;1.3866;20160623;;XSWX;RS;CH;0;2.17
LALIQUE GROUP N;CH0033813293;LLQ;3381329;33.2;;;20210310;33.2;;0;0;0;0;CHF;20201123;40;20200316;21.2;20180625;;XSWX;RS;CH;0;34.92
Landis+Gyr N;CH0371153492;LAND;37115349;64.15;64.45;63.75;20210312;64.65;64.45;28031;0;180;28211;CHF;20210114;81.15;20200924;48.18;20170721;;XSWX;RS;CH;0;67.46
LECLANCHE N;CH0110303119;LECN;11030311;0.95;0.962;0.936;20210312;0.95;0.936;34087;0;0;34087;CHF;20200602;1.3;20200525;0.476;20100326;;XSWX;RS;CH;0;1.05
LEM N;CH0022427626;LEHN;2242762;1908;1970;1880;20210312;1968;1960;396;0;12;408;CHF;20210311;1984;20200323;850;20050923;;XSWX;RS;CH;0;1822.83
LEONTEQ N;CH0190891181;LEON;19089118;44.85;44.85;44;20210312;44.6;44.5;18760;0;188;18948;CHF;20200722;48;20200421;29.65;20121019;;XSWX;RS;CH;0;40.81
LINDT N;CH0010570759;LISN;1057075;86200;86300;85500;20210312;86100;85800;58;0;1;59;CHF;20210104;89400;20200318;65200;20170918;;XSWX;RS;CH;0;85878.21
LINDT PS;CH0010570767;LISP;1057076;8235;8275;8170;20210312;8255;8240;930;0;11;941;CHF;20210105;8665;20200318;6365;20000508;;XSWX;PC;CH;0;8169.22
LUZERNER KB N;CH0011693600;LUKN;1169360;429;429;420;20210312;424.5;422;1829;0;150;1979;CHF;20210304;443.5;20200316;347.5;20010312;;XSWX;RS;CH;0;407.2
MCH GROUP N;CH0039542854;MCHN;3954285;13.45;13.65;13.45;20210312;13.75;13.65;5265;0;0;5265;CHF;20200629;17.6781;20200416;10.0032;20080519;;XSWX;RS;CH;0;12.8
MEDACTA GROUP N;CH0468525222;MOVE;46852522;104.4;105.2;101;20210312;103.8;101.4;2679;0;7;2686;CHF;20210217;110;20200319;39.8;20190404;;XSWX;RS;CH;0;97.49
MEDARTIS N;CH0386200239;MED;38620023;56.5;58.5;54.7;20210312;57.4;54.7;8019;0;1087;9106;CHF;20210312;58.5;20200323;31.6;20180323;;XSWX;RS;CH;0;49.61
MEIER TOBLER N;CH0208062627;MTG;20806262;15.05;15.3;15.05;20210312;15.2;15.3;2857;0;0;2857;CHF;20210311;15.35;20201027;8.92;20130410;;XSWX;RS;CH;0;13.38
Metall Zug AG;CH0039821084;METN;3982108;1900;1950;1895;20210312;1870;1945;336;0;0;336;CHF;20210312;1950;20200316;887.6352;20080526;;XSWX;RS;CH;0;1589.17
MEYER BURGER N;CH0108503795;MBTN;10850379;0.4292;0.4386;0.4222;20210312;0.43;0.4378;8356257;0;357905;8714162;CHF;20210222;0.5045;20200316;0.0665;20100118;;XSWX;RS;CH;0;0.39
MIKRON N;CH0003390066;MIKN;339006;6;6;5.82;20210312;5.8;5.84;6186;0;0;6186;CHF;20210127;6.36;20200319;4.2;19960802;;XSWX;RS;CH;0;5.79
MOBILEZONE N;CH0276837694;MOZN;27683769;11.72;11.78;10.96;20210312;11.26;11.1;240123;0;10152;250275;CHF;20210312;11.78;20200323;7.08;20150428;;XSWX;RS;CH;0;10.37
MOBIMO N;CH0011108872;MOBN;1110887;281;281.5;278;20210312;281;279;6642;0;18;6660;CHF;20210114;297;20200323;231;20050623;;XSWX;RS;CH;0;283.82
MOLECULAR PARTNERS N;CH0256379097;MOLN;25637909;21.55;22;21.2;20210312;21.75;22;40395;0;579;40974;CHF;20210211;28.7;20200316;11.08;20141105;;XSWX;RS;CH;0;23.47
nebag N;CH0005059438;NBEN;505943;9.55;9.55;9.5;20210312;9.55;9.5;6195;0;0;6195;CHF;20210205;9.8;20200319;6.95;20051104;;XSWX;RS;CH;0;9.43
NESTLE N 2. LINIE;CH0372071347;NESNE;37207134;100.22;100.26;99.8;20210312;100.72;99.92;500000;0;0;500000;CHF;20200723;112.06;20200316;83.74;20170704;20221230;XSWX;RS;CH;0;100.07
NEW VALUE N;CH0010819867;NEWN;1081986;0.55;0.555;0.478;20210312;0.48;0.478;85635;0;0;85635;CHF;20200810;1.16;20200409;0.206;20060516;;XSWX;RS;CH;0;0.46
NOVARTIS  N 2. LINIE;CH0038459415;NOVNEE;3845941;78.26;78.62;77.97;20210312;78.5;78.5;335000;0;0;335000;CHF;20210125;86.88;20201022;75.65;20200311;20230310;XSWX;RS;CH;0;81.56
Novavest Real Estate N;CH0212186248;NREN;21218624;46.6;46.6;46.4;20210312;46.5;46.4;867;0;0;867;CHF;20200731;47.0884;20200318;38.6264;20191216;;XSWX;RS;CH;0;43.9
O FUESSLI N;CH0003420806;OFN;342080;117.5;117.5;115;20210312;115.5;117;817;0;0;817;CHF;20210312;117.5;20200529;86;19960802;;XSWX;RS;CH;0;108.77
OBSEVA N;CH0346177709;OBSN;34617770;3.38;3.39;3.26;20210312;3.33;3.36;112403;0;6;112409;CHF;20200706;6.9;20200316;1.48;20180713;;XSWX;RS;CH;0;3.51
OC OERLIKON N;CH0000816824;OERL;81682;10.8;10.81;10.63;20210312;10.81;10.78;436905;0;24773;461678;CHF;20210311;11.06;20200316;5.31;20100401;;XSWX;RS;CH;0;9.61
ORASCOM DEVELOPMENT HLD AG N;CH0038285679;ODHN;3828567;10.7;10.7;10.4;20210312;10.76;10.7;9450;0;0;9450;CHF;20210302;11.5;20200316;6.3;20080514;;XSWX;RS;CH;0;10.06
ORIOR N;CH0111677362;ORON;11167736;86;86;83.8;20210312;84.2;84.7;17241;7762;598;25601;CHF;20210312;86;20201021;65.7;20100422;;XSWX;RS;CH;0;74.85
Peach Property N;CH0118530366;PEAN;11853036;49.5;49.9;46.6;20210312;47.5;47.3;28366;0;299;28665;CHF;20210312;49.9;20200317;24.8;20101112;;XSWX;RS;CH;0;45.17
PERFECT N;CH0009115129;PRFN;911512;0.079;0.0815;0.079;20210312;0.08;0.08;178000;0;0;178000;CHF;20200810;0.3;20200406;0.012;19991018;;XSWX;RS;CH;0;0.08
