ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;OffBookVolume;SwissAtMidVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume;60 Day VWAP
LAFARGEHOLCIM N;CH0012214059;LHN;1221405;52.42;53.28;52.42;20210305;53.38;53.14;1548620;0;126711;1675331;CHF;20210304;53.46;20200317;28.3;20201207;;XSWX;RS;CH;0;49.88
LOGITECH N;CH0025751329;LOGN;2575132;86.18;91.12;86;20210305;89.1;87.72;1640151;47020;106318;1793489;CHF;20210216;107.35;20200316;28.67;20201207;;XSWX;RS;CH;0;92.06
LONZA N;CH0013841017;LONN;1384101;533.4;548.6;530.8;20210305;544.8;539;257753;32050;26683;316486;CHF;20201117;637.8;20200316;301;20201207;;XSWX;RS;CH;0;574.82
NESTLE N;CH0038863350;NESN;3886335;98.57;99.28;97.94;20210305;98.5;98.5;4662204;292999;461235;5416438;CHF;20200730;112.62;20200316;83.37;20201207;;XSWX;RS;CH;0;100.54
NOVARTIS N;CH0012005267;NOVN;1200526;76.89;77.86;76.85;20210305;78.2;77.4;4414748;3969600;314279;8698627;CHF;20200428;89.34;20200316;65.09;20201207;;XSWX;RS;CH;0;81.68
PARTNERS GROUP N;CH0024608827;PGHN;2460882;1083;1113;1083;20210305;1121.5;1113;56971;880;5943;63794;CHF;20210304;1151.5;20200318;525;20201207;;XSWX;RS;CH;0;1054.12
RICHEMONT N;CH0210483332;CFR;21048333;85.94;87.44;85.94;20210305;87.88;87.04;1067029;8400;37133;1112562;CHF;20210303;91.32;20200316;44.64;20201207;;XSWX;RS;CH;0;82.94
ROCHE GS;CH0012032048;ROG;1203204;298;302.1;297.65;20210305;303.95;298.9;1074743;32200;102224;1209167;CHF;20200428;357.85;20200316;265.75;20201207;;XSWX;GC;CH;0;308.2
SCHINDLER PS;CH0024638196;SCHP;2463819;253.7;255;251.9;20210305;254.7;252.5;74240;0;4098;78338;CHF;20210224;259.8;20200316;185.2;20201207;;XSWX;PC;CH;0;243.34
SGS N;CH0002497458;SGSN;249745;2616;2635;2595;20210305;2650;2628;15856;1387;3001;20244;CHF;20210216;2781;20200316;1801.5;20201207;;XSWX;RS;CH;0;2682.14
SIKA N;CH0418792922;SIKA;41879292;248.8;253.4;248.8;20210305;252;253;287579;0;33964;321543;CHF;20210112;258.8;20200316;125.1;20201207;;XSWX;RS;CH;0;245.05
SONOVA N;CH0012549785;SOON;1254978;219.7;223.5;219.6;20210305;224.5;220.6;154310;0;2282;156592;CHF;20201109;249.4;20200318;140.0662;20201207;;XSWX;RS;CH;0;227.89
STRAUMANN N;CH0012280076;STMN;1228007;1057;1075;1054;20210305;1079;1061.5;25116;0;1750;26866;CHF;20210217;1182;20200319;547.2;20201207;;XSWX;RS;CH;0;1057.68
SWATCH GROUP I;CH0012255151;UHR;1225515;274.6;278.9;274.5;20210305;279.8;277.1;178493;0;9932;188425;CHF;20210304;284.2;20200316;151;20201207;;XSWX;BS;CH;0;253.41
SWISS LIFE HOLDING AG N;CH0014852781;SLHN;1485278;446;452.8;443.9;20210305;455.1;452.1;161049;0;14792;175841;CHF;20210302;470.2;20200323;256.3;20201207;;XSWX;RS;CH;0;425.22
SWISS RE N;CH0126881561;SREN;12688156;88.66;89.42;88.12;20210305;90;89.42;913825;0;54814;968639;CHF;20210304;90.08;20200319;52.68;20201207;;XSWX;RS;CH;0;83.39
SWISSCOM N;CH0008742519;SCMN;874251;467;468.9;463.9;20210305;466.4;466;120265;2208;7210;129683;CHF;20200407;548;20200316;446.7;20201207;;XSWX;RS;CH;0;475.6
TEMENOS N;CH0012453913;TEMN;1245391;130;130.55;127.5;20210305;130.25;128.5;336238;180517;30819;547574;CHF;20200715;164.5;20200316;91.54;20201207;;XSWX;RS;CH;0;118.45
UBS GROUP N;CH0244767585;UBSG;24476758;14.35;14.56;14.205;20210305;14.445;14.3;13732056;959;605296;14338311;CHF;20210302;14.675;20200316;7.002;20201207;;XSWX;RS;CH;0;13.35
ZURICH INSURANCE N;CH0011075394;ZURN;1107539;390.4;392.1;387.5;20210305;395.4;392.1;376417;14600;17696;408713;CHF;20210304;395.4;20200316;248.7;20201207;;XSWX;RS;CH;0;372.6

Produced at: 23:45:02 2021-03-05
