Date,Open,High,Low,Close,Adj Close,Volume
2001-04-02,161.000000,163.000000,159.500000,160.000000,78.599815,83340
2001-04-03,161.000000,161.000000,159.500000,160.000000,78.599815,27950
2001-04-04,160.500000,160.500000,160.000000,160.500000,78.845451,9614
2001-04-05,160.500000,160.500000,160.250000,160.500000,78.845451,5448
2001-04-06,160.750000,160.750000,160.000000,160.500000,78.845451,1671
2001-04-09,160.500000,160.500000,160.000000,160.000000,78.599815,2376
2001-04-10,160.000000,160.000000,159.500000,160.000000,78.599815,2185
2001-04-11,160.000000,160.250000,159.500000,160.000000,78.599815,2710
2001-04-12,160.000000,160.250000,159.250000,160.000000,78.599815,1620
2001-04-13,160.000000,160.000000,160.000000,160.000000,78.599815,0
2001-04-16,160.000000,160.000000,160.000000,160.000000,78.599815,0
2001-04-17,160.000000,160.250000,159.500000,159.750000,78.477005,6196
2001-04-18,160.000000,160.000000,159.500000,159.750000,78.477005,3101
2001-04-19,160.000000,160.000000,159.500000,160.000000,78.599815,1650
2001-04-20,160.000000,160.000000,159.250000,159.750000,78.477005,1169
2001-04-23,160.000000,160.000000,159.250000,160.000000,78.599815,1655
2001-04-24,159.750000,159.750000,159.500000,159.750000,78.477005,830
2001-04-25,159.750000,160.500000,159.250000,160.500000,78.845451,13923
2001-04-26,160.500000,160.500000,159.250000,160.000000,78.599815,6144
2001-04-27,160.250000,160.750000,160.000000,160.250000,78.722641,3610
2001-04-30,160.500000,160.500000,159.000000,159.000000,78.108582,14372
2001-05-01,159.000000,159.000000,159.000000,159.000000,78.108582,0
2001-05-02,159.000000,160.250000,158.500000,160.000000,78.599815,3186
2001-05-03,159.750000,160.250000,159.250000,160.250000,78.722641,912
2001-05-04,160.000000,161.250000,159.250000,161.250000,79.213913,3552
2001-05-07,161.250000,161.250000,161.250000,161.250000,79.213913,0
2001-05-08,161.000000,161.000000,160.000000,160.000000,78.599815,553
2001-05-09,160.000000,160.000000,160.000000,160.000000,78.599815,0
2001-05-10,161.000000,165.000000,160.000000,164.500000,80.810448,30072
2001-05-11,164.500000,164.500000,164.500000,164.500000,80.810448,0
2001-05-14,164.750000,166.000000,162.750000,166.000000,81.547348,10999
2001-05-15,166.000000,171.000000,166.000000,171.000000,84.003586,9825
2001-05-16,170.750000,173.500000,169.750000,172.500000,84.740456,7626
2001-05-17,172.000000,176.000000,172.000000,174.000000,85.477318,3888
2001-05-18,174.000000,174.000000,171.250000,172.250000,84.617645,5271
2001-05-21,173.250000,173.250000,170.500000,170.500000,83.757950,6531
2001-05-22,171.000000,174.250000,171.000000,174.000000,85.477318,7225
2001-05-23,175.000000,176.000000,173.000000,176.000000,86.459831,3434
2001-05-24,176.000000,176.000000,176.000000,176.000000,86.459831,0
2001-05-25,175.000000,176.000000,174.000000,176.000000,86.459831,14696
2001-05-28,176.000000,179.750000,174.000000,179.750000,88.302010,7736
2001-05-29,180.000000,180.000000,175.000000,175.000000,85.968575,8001
2001-05-30,178.500000,178.500000,174.500000,175.000000,85.968575,5470
2001-05-31,177.000000,177.000000,172.000000,175.000000,85.968575,4381
2001-06-01,175.000000,175.500000,175.000000,175.000000,85.968575,1852
2001-06-04,175.000000,175.000000,175.000000,175.000000,85.968575,0
2001-06-05,175.250000,178.000000,175.250000,176.000000,86.459831,8208
2001-06-06,177.000000,177.750000,176.000000,176.000000,86.459831,6020
2001-06-07,177.000000,178.250000,174.000000,178.000000,87.442307,2317
2001-06-08,178.500000,180.000000,176.000000,178.000000,87.442307,4103
2001-06-11,178.000000,180.000000,176.000000,180.000000,88.424828,2447
2001-06-12,180.000000,182.000000,180.000000,182.000000,89.407303,3278
2001-06-13,182.000000,184.000000,180.000000,182.000000,89.407303,2421
2001-06-14,182.500000,182.500000,181.000000,181.500000,89.161690,1172
2001-06-15,181.500000,184.500000,180.000000,180.000000,88.424828,9407
2001-06-18,183.500000,183.500000,180.000000,182.250000,89.530136,2531
2001-06-19,181.000000,182.750000,178.500000,181.000000,88.916077,3135
2001-06-20,180.000000,180.500000,178.000000,180.000000,88.424828,2231
2001-06-21,179.500000,179.500000,175.000000,178.000000,87.442307,3398
2001-06-22,178.000000,178.000000,170.000000,176.000000,86.459831,2344
2001-06-25,180.000000,180.000000,175.000000,179.000000,87.933594,1449
2001-06-26,179.750000,179.750000,175.500000,177.000000,86.951073,1980
2001-06-27,178.000000,179.750000,177.000000,178.000000,87.442307,2099
2001-06-28,179.500000,179.750000,178.250000,179.750000,88.302010,2144
2001-06-29,179.750000,180.000000,178.000000,180.000000,88.424828,1977
2001-07-02,178.500000,180.000000,177.000000,179.500000,88.179214,896
2001-07-03,179.750000,179.750000,175.250000,177.750000,87.319504,1335
2001-07-04,178.000000,179.500000,177.000000,179.500000,88.179214,884
2001-07-05,178.000000,179.250000,177.000000,179.000000,87.933594,551
2001-07-06,177.000000,177.000000,175.250000,175.750000,86.337013,1965
2001-07-09,175.750000,177.000000,175.000000,175.500000,86.214180,1449
2001-07-10,177.000000,178.750000,175.000000,175.500000,86.214180,1287
2001-07-11,177.000000,177.000000,174.000000,174.000000,85.477318,4167
2001-07-12,175.000000,175.000000,174.000000,175.000000,85.968575,1269
2001-07-13,175.000000,175.000000,175.000000,175.000000,85.968575,0
2001-07-16,176.000000,178.000000,175.500000,175.500000,86.214180,1151
2001-07-17,176.000000,176.000000,174.500000,175.500000,86.214180,1042
2001-07-18,175.000000,178.000000,173.000000,175.000000,85.968575,582
2001-07-19,177.750000,177.750000,174.000000,175.000000,85.968575,1076
2001-07-20,174.000000,177.000000,171.750000,174.500000,85.722954,1922
2001-07-23,174.000000,174.000000,172.000000,172.000000,84.494812,347
2001-07-24,174.000000,174.000000,172.000000,172.500000,84.740456,144
2001-07-25,174.000000,174.000000,172.000000,173.000000,84.986084,912
2001-07-26,172.000000,175.000000,172.000000,175.000000,85.968575,930
2001-07-27,173.000000,175.000000,173.000000,175.000000,85.968575,223
2001-07-30,176.000000,176.000000,172.000000,172.250000,84.617645,1056
2001-07-31,173.000000,174.000000,172.000000,174.000000,85.477318,970
2001-08-01,175.250000,175.750000,175.250000,175.750000,86.337013,100
2001-08-02,175.500000,176.000000,173.500000,174.000000,85.477318,7442
2001-08-03,175.250000,175.750000,174.000000,174.000000,85.477318,715
2001-08-06,173.500000,175.000000,173.500000,174.000000,85.477318,469
2001-08-07,174.000000,174.000000,173.000000,173.750000,85.354523,764
2001-08-08,174.000000,175.000000,172.000000,175.000000,85.968575,620
2001-08-09,173.000000,175.000000,173.000000,175.000000,85.968575,278
2001-08-10,174.750000,174.750000,173.250000,174.750000,85.845757,1426
2001-08-13,175.000000,175.000000,174.000000,175.000000,85.968575,525
2001-08-14,174.750000,175.000000,173.000000,173.250000,85.108887,295
2001-08-15,173.000000,175.000000,173.000000,174.000000,85.477318,1576
2001-08-16,174.000000,174.000000,171.000000,172.250000,84.617645,1796
2001-08-17,174.000000,174.250000,172.000000,174.250000,85.600143,2924
2001-08-20,174.500000,176.000000,174.000000,176.000000,86.459831,1201
2001-08-21,175.000000,176.000000,174.000000,175.000000,85.968575,1119
2001-08-22,174.000000,175.750000,173.750000,174.500000,85.722954,2541
2001-08-23,175.500000,175.500000,174.000000,175.000000,85.968575,1014
2001-08-24,174.000000,175.000000,174.000000,175.000000,85.968575,2714
2001-08-27,175.500000,175.750000,174.000000,175.000000,85.968575,2313
2001-08-28,174.000000,175.000000,173.750000,174.750000,85.845757,385
2001-08-29,174.750000,175.000000,173.750000,174.500000,85.722954,2095
2001-08-30,173.750000,175.000000,173.750000,175.000000,85.968575,674
2001-08-31,173.250000,175.000000,173.250000,174.750000,85.845757,8675
2001-09-03,174.000000,174.000000,174.000000,174.000000,85.477318,5
2001-09-04,174.750000,174.750000,174.000000,174.000000,85.477318,942
2001-09-05,174.000000,174.000000,174.000000,174.000000,85.477318,456
2001-09-06,173.750000,174.000000,173.000000,173.000000,84.986084,331
2001-09-07,173.000000,173.750000,172.000000,173.750000,85.354523,843
2001-09-10,172.250000,173.000000,168.000000,170.000000,83.512337,3070
2001-09-11,170.000000,174.000000,167.000000,167.000000,82.038574,4480
2001-09-12,163.000000,165.000000,157.000000,165.000000,81.056076,5055
2001-09-13,167.000000,169.000000,163.000000,169.000000,83.021080,2572
2001-09-14,166.500000,169.000000,164.000000,164.000000,80.564835,1645
2001-09-17,159.000000,165.000000,157.000000,165.000000,81.056076,3519
2001-09-18,168.000000,168.000000,162.000000,164.000000,80.564835,894
2001-09-19,166.500000,166.500000,162.000000,162.000000,79.582321,632
2001-09-20,163.000000,165.000000,158.000000,159.750000,78.477005,1292
2001-09-21,159.500000,160.500000,148.000000,153.500000,75.406723,6544
2001-09-24,152.000000,160.000000,150.500000,156.000000,76.634850,7143
2001-09-25,159.000000,161.500000,158.000000,158.000000,77.617348,10564
2001-09-26,162.000000,162.000000,158.000000,159.250000,78.231415,2225
2001-09-27,156.250000,160.000000,156.250000,159.000000,78.108582,1201
2001-09-28,159.000000,159.000000,159.000000,159.000000,78.108582,0
2001-10-01,165.000000,165.000000,160.750000,163.000000,80.073586,1215
2001-10-02,165.000000,165.000000,162.000000,164.000000,80.564835,252
2001-10-03,164.500000,164.500000,160.500000,163.500000,80.319221,856
2001-10-04,165.500000,166.000000,163.000000,166.000000,81.547348,745
2001-10-05,166.000000,168.000000,165.500000,168.000000,82.529831,846
2001-10-08,169.000000,174.500000,166.500000,174.000000,85.477318,2835
2001-10-09,173.500000,174.500000,171.000000,174.000000,85.477318,1275
2001-10-10,172.000000,174.000000,172.000000,174.000000,85.477318,2070
2001-10-11,174.000000,175.250000,173.500000,174.000000,85.477318,3120
2001-10-12,175.000000,175.250000,172.000000,175.250000,86.091354,1630
2001-10-15,174.000000,174.750000,173.000000,174.000000,85.477318,5516
2001-10-16,173.000000,174.500000,173.000000,174.500000,85.722954,837
2001-10-17,174.500000,175.000000,173.500000,173.750000,85.354523,955
2001-10-18,174.000000,174.750000,172.500000,174.250000,85.600143,1799
2001-10-19,174.500000,174.750000,173.500000,174.750000,85.845757,1002
