Date,Open,High,Low,Close,Adj Close,Volume
2020-06-26,12.500000,12.500000,12.500000,12.500000,12.500000,0
2020-06-29,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-06-30,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-01,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-02,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-03,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-06,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-07,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-08,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-09,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-10,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-13,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-14,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-15,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-16,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-17,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-20,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-21,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-22,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-23,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-24,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-27,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-28,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-29,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-30,12.600000,12.600000,12.600000,12.600000,12.600000,3271
2020-07-31,12.700000,12.700000,12.700000,12.700000,12.700000,3271
2020-08-03,12.700000,12.700000,12.700000,12.700000,12.700000,3271
2020-08-04,12.700000,12.700000,12.700000,12.700000,12.700000,3271
2020-08-05,12.700000,12.700000,12.700000,12.700000,12.700000,3271
2020-08-06,12.700000,12.700000,12.700000,12.700000,12.700000,0
2020-08-07,12.700000,12.700000,12.700000,12.700000,12.700000,3271
2020-08-10,12.700000,12.700000,12.700000,12.700000,12.700000,0
2020-08-11,12.700000,12.700000,12.700000,12.700000,12.700000,0
2020-08-12,12.700000,12.700000,12.700000,12.700000,12.700000,0
2020-08-13,12.700000,12.700000,12.700000,12.700000,12.700000,0
2020-08-14,12.700000,12.700000,12.700000,12.700000,12.700000,0
2020-08-17,12.800000,12.800000,12.800000,12.800000,12.800000,3271
2020-08-18,12.700000,12.700000,12.700000,12.700000,12.700000,2000
2020-08-19,12.700000,12.700000,12.700000,12.700000,12.700000,0
2020-08-20,12.700000,12.700000,12.700000,12.700000,12.700000,3200
2020-08-21,12.700000,12.700000,12.700000,12.700000,12.700000,300
2020-08-24,12.700000,12.700000,12.700000,12.700000,12.700000,3271
2020-08-25,12.700000,12.700000,12.700000,12.700000,12.700000,1863
2020-08-26,12.700000,12.700000,12.700000,12.700000,12.700000,2420
2020-08-27,12.700000,12.700000,12.700000,12.700000,12.700000,670
2020-08-28,12.700000,12.700000,12.700000,12.700000,12.700000,2331
2020-08-31,12.800000,12.800000,12.800000,12.800000,12.800000,650
2020-09-01,12.800000,12.800000,12.800000,12.800000,12.800000,3000
2020-09-02,12.800000,12.800000,12.800000,12.800000,12.800000,2500
2020-09-03,12.800000,12.800000,12.800000,12.800000,12.800000,0
2020-09-04,12.800000,12.800000,12.800000,12.800000,12.800000,0
2020-09-07,12.800000,12.800000,12.800000,12.800000,12.800000,3271
2020-09-08,12.800000,12.800000,12.800000,12.800000,12.800000,1729
2020-09-09,12.800000,12.800000,12.800000,12.800000,12.800000,3271
2020-09-10,12.800000,12.800000,12.800000,12.800000,12.800000,3271
2020-09-11,12.800000,12.800000,12.800000,12.800000,12.800000,2050
2020-09-14,12.800000,12.800000,12.800000,12.800000,12.800000,0
2020-09-15,12.800000,12.800000,12.800000,12.800000,12.800000,1000
2020-09-16,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-09-17,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-09-18,12.900000,12.900000,12.900000,12.900000,12.900000,0
2020-09-21,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-09-22,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-09-23,12.900000,12.900000,12.900000,12.900000,12.900000,3158
2020-09-24,12.900000,12.900000,12.900000,12.900000,12.900000,2000
2020-09-25,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-09-28,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-09-29,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-09-30,12.900000,12.900000,12.900000,12.900000,12.900000,0
2020-10-01,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-02,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-05,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-06,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-07,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-08,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-09,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-12,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-13,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-14,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-15,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-16,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-19,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-20,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-21,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-22,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-23,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-26,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-27,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-28,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-29,12.900000,12.900000,12.900000,12.900000,12.900000,3271
2020-10-30,13.000000,13.000000,13.000000,13.000000,13.000000,3271
2020-11-02,13.000000,13.000000,13.000000,13.000000,13.000000,3271
2020-11-03,13.000000,13.000000,13.000000,13.000000,13.000000,3271
2020-11-04,13.000000,13.000000,13.000000,13.000000,13.000000,3271
2020-11-05,13.000000,13.000000,13.000000,13.000000,13.000000,3271
2020-11-06,13.000000,13.000000,13.000000,13.000000,13.000000,0
2020-11-09,13.100000,13.100000,13.100000,13.100000,13.100000,3271
2020-11-10,13.100000,13.100000,13.100000,13.100000,13.100000,2604
2020-11-11,13.100000,13.100000,13.100000,13.100000,13.100000,0
2020-11-12,13.100000,13.100000,13.100000,13.100000,13.100000,0
2020-11-13,13.100000,13.100000,13.100000,13.100000,13.100000,0
2020-11-16,13.100000,13.100000,13.100000,13.100000,13.100000,0
2020-11-17,13.100000,13.100000,13.100000,13.100000,13.100000,0
2020-11-18,13.100000,13.100000,13.100000,13.100000,13.100000,0
2020-11-19,13.100000,13.100000,13.100000,13.100000,13.100000,0
2020-11-20,13.100000,13.100000,13.100000,13.100000,13.100000,0
2020-11-23,13.100000,13.100000,13.100000,13.100000,13.100000,0
2020-11-24,13.200000,13.200000,13.200000,13.200000,13.200000,0
2020-11-25,13.300000,13.300000,13.300000,13.300000,13.300000,0
2020-11-26,13.300000,13.300000,13.300000,13.300000,13.300000,750
2020-11-27,13.300000,13.300000,13.300000,13.300000,13.300000,0
2020-11-30,13.300000,13.300000,13.300000,13.300000,13.300000,0
2020-12-01,13.400000,13.400000,13.400000,13.400000,13.400000,3271
2020-12-02,13.400000,13.400000,13.400000,13.400000,13.400000,3271
2020-12-03,13.400000,13.400000,13.400000,13.400000,13.400000,2555
2020-12-04,13.400000,13.400000,13.400000,13.400000,13.400000,3000
2020-12-07,13.400000,13.400000,13.400000,13.400000,13.400000,3271
2020-12-08,13.400000,13.400000,13.400000,13.400000,13.400000,500
2020-12-09,13.400000,13.400000,13.400000,13.400000,13.400000,750
2020-12-10,13.400000,13.400000,13.400000,13.400000,13.400000,0
2020-12-11,13.400000,13.400000,13.400000,13.400000,13.400000,0
2020-12-14,13.400000,13.400000,13.400000,13.400000,13.400000,2500
2020-12-15,13.400000,13.400000,13.400000,13.400000,13.400000,3271
2020-12-16,13.400000,13.400000,13.400000,13.400000,13.400000,2326
2020-12-17,13.400000,13.400000,13.400000,13.400000,13.400000,3271
2020-12-18,13.400000,13.400000,13.400000,13.400000,13.400000,0
2020-12-21,13.400000,13.400000,13.400000,13.400000,13.400000,0
2020-12-22,13.400000,13.400000,13.400000,13.400000,13.400000,0
2020-12-23,13.400000,13.400000,13.400000,13.400000,13.400000,0
2020-12-28,13.500000,13.500000,13.500000,13.500000,13.500000,0
2020-12-29,13.500000,13.500000,13.500000,13.500000,13.500000,0
2020-12-30,13.700000,13.700000,13.700000,13.700000,13.700000,3000
2021-01-04,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-05,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-06,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-07,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-08,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-11,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-12,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-13,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-14,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-15,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-18,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-19,13.700000,13.700000,13.700000,13.700000,13.700000,0
2021-01-20,13.900000,13.900000,13.900000,13.900000,13.900000,0
2021-01-21,13.900000,13.900000,13.900000,13.900000,13.900000,0
2021-01-22,13.900000,13.900000,13.900000,13.900000,13.900000,0
2021-01-25,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-01-26,13.900000,13.900000,13.900000,13.900000,13.900000,0
2021-01-27,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-01-28,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-01-29,13.900000,13.900000,13.900000,13.900000,13.900000,0
2021-02-01,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-02-02,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-02-03,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-02-04,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-02-05,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-02-08,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-02-09,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-02-10,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-02-11,13.900000,13.900000,13.900000,13.900000,13.900000,3271
2021-02-12,13.900000,13.900000,13.900000,13.900000,13.900000,0
2021-02-15,13.900000,13.900000,13.900000,13.900000,13.900000,0
2021-02-16,13.900000,13.900000,13.900000,13.900000,13.900000,0
2021-02-17,14.000000,14.000000,14.000000,14.000000,14.000000,3271
2021-02-18,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-02-19,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-02-22,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-02-23,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-02-24,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-02-25,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-02-26,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-03-01,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-03-02,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-03-03,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-03-04,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-03-05,14.100000,14.100000,14.100000,14.100000,14.100000,0
2021-03-08,14.200000,14.200000,14.200000,14.200000,14.200000,0
2021-03-09,14.300000,14.300000,14.300000,14.300000,14.300000,0
2021-03-10,14.300000,14.300000,14.300000,14.300000,14.300000,0
2021-03-11,14.400000,14.400000,14.400000,14.400000,14.400000,0
2021-03-12,14.400000,14.400000,14.400000,14.400000,14.400000,0
2021-03-15,14.400000,14.400000,14.400000,14.400000,14.400000,0
2021-03-16,14.400000,14.400000,14.400000,14.400000,14.400000,0
2021-03-17,14.400000,14.400000,14.400000,14.400000,14.400000,0
2021-03-18,14.500000,14.500000,14.500000,14.500000,14.500000,0
2021-03-19,14.600000,14.600000,14.600000,14.600000,14.600000,0
2021-03-22,14.600000,14.600000,14.600000,14.600000,14.600000,0
2021-03-23,14.600000,14.600000,14.600000,14.600000,14.600000,0
2021-03-24,14.700000,14.700000,14.700000,14.700000,14.700000,0
2021-03-25,14.700000,14.700000,14.700000,14.700000,14.700000,0
2021-03-26,14.700000,14.700000,14.700000,14.700000,14.700000,0
2021-03-29,14.700000,14.700000,14.700000,14.700000,14.700000,0
2021-03-30,14.700000,14.700000,14.700000,14.700000,14.700000,0
